day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457092	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457092	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.02	0
2	123457092	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.02	0
3	123457092	141	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.02	0
4	123457092	137	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	2
5	123457092	127	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	4
6	123457092	127	10	6	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	143	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	[]	0	0.02	4
7	123457092	124	11	7	2	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	143	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	0.02	5
8	123457092	110	22	8	3	0	0	1	0	0	0	0	0	0	0	0	0	139	7	0	1	0	0	141	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	6
9	123457092	103	23	13	4	0	0	1	0	0	0	0	0	0	0	0	0	139	7	0	1	0	0	141	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	7
10	123457092	91	30	15	7	0	0	1	0	0	0	0	0	0	0	0	0	139	7	0	1	0	0	140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	6
11	123457092	80	34	19	10	0	0	1	0	0	0	0	0	0	0	0	0	139	9	0	1	0	0	139	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	[]	0	0.02	7
12	123457092	67	40	25	11	0	0	1	0	0	0	0	0	0	0	0	0	139	9	0	1	0	0	137	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	28	[]	0	0.02	9
13	123457092	64	20	35	13	3	3	5	1	0	0	0	0	0	0	0	0	158	9	0	2	0	0	129	4	5	0	8	0	0	0	0	0	0	0	0	0	0	0	28	[1B]	1	0.02	10
14	123457092	58	13	32	17	6	2	13	2	0	0	0	0	0	0	1	0	177	11	1	10	0	1	122	2	6	0	15	0	1	0	0	0	0	0	0	0	0	0	31	[1B 3D]	2	0.02	11
15	123457092	27	9	6	6	31	7	39	17	0	0	0	0	0	0	2	0	279	12	2	33	0	2	78	2	1	1	57	2	4	1	0	0	0	0	0	0	0	0	31	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	11
16	123457092	21	13	7	7	31	5	35	23	0	0	0	0	0	0	1	1	279	12	2	33	0	2	78	0	3	1	57	1	4	2	0	0	0	0	0	0	0	0	31	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	11
17	123457092	19	11	10	8	31	2	33	28	0	0	0	0	0	0	1	1	279	12	2	33	0	2	77	1	3	1	57	0	4	3	0	0	0	0	0	0	0	0	31	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	12
18	123457092	14	12	14	8	31	2	29	32	0	0	0	0	0	0	1	1	279	12	2	33	0	2	75	3	3	1	57	0	4	3	0	0	0	0	0	0	0	0	32	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	12
19	123457092	8	14	15	11	31	2	28	33	0	0	0	0	0	0	1	1	279	12	2	33	0	2	74	1	5	2	57	0	3	4	0	0	0	0	0	0	0	0	33	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	12
20	123457092	8	10	15	15	31	2	25	36	0	0	0	0	0	0	1	1	279	12	2	33	0	2	74	1	5	2	57	0	1	6	0	0	0	0	0	0	0	0	33	[1B 3D 1D 1A 1C 2B 3A 3C]	8	0.02	12
21	123457092	8	9	9	10	31	2	26	46	0	0	0	0	0	0	2	1	298	12	3	40	0	3	68	1	3	2	63	0	2	7	0	0	0	0	0	0	0	0	33	[1B 3D 1D 1A 1C 2B 3A 3C 2C]	9	0.02	12
22	123457092	4	4	3	1	33	5	34	57	0	0	0	0	0	0	2	1	351	12	3	51	0	3	54	0	1	3	77	0	4	7	0	0	0	0	0	0	0	0	34	[1B 3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	11	0.02	12
23	123457092	4	1	5	2	33	2	27	67	0	0	0	0	0	0	1	2	351	12	3	51	0	3	53	1	1	3	77	0	3	8	0	0	0	0	0	0	0	0	34	[1B 3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	11	0.02	12
24	123457092	1	4	4	3	33	2	21	73	0	0	0	0	0	0	0	3	351	12	3	51	0	3	53	1	0	4	77	0	3	8	0	0	0	0	0	0	0	0	35	[1B 3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	11	0.02	12
25	123457092	0	4	4	4	33	2	19	75	0	0	0	0	0	0	0	3	351	12	3	51	0	3	53	1	0	4	77	0	3	8	0	0	0	0	0	0	0	0	35	[1B 3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	11	0.02	11
26	123457092	0	2	6	4	33	0	18	78	0	0	0	0	0	0	0	3	351	12	3	51	0	3	52	2	0	4	77	0	3	8	0	0	0	0	0	0	0	0	35	[1B 3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	11	0.02	10
27	123457092	3	2	6	13	30	0	15	72	0	0	0	0	0	0	0	3	351	12	3	51	0	3	60	2	0	4	69	0	2	9	0	0	0	0	0	0	0	0	35	[3D 1D 1A 1C 2B 3A 3C 2C 2D 3B]	10	0.02	9
28	123457092	6	2	6	22	27	0	13	66	0	0	0	0	0	0	0	2	351	12	3	51	0	3	67	0	2	5	62	0	2	8	0	0	0	0	0	0	0	0	35	[1D 1A 1C 2B 3A 3C 2C 2D 3B]	9	0.02	8
29	123457092	31	0	0	65	2	1	13	30	0	0	0	0	0	0	1	1	410	12	4	59	0	4	104	0	0	10	25	0	3	4	0	0	0	0	0	0	0	0	35	[2C 2D 3B 2A]	4	0.02	4
30	123457092	31	0	0	65	2	1	12	31	0	0	0	0	0	0	0	2	410	15	4	59	0	4	104	0	0	10	25	0	3	4	0	0	0	0	0	0	0	0	35	[2C 2D 3B 2A]	4	0.02	4
