,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.004332758620689517,Total infected,0%
2,3.0,0.014877931034482705,Total infected,0%
3,4.0,0.0331006896551724,Total infected,0%
4,5.0,0.06262862068965523,Total infected,0%
5,6.0,0.10520379310344824,Total infected,0%
6,7.0,0.1393062068965518,Total infected,0%
7,8.0,0.16727931034482768,Total infected,0%
8,9.0,0.22149137931034488,Total infected,0%
9,10.0,0.29124482758620696,Total infected,0%
10,11.0,0.3691106896551724,Total infected,0%
11,12.0,0.4476468965517241,Total infected,0%
12,13.0,0.5221131034482759,Total infected,0%
13,14.0,0.5755027586206897,Total infected,0%
14,15.0,0.614746551724138,Total infected,0%
15,16.0,0.6566651724137931,Total infected,0%
16,17.0,0.6938155172413794,Total infected,0%
17,18.0,0.725893103448276,Total infected,0%
18,19.0,0.7511506896551724,Total infected,0%
19,20.0,0.771121724137931,Total infected,0%
20,21.0,0.7851844827586206,Total infected,0%
21,22.0,0.7957224137931035,Total infected,0%
22,23.0,0.8036417241379311,Total infected,0%
23,24.0,0.8099510344827587,Total infected,0%
24,25.0,0.8146706896551724,Total infected,0%
25,26.0,0.8181051724137931,Total infected,0%
26,27.0,0.8207172413793103,Total infected,0%
27,28.0,0.8225899999999999,Total infected,0%
28,29.0,0.8239858620689655,Total infected,0%
29,30.0,0.8249534482758621,Total infected,0%
30,31.0,0.8255755172413793,Total infected,0%
31,32.0,0.8260731034482758,Total infected,0%
32,33.0,0.8264044827586207,Total infected,0%
33,34.0,0.8266465517241379,Total infected,0%
34,35.0,0.8268675862068966,Total infected,0%
35,36.0,0.8269989655172414,Total infected,0%
36,37.0,0.8271231034482759,Total infected,0%
37,38.0,0.8272475862068965,Total infected,0%
38,39.0,0.8273165517241379,Total infected,0%
39,40.0,0.8273441379310345,Total infected,0%
40,41.0,0.8273582758620689,Total infected,0%
41,42.0,0.8273582758620689,Total infected,0%
42,43.0,0.8273789655172413,Total infected,0%
43,44.0,0.8274065517241379,Total infected,0%
44,45.0,0.8274065517241379,Total infected,0%
45,46.0,0.8274203448275862,Total infected,0%
46,47.0,0.8274410344827586,Total infected,0%
47,48.0,0.8274410344827586,Total infected,0%
