,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,237.9444,Susceptible,Screening 25%,Susceptible
2,2.0,236.8611,Susceptible,Screening 25%,Susceptible
3,3.0,235.6318,Susceptible,Screening 25%,Susceptible
4,4.0,234.1844,Susceptible,Screening 25%,Susceptible
5,5.0,232.5545,Susceptible,Screening 25%,Susceptible
6,6.0,232.5545,Susceptible,Screening 25%,Susceptible
7,7.0,232.5545,Susceptible,Screening 25%,Susceptible
8,8.0,230.6787,Susceptible,Screening 25%,Susceptible
9,9.0,228.8839,Susceptible,Screening 25%,Susceptible
10,10.0,227.0414,Susceptible,Screening 25%,Susceptible
11,11.0,225.3454,Susceptible,Screening 25%,Susceptible
12,12.0,223.5417,Susceptible,Screening 25%,Susceptible
13,13.0,223.5417,Susceptible,Screening 25%,Susceptible
14,14.0,223.5417,Susceptible,Screening 25%,Susceptible
15,15.0,221.7826,Susceptible,Screening 25%,Susceptible
16,16.0,220.3091,Susceptible,Screening 25%,Susceptible
17,17.0,218.8991,Susceptible,Screening 25%,Susceptible
18,18.0,217.6144,Susceptible,Screening 25%,Susceptible
19,19.0,216.2917,Susceptible,Screening 25%,Susceptible
20,20.0,216.2917,Susceptible,Screening 25%,Susceptible
21,21.0,216.2917,Susceptible,Screening 25%,Susceptible
22,22.0,214.8344,Susceptible,Screening 25%,Susceptible
23,23.0,213.5331,Susceptible,Screening 25%,Susceptible
24,24.0,212.2262,Susceptible,Screening 25%,Susceptible
25,25.0,210.9562,Susceptible,Screening 25%,Susceptible
26,26.0,209.7848,Susceptible,Screening 25%,Susceptible
27,27.0,209.7848,Susceptible,Screening 25%,Susceptible
28,28.0,209.7848,Susceptible,Screening 25%,Susceptible
29,29.0,208.3229,Susceptible,Screening 25%,Susceptible
30,30.0,206.9752,Susceptible,Screening 25%,Susceptible
31,31.0,205.7994,Susceptible,Screening 25%,Susceptible
32,32.0,204.5149,Susceptible,Screening 25%,Susceptible
33,33.0,203.2681,Susceptible,Screening 25%,Susceptible
34,34.0,203.2681,Susceptible,Screening 25%,Susceptible
35,35.0,203.2681,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.2549,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.5335,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,0.8334,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,1.1954,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,1.6294,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,1.6294,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,1.6294,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,2.0947,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,2.5307,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,2.9856,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,3.4254,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,3.8891,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,3.8891,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,3.8891,Susceptible in quarantine,Screening 25%,Susceptible
51,15.0,4.1201,Susceptible in quarantine,Screening 25%,Susceptible
52,16.0,4.2629,Susceptible in quarantine,Screening 25%,Susceptible
53,17.0,4.381,Susceptible in quarantine,Screening 25%,Susceptible
54,18.0,4.3794,Susceptible in quarantine,Screening 25%,Susceptible
55,19.0,4.3277,Susceptible in quarantine,Screening 25%,Susceptible
56,20.0,4.3277,Susceptible in quarantine,Screening 25%,Susceptible
57,21.0,4.3277,Susceptible in quarantine,Screening 25%,Susceptible
58,22.0,4.3331,Susceptible in quarantine,Screening 25%,Susceptible
59,23.0,4.3073,Susceptible in quarantine,Screening 25%,Susceptible
60,24.0,4.2711,Susceptible in quarantine,Screening 25%,Susceptible
61,25.0,4.23,Susceptible in quarantine,Screening 25%,Susceptible
62,26.0,4.1528,Susceptible in quarantine,Screening 25%,Susceptible
63,27.0,4.1528,Susceptible in quarantine,Screening 25%,Susceptible
64,28.0,4.1528,Susceptible in quarantine,Screening 25%,Susceptible
65,29.0,4.0803,Susceptible in quarantine,Screening 25%,Susceptible
66,30.0,4.1511,Susceptible in quarantine,Screening 25%,Susceptible
67,31.0,4.1241,Susceptible in quarantine,Screening 25%,Susceptible
68,32.0,4.1705,Susceptible in quarantine,Screening 25%,Susceptible
69,33.0,4.1705,Susceptible in quarantine,Screening 25%,Susceptible
70,34.0,4.1705,Susceptible in quarantine,Screening 25%,Susceptible
71,35.0,4.1705,Susceptible in quarantine,Screening 25%,Susceptible
72,0.0,0.0,Exposed,Screening 25%,Exposed
73,1.0,0.8008,Exposed,Screening 25%,Exposed
74,2.0,1.375,Exposed,Screening 25%,Exposed
75,3.0,1.8749,Exposed,Screening 25%,Exposed
76,4.0,2.3974,Exposed,Screening 25%,Exposed
77,5.0,2.8394,Exposed,Screening 25%,Exposed
78,6.0,2.0274,Exposed,Screening 25%,Exposed
79,7.0,1.4593,Exposed,Screening 25%,Exposed
80,8.0,2.4423,Exposed,Screening 25%,Exposed
81,9.0,3.0266,Exposed,Screening 25%,Exposed
82,10.0,3.4575,Exposed,Screening 25%,Exposed
83,11.0,3.6186,Exposed,Screening 25%,Exposed
84,12.0,3.7874,Exposed,Screening 25%,Exposed
85,13.0,2.6811,Exposed,Screening 25%,Exposed
86,14.0,1.8973,Exposed,Screening 25%,Exposed
87,15.0,2.8008,Exposed,Screening 25%,Exposed
88,16.0,3.2549,Exposed,Screening 25%,Exposed
89,17.0,3.4769,Exposed,Screening 25%,Exposed
90,18.0,3.6897,Exposed,Screening 25%,Exposed
91,19.0,3.9021,Exposed,Screening 25%,Exposed
92,20.0,2.7928,Exposed,Screening 25%,Exposed
93,21.0,2.0144,Exposed,Screening 25%,Exposed
94,22.0,2.8254,Exposed,Screening 25%,Exposed
95,23.0,3.2486,Exposed,Screening 25%,Exposed
96,24.0,3.573,Exposed,Screening 25%,Exposed
97,25.0,3.7281,Exposed,Screening 25%,Exposed
98,26.0,3.8094,Exposed,Screening 25%,Exposed
99,27.0,2.7085,Exposed,Screening 25%,Exposed
100,28.0,1.9517,Exposed,Screening 25%,Exposed
101,29.0,2.8373,Exposed,Screening 25%,Exposed
102,30.0,3.2068,Exposed,Screening 25%,Exposed
103,31.0,3.3734,Exposed,Screening 25%,Exposed
104,32.0,3.5406,Exposed,Screening 25%,Exposed
105,33.0,3.6483,Exposed,Screening 25%,Exposed
106,34.0,2.6174,Exposed,Screening 25%,Exposed
107,35.0,1.8959,Exposed,Screening 25%,Exposed
108,0.0,0.0,Exposed in quarantine,Screening 25%,Exposed
109,1.0,0.0,Exposed in quarantine,Screening 25%,Exposed
110,2.0,0.0092,Exposed in quarantine,Screening 25%,Exposed
111,3.0,0.0274,Exposed in quarantine,Screening 25%,Exposed
112,4.0,0.0573,Exposed in quarantine,Screening 25%,Exposed
113,5.0,0.1017,Exposed in quarantine,Screening 25%,Exposed
114,6.0,0.0705,Exposed in quarantine,Screening 25%,Exposed
115,7.0,0.0456,Exposed in quarantine,Screening 25%,Exposed
116,8.0,0.0657,Exposed in quarantine,Screening 25%,Exposed
117,9.0,0.1185,Exposed in quarantine,Screening 25%,Exposed
118,10.0,0.1956,Exposed in quarantine,Screening 25%,Exposed
119,11.0,0.2873,Exposed in quarantine,Screening 25%,Exposed
120,12.0,0.3814,Exposed in quarantine,Screening 25%,Exposed
121,13.0,0.2749,Exposed in quarantine,Screening 25%,Exposed
122,14.0,0.1988,Exposed in quarantine,Screening 25%,Exposed
123,15.0,0.2238,Exposed in quarantine,Screening 25%,Exposed
124,16.0,0.2641,Exposed in quarantine,Screening 25%,Exposed
125,17.0,0.3195,Exposed in quarantine,Screening 25%,Exposed
126,18.0,0.3585,Exposed in quarantine,Screening 25%,Exposed
127,19.0,0.4014,Exposed in quarantine,Screening 25%,Exposed
128,20.0,0.2825,Exposed in quarantine,Screening 25%,Exposed
129,21.0,0.1864,Exposed in quarantine,Screening 25%,Exposed
130,22.0,0.1988,Exposed in quarantine,Screening 25%,Exposed
131,23.0,0.2467,Exposed in quarantine,Screening 25%,Exposed
132,24.0,0.3011,Exposed in quarantine,Screening 25%,Exposed
133,25.0,0.3515,Exposed in quarantine,Screening 25%,Exposed
134,26.0,0.3806,Exposed in quarantine,Screening 25%,Exposed
135,27.0,0.2697,Exposed in quarantine,Screening 25%,Exposed
136,28.0,0.193,Exposed in quarantine,Screening 25%,Exposed
137,29.0,0.209,Exposed in quarantine,Screening 25%,Exposed
138,30.0,0.2595,Exposed in quarantine,Screening 25%,Exposed
139,31.0,0.3013,Exposed in quarantine,Screening 25%,Exposed
140,32.0,0.3329,Exposed in quarantine,Screening 25%,Exposed
141,33.0,0.3772,Exposed in quarantine,Screening 25%,Exposed
142,34.0,0.2631,Exposed in quarantine,Screening 25%,Exposed
143,35.0,0.1834,Exposed in quarantine,Screening 25%,Exposed
144,0.0,0.0,Infected,Screening 25%,Infected
145,1.0,0.9866,Infected,Screening 25%,Infected
146,2.0,1.0523,Infected,Screening 25%,Infected
147,3.0,1.2875,Infected,Screening 25%,Infected
148,4.0,1.5786,Infected,Screening 25%,Infected
149,5.0,1.9636,Infected,Screening 25%,Infected
150,6.0,2.5179,Infected,Screening 25%,Infected
151,7.0,2.7271,Infected,Screening 25%,Infected
152,8.0,2.6112,Infected,Screening 25%,Infected
153,9.0,2.7884,Infected,Screening 25%,Infected
154,10.0,3.0252,Infected,Screening 25%,Infected
155,11.0,3.3305,Infected,Screening 25%,Infected
156,12.0,3.5649,Infected,Screening 25%,Infected
157,13.0,4.1798,Infected,Screening 25%,Infected
158,14.0,4.384,Infected,Screening 25%,Infected
159,15.0,3.9906,Infected,Screening 25%,Infected
160,16.0,3.9353,Infected,Screening 25%,Infected
161,17.0,4.0142,Infected,Screening 25%,Infected
162,18.0,4.0923,Infected,Screening 25%,Infected
163,19.0,4.1812,Infected,Screening 25%,Infected
164,20.0,4.7513,Infected,Screening 25%,Infected
165,21.0,4.9085,Infected,Screening 25%,Infected
166,22.0,4.4943,Infected,Screening 25%,Infected
167,23.0,4.3564,Infected,Screening 25%,Infected
168,24.0,4.3157,Infected,Screening 25%,Infected
169,25.0,4.4004,Infected,Screening 25%,Infected
170,26.0,4.5049,Infected,Screening 25%,Infected
171,27.0,5.0082,Infected,Screening 25%,Infected
172,28.0,5.0707,Infected,Screening 25%,Infected
173,29.0,4.6356,Infected,Screening 25%,Infected
174,30.0,4.4236,Infected,Screening 25%,Infected
175,31.0,4.3936,Infected,Screening 25%,Infected
176,32.0,4.4474,Infected,Screening 25%,Infected
177,33.0,4.5037,Infected,Screening 25%,Infected
178,34.0,4.9267,Infected,Screening 25%,Infected
179,35.0,4.9878,Infected,Screening 25%,Infected
180,0.0,0.0,Infected in quarantine,Screening 25%,Infected
181,1.0,0.0134,Infected in quarantine,Screening 25%,Infected
182,2.0,0.0318,Infected in quarantine,Screening 25%,Infected
183,3.0,0.0601,Infected in quarantine,Screening 25%,Infected
184,4.0,0.1189,Infected in quarantine,Screening 25%,Infected
185,5.0,0.2236,Infected in quarantine,Screening 25%,Infected
186,6.0,0.2262,Infected in quarantine,Screening 25%,Infected
187,7.0,0.2224,Infected in quarantine,Screening 25%,Infected
