,day,agents,type,type_of_screening_pretty
0,1.0,0.0,Infected,Screening 25%
1,2.0,0.0837,Infected,Screening 25%
2,3.0,0.2194,Infected,Screening 25%
3,4.0,0.3869,Infected,Screening 25%
4,5.0,0.6549,Infected,Screening 25%
5,6.0,0.9715,Infected,Screening 25%
6,7.0,1.2278,Infected,Screening 25%
7,8.0,1.392,Infected,Screening 25%
8,9.0,1.5946,Infected,Screening 25%
9,10.0,2.0117,Infected,Screening 25%
10,11.0,2.598,Infected,Screening 25%
11,12.0,3.201,Infected,Screening 25%
12,13.0,4.1541,Infected,Screening 25%
13,14.0,4.4171,Infected,Screening 25%
14,15.0,4.211,Infected,Screening 25%
15,16.0,4.402,Infected,Screening 25%
16,17.0,4.5159,Infected,Screening 25%
17,18.0,5.2982,Infected,Screening 25%
18,19.0,6.206,Infected,Screening 25%
19,20.0,7.273,Infected,Screening 25%
20,21.0,7.7253,Infected,Screening 25%
21,22.0,6.8643,Infected,Screening 25%
22,23.0,6.8794,Infected,Screening 25%
23,24.0,6.593,Infected,Screening 25%
24,25.0,7.3635,Infected,Screening 25%
25,26.0,8.3987,Infected,Screening 25%
26,27.0,9.5008,Infected,Screening 25%
27,28.0,9.7722,Infected,Screening 25%
28,29.0,8.4975,Infected,Screening 25%
29,30.0,8.3032,Infected,Screening 25%
30,31.0,8.0754,Infected,Screening 25%
31,32.0,8.7554,Infected,Screening 25%
32,33.0,9.4003,Infected,Screening 25%
33,34.0,10.3384,Infected,Screening 25%
34,35.0,10.2814,Infected,Screening 25%
35,1.0,0.0,Infected in quarantine,Screening 25%
36,2.0,0.0017,Infected in quarantine,Screening 25%
37,3.0,0.01,Infected in quarantine,Screening 25%
38,4.0,0.0201,Infected in quarantine,Screening 25%
39,5.0,0.0318,Infected in quarantine,Screening 25%
40,6.0,0.0469,Infected in quarantine,Screening 25%
41,7.0,0.10550000000000001,Infected in quarantine,Screening 25%
42,8.0,0.12569999999999998,Infected in quarantine,Screening 25%
43,9.0,0.2529,Infected in quarantine,Screening 25%
44,10.0,0.4254,Infected in quarantine,Screening 25%
45,11.0,0.5862,Infected in quarantine,Screening 25%
46,12.0,0.6516,Infected in quarantine,Screening 25%
47,13.0,0.8224,Infected in quarantine,Screening 25%
48,14.0,1.0537,Infected in quarantine,Screening 25%
49,15.0,1.4356,Infected in quarantine,Screening 25%
50,16.0,1.7755,Infected in quarantine,Screening 25%
51,17.0,2.5125,Infected in quarantine,Screening 25%
52,18.0,2.886,Infected in quarantine,Screening 25%
