,day,agents,type,type_of_screening_pretty
0,1.0,0.0,Infected,Screening 25%
1,2.0,0.0593,Infected,Screening 25%
2,3.0,0.1498,Infected,Screening 25%
3,4.0,0.2563,Infected,Screening 25%
4,5.0,0.4332,Infected,Screening 25%
5,6.0,0.7638,Infected,Screening 25%
6,7.0,1.0985,Infected,Screening 25%
7,8.0,1.1126,Infected,Screening 25%
8,9.0,1.2955,Infected,Screening 25%
9,10.0,1.5055,Infected,Screening 25%
10,11.0,1.7839,Infected,Screening 25%
11,12.0,1.9216,Infected,Screening 25%
12,13.0,2.4995,Infected,Screening 25%
13,14.0,2.8834,Infected,Screening 25%
14,15.0,2.7106,Infected,Screening 25%
15,16.0,2.7246,Infected,Screening 25%
16,17.0,2.8201,Infected,Screening 25%
17,18.0,3.003,Infected,Screening 25%
18,19.0,2.9889,Infected,Screening 25%
19,20.0,3.8281,Infected,Screening 25%
20,21.0,4.1548,Infected,Screening 25%
21,22.0,3.4462,Infected,Screening 25%
22,23.0,3.2804,Infected,Screening 25%
23,24.0,3.2151,Infected,Screening 25%
24,25.0,3.1799,Infected,Screening 25%
25,26.0,3.2804,Infected,Screening 25%
26,27.0,4.0884,Infected,Screening 25%
27,28.0,4.3628,Infected,Screening 25%
28,29.0,3.6432,Infected,Screening 25%
29,30.0,3.3839,Infected,Screening 25%
30,31.0,3.1729,Infected,Screening 25%
31,32.0,3.1306,Infected,Screening 25%
32,33.0,3.0231,Infected,Screening 25%
33,34.0,3.7326,Infected,Screening 25%
34,35.0,4.0603,Infected,Screening 25%
35,1.0,0.0,Infected in quarantine,Screening 25%
36,2.0,0.001,Infected in quarantine,Screening 25%
37,3.0,0.0161,Infected in quarantine,Screening 25%
38,4.0,0.0372,Infected in quarantine,Screening 25%
39,5.0,0.0895,Infected in quarantine,Screening 25%
40,6.0,0.1005,Infected in quarantine,Screening 25%
41,7.0,0.1004,Infected in quarantine,Screening 25%
42,8.0,0.20800000000000002,Infected in quarantine,Screening 25%
43,9.0,0.389,Infected in quarantine,Screening 25%
44,10.0,0.61,Infected in quarantine,Screening 25%
45,11.0,0.8905000000000001,Infected in quarantine,Screening 25%
46,12.0,1.2996,Infected in quarantine,Screening 25%
47,13.0,1.395,Infected in quarantine,Screening 25%
48,14.0,1.3789,Infected in quarantine,Screening 25%
49,15.0,1.7588,Infected in quarantine,Screening 25%
50,16.0,2.1367,Infected in quarantine,Screening 25%
51,17.0,2.6141,Infected in quarantine,Screening 25%
52,18.0,3.0904,Infected in quarantine,Screening 25%
53,19.0,3.7679,Infected in quarantine,Screening 25%
54,20.0,3.6704,Infected in quarantine,Screening 25%
55,21.0,3.7105,Infected in quarantine,Screening 25%
56,22.0,4.3165,Infected in quarantine,Screening 25%
57,23.0,4.7658,Infected in quarantine,Screening 25%
58,24.0,5.211099999999999,Infected in quarantine,Screening 25%
59,25.0,5.7769,Infected in quarantine,Screening 25%
60,26.0,6.2794,Infected in quarantine,Screening 25%
61,27.0,5.994,Infected in quarantine,Screening 25%
62,28.0,5.782,Infected in quarantine,Screening 25%
63,29.0,6.0533,Infected in quarantine,Screening 25%
64,30.0,6.198,Infected in quarantine,Screening 25%
65,31.0,6.5266,Infected in quarantine,Screening 25%
66,32.0,6.6744,Infected in quarantine,Screening 25%
67,33.0,6.7447,Infected in quarantine,Screening 25%
68,34.0,6.3637999999999995,Infected in quarantine,Screening 25%
69,35.0,5.9267,Infected in quarantine,Screening 25%
70,1.0,0.0,Infected,Screening 50%
71,2.0,0.0593,Infected,Screening 50%
72,3.0,0.1659,Infected,Screening 50%
73,4.0,0.2312,Infected,Screening 50%
74,5.0,0.394,Infected,Screening 50%
75,6.0,0.6613,Infected,Screening 50%
76,7.0,0.8693,Infected,Screening 50%
77,8.0,0.8392,Infected,Screening 50%
78,9.0,0.9277,Infected,Screening 50%
79,10.0,1.0452,Infected,Screening 50%
80,11.0,1.1819,Infected,Screening 50%
81,12.0,1.3076,Infected,Screening 50%
82,13.0,1.7528,Infected,Screening 50%
83,14.0,2.0633,Infected,Screening 50%
