,day,cumulative_infected,type,type_pretty
0,1.0,1.9601178917520005e-16,Total infected,0%
1,2.0,0.011727241379310272,Total infected,0%
2,3.0,0.03530482758620694,Total infected,0%
3,4.0,0.07580689655172407,Total infected,0%
4,5.0,0.13694275862068978,Total infected,0%
5,6.0,0.21774620689655172,Total infected,0%
6,7.0,0.28162551724137935,Total infected,0%
7,8.0,0.3320503448275862,Total infected,0%
8,9.0,0.41118068965517235,Total infected,0%
9,10.0,0.4972358620689656,Total infected,0%
10,11.0,0.578501724137931,Total infected,0%
11,12.0,0.6493886206896552,Total infected,0%
12,13.0,0.7078155172413794,Total infected,0%
13,14.0,0.7505355172413793,Total infected,0%
14,15.0,0.7813282758620689,Total infected,0%
15,16.0,0.8077327586206897,Total infected,0%
16,17.0,0.8293831034482758,Total infected,0%
17,18.0,0.8468386206896552,Total infected,0%
18,19.0,0.8615158620689655,Total infected,0%
19,20.0,0.872828275862069,Total infected,0%
20,21.0,0.8808444827586207,Total infected,0%
21,22.0,0.8866562068965517,Total infected,0%
22,23.0,0.8916313793103449,Total infected,0%
23,24.0,0.8955706896551725,Total infected,0%
24,25.0,0.8994886206896552,Total infected,0%
25,26.0,0.9022320689655171,Total infected,0%
26,27.0,0.9048231034482759,Total infected,0%
27,28.0,0.9068896551724137,Total infected,0%
28,29.0,0.908368275862069,Total infected,0%
29,30.0,0.9098820689655172,Total infected,0%
30,31.0,0.9112917241379311,Total infected,0%
31,32.0,0.9125286206896552,Total infected,0%
32,33.0,0.9134617241379311,Total infected,0%
33,34.0,0.9143113793103449,Total infected,0%
34,35.0,0.9152096551724138,Total infected,0%
35,36.0,0.9159075862068966,Total infected,0%
36,37.0,0.9166058620689654,Total infected,0%
37,38.0,0.9173175862068966,Total infected,0%
38,39.0,0.9178703448275863,Total infected,0%
39,40.0,0.9183472413793103,Total infected,0%
40,41.0,0.9188934482758622,Total infected,0%
41,42.0,0.91937,Total infected,0%
42,43.0,0.9198189655172414,Total infected,0%
