,trace,day,type
0,0,10,School screening
1,1,9,External screening
2,2,17,School screening
3,3,24,School screening
4,4,5,School screening
5,5,5,External screening
6,6,5,School screening
7,7,15,External screening
8,8,9,External screening
9,9,5,School screening
10,10,5,School screening
11,11,0,-
12,12,0,-
13,13,5,School screening
14,14,12,School screening
15,15,5,School screening
16,16,2,External screening
17,17,17,School screening
18,18,5,School screening
19,19,10,School screening
20,20,0,-
21,21,19,School screening
22,22,2,External screening
23,23,3,External screening
24,24,0,-
25,25,5,School screening
26,26,10,School screening
27,27,9,External screening
28,28,0,-
29,29,3,School screening
30,30,3,School screening
31,31,1,External screening
32,32,1,External screening
33,33,3,School screening
34,34,8,External screening
35,35,0,-
36,36,7,External screening
37,37,0,-
38,38,10,School screening
39,39,3,School screening
40,40,5,School screening
41,41,3,School screening
42,42,3,School screening
43,43,5,School screening
44,44,3,School screening
45,45,10,School screening
46,46,10,School screening
47,47,5,School screening
48,48,5,School screening
49,49,5,School screening
50,50,10,School screening
51,51,0,-
52,52,18,External screening
53,53,10,School screening
54,54,5,School screening
55,55,3,School screening
56,56,17,School screening
57,57,3,School screening
58,58,3,School screening
59,59,1,External screening
60,60,10,School screening
61,61,10,School screening
62,62,5,School screening
63,63,3,External screening
64,64,17,School screening
65,65,12,School screening
66,66,1,External screening
67,67,3,External screening
68,68,3,School screening
69,69,17,School screening
70,70,5,School screening
71,71,0,-
72,72,3,School screening
73,73,3,School screening
74,74,6,External screening
75,75,3,School screening
76,76,3,School screening
77,77,5,School screening
78,78,10,School screening
79,79,3,School screening
80,80,10,School screening
81,81,10,School screening
82,82,5,School screening
83,83,4,External screening
84,84,3,School screening
85,85,0,-
86,86,10,School screening
87,87,10,School screening
88,88,0,-
89,89,3,School screening
90,90,5,School screening
91,91,12,School screening
92,92,10,School screening
93,93,10,School screening
94,94,0,-
95,95,12,School screening
96,96,3,External screening
97,97,17,School screening
98,98,5,School screening
99,99,3,School screening
100,100,5,School screening
101,101,12,School screening
102,102,5,School screening
103,103,0,-
104,104,3,School screening
105,105,0,-
106,106,10,School screening
107,107,12,School screening
108,108,10,School screening
109,109,15,External screening
110,110,10,School screening
111,111,10,School screening
112,112,5,School screening
113,113,10,School screening
114,114,5,School screening
115,115,10,School screening
116,116,3,School screening
117,117,2,External screening
118,118,5,School screening
119,119,0,-
120,120,10,School screening
121,121,2,External screening
122,122,3,School screening
123,123,17,School screening
124,124,10,School screening
125,125,3,School screening
126,126,17,School screening
127,127,3,School screening
128,128,17,School screening
129,129,10,School screening
130,130,3,School screening
131,131,24,School screening
132,132,1,External screening
133,133,19,School screening
134,134,3,School screening
135,135,12,School screening
136,136,11,External screening
137,137,24,School screening
138,138,24,School screening
139,139,11,External screening
140,140,10,External screening
141,141,5,School screening
142,142,5,External screening
143,143,3,School screening
144,144,10,School screening
145,145,3,School screening
146,146,0,-
147,147,18,External screening
148,148,5,School screening
149,149,7,External screening
150,150,12,School screening
151,151,3,School screening
152,152,3,School screening
153,153,9,External screening
154,154,2,External screening
155,155,19,External screening
156,156,3,School screening
157,157,4,External screening
158,158,12,School screening
159,159,10,School screening
160,160,5,School screening
161,161,0,-
162,162,19,School screening
163,163,0,-
164,164,12,External screening
165,165,19,School screening
166,166,3,External screening
167,167,17,External screening
168,168,31,School screening
169,169,10,School screening
170,170,0,-
171,171,5,School screening
172,172,9,External screening
173,173,10,School screening
174,174,10,External screening
175,175,0,-
176,176,5,School screening
177,177,0,-
178,178,0,-
179,179,3,School screening
180,180,5,School screening
181,181,22,External screening
182,182,10,External screening
183,183,10,School screening
184,184,5,School screening
185,185,3,School screening
186,186,12,School screening
187,187,12,School screening
188,188,1,External screening
189,189,10,School screening
190,190,10,School screening
191,191,0,-
192,192,5,School screening
193,193,10,School screening
194,194,17,School screening
195,195,10,School screening
196,196,3,School screening
197,197,12,School screening
198,198,3,School screening
199,199,31,School screening
