,trace,day,type
0,0,11,External screening
1,1,10,School screening
2,2,17,School screening
3,3,17,School screening
4,4,10,School screening
5,5,12,External screening
6,6,12,School screening
7,7,17,School screening
8,8,10,School screening
9,9,17,School screening
10,10,12,School screening
11,11,5,School screening
12,12,14,External screening
13,13,3,School screening
14,14,24,School screening
15,15,11,External screening
16,16,10,School screening
17,17,10,School screening
18,18,0,-
19,19,5,School screening
20,20,12,School screening
21,21,19,School screening
22,22,5,School screening
23,23,7,External screening
24,24,0,-
25,25,12,School screening
26,26,17,School screening
27,27,2,External screening
28,28,10,School screening
29,29,24,School screening
30,30,3,School screening
31,31,7,External screening
32,32,10,School screening
33,33,0,-
34,34,15,External screening
35,35,0,-
36,36,5,School screening
37,37,17,School screening
38,38,5,School screening
39,39,6,External screening
40,40,24,School screening
41,41,6,External screening
42,42,10,School screening
43,43,19,School screening
44,44,10,School screening
45,45,1,External screening
46,46,17,School screening
47,47,5,School screening
48,48,1,External screening
49,49,4,External screening
50,50,5,External screening
51,51,9,External screening
52,52,10,School screening
53,53,0,-
54,54,16,External screening
55,55,0,-
56,56,17,School screening
57,57,12,School screening
58,58,17,School screening
59,59,10,External screening
60,60,24,School screening
61,61,0,-
62,62,3,School screening
63,63,0,-
64,64,3,School screening
65,65,12,School screening
66,66,0,-
67,67,10,School screening
68,68,0,-
69,69,0,-
70,70,3,School screening
71,71,0,-
72,72,10,School screening
73,73,12,School screening
74,74,0,-
75,75,10,School screening
76,76,0,-
77,77,7,External screening
78,78,3,School screening
79,79,23,External screening
80,80,6,External screening
81,81,5,School screening
82,82,0,-
83,83,6,External screening
84,84,6,External screening
85,85,10,School screening
86,86,10,School screening
87,87,0,-
88,88,24,School screening
89,89,26,School screening
90,90,3,School screening
91,91,0,-
92,92,16,External screening
93,93,25,External screening
94,94,31,School screening
95,95,12,School screening
96,96,10,School screening
97,97,10,School screening
98,98,12,School screening
99,99,10,School screening
100,100,12,School screening
101,101,5,School screening
102,102,10,School screening
103,103,10,School screening
104,104,26,School screening
105,105,5,External screening
106,106,3,External screening
107,107,19,School screening
108,108,3,School screening
109,109,0,-
110,110,0,-
111,111,3,School screening
112,112,3,External screening
113,113,17,External screening
114,114,10,School screening
115,115,0,-
116,116,12,School screening
117,117,0,-
118,118,26,External screening
119,119,17,School screening
120,120,19,External screening
121,121,5,External screening
122,122,10,External screening
123,123,0,-
124,124,3,External screening
125,125,10,School screening
126,126,9,External screening
127,127,0,-
128,128,3,School screening
129,129,19,School screening
130,130,10,School screening
131,131,10,School screening
132,132,10,School screening
133,133,10,School screening
134,134,0,-
135,135,10,School screening
136,136,19,School screening
137,137,24,School screening
138,138,9,External screening
139,139,19,External screening
140,140,7,External screening
141,141,17,School screening
142,142,24,School screening
143,143,17,School screening
144,144,15,External screening
145,145,4,External screening
146,146,4,External screening
147,147,26,School screening
148,148,10,School screening
149,149,17,School screening
150,150,0,-
151,151,12,School screening
152,152,5,External screening
153,153,3,School screening
154,154,10,School screening
155,155,5,School screening
156,156,19,School screening
157,157,5,School screening
158,158,3,School screening
159,159,0,-
160,160,17,School screening
161,161,0,-
162,162,30,External screening
163,163,10,School screening
164,164,2,External screening
165,165,9,External screening
166,166,24,School screening
167,167,17,School screening
168,168,22,External screening
169,169,10,School screening
170,170,0,-
171,171,3,External screening
172,172,0,-
173,173,19,School screening
174,174,7,External screening
175,175,6,External screening
176,176,10,School screening
177,177,0,-
178,178,12,School screening
179,179,0,-
180,180,0,-
181,181,24,School screening
182,182,0,-
183,183,3,External screening
184,184,5,School screening
185,185,12,School screening
186,186,17,School screening
187,187,17,School screening
188,188,3,School screening
189,189,0,-
190,190,11,External screening
191,191,19,School screening
192,192,10,School screening
193,193,0,-
194,194,17,School screening
195,195,5,School screening
196,196,3,External screening
197,197,0,-
198,198,12,External screening
199,199,8,External screening
