,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.00022827586206889902,Total infected,0%
2,3.0,0.0007810344827585768,Total infected,0%
3,4.0,0.0020044827586206855,Total infected,0%
4,5.0,0.003987241379310302,Total infected,0%
5,6.0,0.006979310344827589,Total infected,0%
6,7.0,0.00919068965517242,Total infected,0%
7,8.0,0.01109793103448267,Total infected,0%
8,9.0,0.015258275862068895,Total infected,0%
9,10.0,0.022023793103448167,Total infected,0%
10,11.0,0.031110344827586178,Total infected,0%
11,12.0,0.0431206896551724,Total infected,0%
12,13.0,0.05835103448275868,Total infected,0%
13,14.0,0.06920758620689656,Total infected,0%
14,15.0,0.07691241379310343,Total infected,0%
15,16.0,0.09065034482758612,Total infected,0%
16,17.0,0.10861034482758605,Total infected,0%
17,18.0,0.12986655172413797,Total infected,0%
18,19.0,0.15461999999999998,Total infected,0%
19,20.0,0.18237206896551725,Total infected,0%
20,21.0,0.20184551724137922,Total infected,0%
21,22.0,0.21647448275862072,Total infected,0%
22,23.0,0.23795206896551727,Total infected,0%
23,24.0,0.26299448275862075,Total infected,0%
24,25.0,0.2913275862068965,Total infected,0%
25,26.0,0.3219744827586206,Total infected,0%
26,27.0,0.3521186206896552,Total infected,0%
27,28.0,0.37497103448275865,Total infected,0%
28,29.0,0.3907406896551724,Total infected,0%
29,30.0,0.41301275862068954,Total infected,0%
30,31.0,0.4370879310344827,Total infected,0%
31,32.0,0.4616406896551725,Total infected,0%
32,33.0,0.48593103448275865,Total infected,0%
33,34.0,0.5103582758620689,Total infected,0%
34,35.0,0.5280424137931035,Total infected,0%
35,36.0,0.5407503448275862,Total infected,0%
36,37.0,0.5559048275862069,Total infected,0%
37,38.0,0.5709765517241379,Total infected,0%
38,39.0,0.5868706896551724,Total infected,0%
39,40.0,0.6027779310344827,Total infected,0%
40,41.0,0.6176003448275863,Total infected,0%
41,42.0,0.6283737931034483,Total infected,0%
42,43.0,0.6361413793103448,Total infected,0%
43,44.0,0.6452079310344827,Total infected,0%
44,45.0,0.6547506896551725,Total infected,0%
45,46.0,0.6639765517241379,Total infected,0%
46,47.0,0.6728972413793103,Total infected,0%
47,48.0,0.6812175862068965,Total infected,0%
48,49.0,0.687126551724138,Total infected,0%
49,50.0,0.691631724137931,Total infected,0%
50,51.0,0.6970286206896552,Total infected,0%
51,52.0,0.7020106896551724,Total infected,0%
52,53.0,0.7072351724137931,Total infected,0%
53,54.0,0.7125144827586207,Total infected,0%
54,55.0,0.7174275862068965,Total infected,0%
55,56.0,0.7212286206896551,Total infected,0%
56,57.0,0.7237713793103449,Total infected,0%
57,58.0,0.7266741379310345,Total infected,0%
58,59.0,0.7296589655172414,Total infected,0%
59,60.0,0.7326448275862069,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.00029724137931041165,Total infected,10%
62,3.0,0.0007668965517241147,Total infected,10%
63,4.0,0.0017551724137931535,Total infected,10%
64,5.0,0.0032962068965516744,Total infected,10%
65,6.0,0.005908275862068892,Total infected,10%
66,7.0,0.007884482758620654,Total infected,10%
67,8.0,0.009667586206896612,Total infected,10%
68,9.0,0.013267931034482868,Total infected,10%
69,10.0,0.01842275862068967,Total infected,10%
70,11.0,0.025879310344827572,Total infected,10%
71,12.0,0.03491103448275853,Total infected,10%
72,13.0,0.045497931034482665,Total infected,10%
73,14.0,0.05372862068965497,Total infected,10%
74,15.0,0.05957413793103448,Total infected,10%
75,16.0,0.07065862068965512,Total infected,10%
76,17.0,0.08392620689655186,Total infected,10%
77,18.0,0.09968206896551728,Total infected,10%
78,19.0,0.11746275862068965,Total infected,10%
79,20.0,0.13770310344827594,Total infected,10%
80,21.0,0.1524427586206897,Total infected,10%
81,22.0,0.1633334482758621,Total infected,10%
82,23.0,0.17930379310344827,Total infected,10%
83,24.0,0.19848724137931031,Total infected,10%
84,25.0,0.22023999999999996,Total infected,10%
85,26.0,0.24361137931034474,Total infected,10%
86,27.0,0.2677696551724138,Total infected,10%
87,28.0,0.2855993103448274,Total infected,10%
88,29.0,0.2984110344827586,Total infected,10%
89,30.0,0.31675137931034475,Total infected,10%
90,31.0,0.33697724137931034,Total infected,10%
91,32.0,0.358454827586207,Total infected,10%
92,33.0,0.37978,Total infected,10%
93,34.0,0.4019834482758621,Total infected,10%
94,35.0,0.41800862068965505,Total infected,10%
95,36.0,0.4297427586206897,Total infected,10%
96,37.0,0.4434937931034483,Total infected,10%
97,38.0,0.4585789655172415,Total infected,10%
98,39.0,0.47394068965517255,Total infected,10%
99,40.0,0.48931689655172417,Total infected,10%
100,41.0,0.504374827586207,Total infected,10%
101,42.0,0.51568,Total infected,10%
102,43.0,0.5234055172413793,Total infected,10%
103,44.0,0.533266551724138,Total infected,10%
104,45.0,0.543798275862069,Total infected,10%
105,46.0,0.5542606896551723,Total infected,10%
106,47.0,0.5647368965517241,Total infected,10%
