,trace,day,type
0,0,21,External screening
1,1,17,External screening
2,2,28,External screening
3,3,0,-
4,4,1,External screening
5,5,12,External screening
6,6,2,External screening
7,7,0,-
8,8,0,-
9,9,13,External screening
10,10,10,External screening
11,11,3,External screening
12,12,11,External screening
13,13,7,External screening
14,14,0,-
15,15,24,External screening
16,16,23,External screening
17,17,25,External screening
18,18,7,External screening
19,19,11,External screening
20,20,33,External screening
21,21,27,External screening
22,22,18,External screening
23,23,7,External screening
24,24,12,External screening
25,25,1,External screening
26,26,21,External screening
27,27,34,External screening
28,28,5,External screening
29,29,0,-
30,30,4,External screening
31,31,21,External screening
32,32,0,-
33,33,14,External screening
34,34,27,External screening
35,35,16,External screening
36,36,3,External screening
37,37,27,External screening
38,38,12,External screening
39,39,21,External screening
40,40,20,External screening
41,41,10,External screening
42,42,25,External screening
43,43,17,External screening
44,44,0,-
45,45,16,External screening
46,46,0,-
47,47,0,-
48,48,0,-
49,49,19,External screening
50,50,7,External screening
51,51,11,External screening
52,52,6,External screening
53,53,12,External screening
54,54,16,External screening
55,55,24,External screening
56,56,28,External screening
57,57,33,External screening
58,58,8,External screening
59,59,12,External screening
60,60,21,External screening
61,61,21,External screening
62,62,0,-
63,63,2,External screening
64,64,9,External screening
65,65,34,External screening
66,66,35,External screening
67,67,7,External screening
68,68,26,External screening
69,69,11,External screening
70,70,22,External screening
71,71,12,External screening
72,72,24,External screening
73,73,0,-
74,74,13,External screening
75,75,18,External screening
76,76,11,External screening
77,77,20,External screening
78,78,3,External screening
79,79,13,External screening
80,80,15,External screening
81,81,10,External screening
82,82,0,-
83,83,0,-
84,84,17,External screening
85,85,12,External screening
86,86,0,-
87,87,12,External screening
88,88,28,External screening
89,89,8,External screening
90,90,18,External screening
91,91,13,External screening
92,92,11,External screening
93,93,21,External screening
94,94,21,External screening
95,95,13,External screening
96,96,6,External screening
97,97,12,External screening
98,98,18,External screening
99,99,17,External screening
100,100,11,External screening
101,101,24,External screening
102,102,20,External screening
103,103,29,External screening
104,104,22,External screening
105,105,0,-
106,106,0,-
107,107,16,External screening
108,108,21,External screening
109,109,0,-
110,110,12,External screening
111,111,2,External screening
112,112,7,External screening
113,113,0,-
114,114,0,-
115,115,0,-
116,116,18,External screening
117,117,16,External screening
118,118,26,External screening
119,119,16,External screening
120,120,4,External screening
121,121,17,External screening
122,122,17,External screening
123,123,12,External screening
124,124,17,External screening
125,125,4,External screening
126,126,18,External screening
127,127,0,-
128,128,6,External screening
129,129,0,-
130,130,17,External screening
131,131,19,External screening
132,132,12,External screening
133,133,19,External screening
134,134,13,External screening
135,135,0,-
136,136,0,-
137,137,11,External screening
138,138,2,External screening
139,139,8,External screening
140,140,15,External screening
141,141,27,External screening
142,142,30,External screening
143,143,22,External screening
144,144,14,External screening
145,145,29,External screening
146,146,0,-
147,147,20,External screening
148,148,0,-
149,149,3,External screening
150,150,8,External screening
151,151,17,External screening
152,152,27,External screening
153,153,7,External screening
154,154,15,External screening
155,155,13,External screening
156,156,35,External screening
157,157,29,External screening
158,158,23,External screening
159,159,9,External screening
160,160,6,External screening
161,161,22,External screening
162,162,17,External screening
163,163,15,External screening
164,164,17,External screening
165,165,30,External screening
166,166,5,External screening
167,167,9,External screening
