,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.208200000000005,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1521999999999935,Total infected,Without screening
4,5.0,2.834000000000003,Total infected,Without screening
5,6.0,3.667500000000018,Total infected,Without screening
6,7.0,4.26430000000002,Total infected,Without screening
7,8.0,4.723700000000008,Total infected,Without screening
8,9.0,5.4713999999999885,Total infected,Without screening
9,10.0,6.402300000000025,Total infected,Without screening
10,11.0,7.461500000000001,Total infected,Without screening
11,12.0,8.597499999999968,Total infected,Without screening
12,13.0,9.73769999999999,Total infected,Without screening
13,14.0,10.631699999999995,Total infected,Without screening
14,15.0,11.205099999999987,Total infected,Without screening
15,16.0,12.061000000000007,Total infected,Without screening
16,17.0,13.021000000000015,Total infected,Without screening
17,18.0,14.043999999999983,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35329999999996,Total infected,Without screening
20,21.0,17.191200000000038,Total infected,Without screening
21,22.0,17.84190000000001,Total infected,Without screening
22,23.0,18.643500000000017,Total infected,Without screening
23,24.0,19.530500000000018,Total infected,Without screening
24,25.0,20.60759999999999,Total infected,Without screening
25,26.0,21.728800000000007,Total infected,Without screening
26,27.0,22.85900000000001,Total infected,Without screening
27,28.0,23.66980000000001,Total infected,Without screening
28,29.0,24.23429999999999,Total infected,Without screening
29,30.0,25.018899999999974,Total infected,Without screening
30,31.0,25.974999999999994,Total infected,Without screening
31,32.0,26.9409,Total infected,Without screening
32,33.0,27.92689999999999,Total infected,Without screening
33,34.0,29.02109999999999,Total infected,Without screening
34,35.0,29.792800000000028,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2010000000000218,Total infected,Screening 25%
37,3.0,1.5526999999999873,Total infected,Screening 25%
38,4.0,2.050200000000018,Total infected,Screening 25%
39,5.0,2.5930000000000177,Total infected,Screening 25%
40,6.0,3.3719000000000108,Total infected,Screening 25%
41,7.0,3.954800000000006,Total infected,Screening 25%
42,8.0,4.467199999999963,Total infected,Screening 25%
43,9.0,5.040299999999974,Total infected,Screening 25%
44,10.0,5.7587999999999795,Total infected,Screening 25%
45,11.0,6.593099999999964,Total infected,Screening 25%
46,12.0,7.45229999999998,Total infected,Screening 25%
47,13.0,8.487500000000011,Total infected,Screening 25%
48,14.0,9.180900000000008,Total infected,Screening 25%
49,15.0,9.66330000000002,Total infected,Screening 25%
50,16.0,10.341800000000035,Total infected,Screening 25%
51,17.0,11.070399999999978,Total infected,Screening 25%
52,18.0,11.899599999999992,Total infected,Screening 25%
53,19.0,12.763900000000007,Total infected,Screening 25%
54,20.0,13.613099999999974,Total infected,Screening 25%
55,21.0,14.221000000000032,Total infected,Screening 25%
56,22.0,14.653199999999998,Total infected,Screening 25%
57,23.0,15.286300000000011,Total infected,Screening 25%
58,24.0,15.949599999999975,Total infected,Screening 25%
59,25.0,16.582899999999967,Total infected,Screening 25%
60,26.0,17.311499999999995,Total infected,Screening 25%
61,27.0,18.00490000000002,Total infected,Screening 25%
62,28.0,18.55279999999999,Total infected,Screening 25%
63,29.0,18.914500000000032,Total infected,Screening 25%
64,30.0,19.46229999999997,Total infected,Screening 25%
65,31.0,20.010100000000023,Total infected,Screening 25%
66,32.0,20.582899999999967,Total infected,Screening 25%
67,33.0,21.190799999999996,Total infected,Screening 25%
68,34.0,21.81909999999999,Total infected,Screening 25%
69,35.0,22.306399999999968,Total infected,Screening 25%
70,1.0,0.9998999999999967,Total infected,Screening 50%
71,2.0,1.145700000000005,Total infected,Screening 50%
72,3.0,1.356899999999996,Total infected,Screening 50%
73,4.0,1.8292999999999893,Total infected,Screening 50%
74,5.0,2.4020000000000152,Total infected,Screening 50%
75,6.0,3.0049000000000206,Total infected,Screening 50%
76,7.0,3.467399999999998,Total infected,Screening 50%
77,8.0,3.8192000000000235,Total infected,Screening 50%
78,9.0,4.236100000000022,Total infected,Screening 50%
79,10.0,4.723500000000001,Total infected,Screening 50%
80,11.0,5.2663000000000295,Total infected,Screening 50%
81,12.0,5.909600000000012,Total infected,Screening 50%
82,13.0,6.628100000000018,Total infected,Screening 50%
83,14.0,7.12050000000005,Total infected,Screening 50%
84,15.0,7.4572,Total infected,Screening 50%
85,16.0,7.964799999999997,Total infected,Screening 50%
86,17.0,8.502499999999998,Total infected,Screening 50%
87,18.0,9.015099999999961,Total infected,Screening 50%
88,19.0,9.48230000000001,Total infected,Screening 50%
89,20.0,9.9649,Total infected,Screening 50%
90,21.0,10.296599999999984,Total infected,Screening 50%
91,22.0,10.547699999999963,Total infected,Screening 50%
92,23.0,10.93470000000005,Total infected,Screening 50%
93,24.0,11.271300000000025,Total infected,Screening 50%
94,25.0,11.693299999999994,Total infected,Screening 50%
95,26.0,12.100400000000008,Total infected,Screening 50%
96,27.0,12.482499999999987,Total infected,Screening 50%
97,28.0,12.728599999999972,Total infected,Screening 50%
98,29.0,12.90949999999998,Total infected,Screening 50%
99,30.0,13.20610000000002,Total infected,Screening 50%
100,31.0,13.48230000000001,Total infected,Screening 50%
101,32.0,13.7286,Total infected,Screening 50%
102,33.0,13.989900000000006,Total infected,Screening 50%
103,34.0,14.256200000000007,Total infected,Screening 50%
104,35.0,14.411999999999978,Total infected,Screening 50%
105,1.0,0.9999000000000251,Total infected,Screening 100%
106,2.0,1.2613000000000056,Total infected,Screening 100%
107,3.0,1.5728000000000009,Total infected,Screening 100%
108,4.0,2.0100000000000193,Total infected,Screening 100%
109,5.0,2.512500000000017,Total infected,Screening 100%
110,6.0,3.125699999999995,Total infected,Screening 100%
111,7.0,3.5778999999999996,Total infected,Screening 100%
112,8.0,3.8443000000000325,Total infected,Screening 100%
113,9.0,4.356799999999964,Total infected,Screening 100%
114,10.0,4.849199999999996,Total infected,Screening 100%
115,11.0,5.361700000000013,Total infected,Screening 100%
116,12.0,5.849099999999964,Total infected,Screening 100%
117,13.0,6.311499999999967,Total infected,Screening 100%
118,14.0,6.673299999999955,Total infected,Screening 100%
119,15.0,6.969800000000021,Total infected,Screening 100%
120,16.0,7.326599999999985,Total infected,Screening 100%
121,17.0,7.587900000000019,Total infected,Screening 100%
122,18.0,7.834200000000038,Total infected,Screening 100%
123,19.0,8.125600000000048,Total infected,Screening 100%
124,20.0,8.346699999999998,Total infected,Screening 100%
125,21.0,8.572900000000033,Total infected,Screening 100%
126,22.0,8.703599999999966,Total infected,Screening 100%
127,23.0,8.934699999999964,Total infected,Screening 100%
128,24.0,9.110600000000005,Total infected,Screening 100%
129,25.0,9.266399999999948,Total infected,Screening 100%
130,26.0,9.391899999999964,Total infected,Screening 100%
131,27.0,9.487499999999983,Total infected,Screening 100%
132,28.0,9.623100000000022,Total infected,Screening 100%
133,29.0,9.763900000000007,Total infected,Screening 100%
134,30.0,9.844300000000032,Total infected,Screening 100%
135,31.0,9.9195,Total infected,Screening 100%
136,32.0,9.999900000000025,Total infected,Screening 100%
137,33.0,10.090399999999988,Total infected,Screening 100%
138,34.0,10.16070000000002,Total infected,Screening 100%
139,35.0,10.201000000000022,Total infected,Screening 100%
