,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.00025249999999997405,Total infected,0%
2,3.0,0.0007154166666666128,Total infected,0%
3,4.0,0.001725416666666746,Total infected,0%
4,5.0,0.003955833333333322,Total infected,0%
5,6.0,0.007575833333333411,Total infected,0%
6,7.0,0.010142916666666816,Total infected,0%
7,8.0,0.011658750000000022,Total infected,0%
8,9.0,0.014730833333333375,Total infected,0%
9,10.0,0.020286250000000075,Total infected,0%
10,11.0,0.027272916666666567,Total infected,0%
11,12.0,0.03606916666666666,Total infected,0%
12,13.0,0.04692750000000009,Total infected,0%
13,14.0,0.055513333333333276,Total infected,0%
14,15.0,0.062247500000000025,Total infected,0%
15,16.0,0.07037000000000002,Total infected,0%
16,17.0,0.08063958333333332,Total infected,0%
17,18.0,0.09402374999999998,Total infected,0%
18,19.0,0.10972208333333348,Total infected,0%
19,20.0,0.1289141666666667,Total infected,0%
20,21.0,0.14436,Total infected,0%
21,22.0,0.15534500000000004,Total infected,0%
22,23.0,0.16380458333333342,Total infected,0%
23,24.0,0.17428458333333338,Total infected,0%
24,25.0,0.18657416666666685,Total infected,0%
25,26.0,0.20244083333333335,Total infected,0%
26,27.0,0.21818208333333342,Total infected,0%
27,28.0,0.2299241666666667,Total infected,0%
28,29.0,0.2385945833333333,Total infected,0%
29,30.0,0.2490325000000001,Total infected,0%
30,31.0,0.2601433333333335,Total infected,0%
31,32.0,0.27154874999999995,Total infected,0%
32,33.0,0.28497500000000014,Total infected,0%
33,34.0,0.3000845833333333,Total infected,0%
34,35.0,0.3095541666666667,Total infected,0%
35,36.0,0.3170037499999999,Total infected,0%
36,37.0,0.32495833333333335,Total infected,0%
37,38.0,0.3332491666666667,Total infected,0%
38,39.0,0.3425508333333334,Total infected,0%
39,40.0,0.3526516666666667,Total infected,0%
40,41.0,0.36544625,Total infected,0%
41,42.0,0.37411625000000004,Total infected,0%
42,43.0,0.38047125,Total infected,0%
43,44.0,0.3864058333333334,Total infected,0%
44,45.0,0.3934766666666667,Total infected,0%
45,46.0,0.40235666666666664,Total infected,0%
46,47.0,0.4113637500000001,Total infected,0%
47,48.0,0.42159125000000003,Total infected,0%
48,49.0,0.42916624999999997,Total infected,0%
49,50.0,0.43480625,Total infected,0%
50,51.0,0.4402783333333333,Total infected,0%
51,52.0,0.4467591666666666,Total infected,0%
52,53.0,0.4539566666666667,Total infected,0%
53,54.0,0.4614904166666667,Total infected,0%
54,55.0,0.47218041666666666,Total infected,0%
55,56.0,0.478325,Total infected,0%
56,57.0,0.48367000000000004,Total infected,0%
57,58.0,0.49019375000000004,Total infected,0%
58,59.0,0.49625416666666666,Total infected,0%
59,60.0,0.5036195833333333,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.0004208333333333559,Total infected,10%
62,3.0,0.0011222222222222384,Total infected,10%
63,4.0,0.002431481481481407,Total infected,10%
64,5.0,0.0044430555555555465,Total infected,10%
65,6.0,0.007996759259259323,Total infected,10%
66,7.0,0.010241203703703669,Total infected,10%
67,8.0,0.012719907407407418,Total infected,10%
68,9.0,0.016133796296296212,Total infected,10%
69,10.0,0.022306481481481438,Total infected,10%
70,11.0,0.03034999999999999,Total infected,10%
71,12.0,0.041899999999999986,Total infected,10%
72,13.0,0.05578935185185185,Total infected,10%
73,14.0,0.06504861111111097,Total infected,10%
74,15.0,0.07211018518518512,Total infected,10%
75,16.0,0.0802935185185184,Total infected,10%
76,17.0,0.09058194444444428,Total infected,10%
77,18.0,0.10311481481481477,Total infected,10%
78,19.0,0.11737731481481493,Total infected,10%
79,20.0,0.13299675925925933,Total infected,10%
80,21.0,0.1449685185185185,Total infected,10%
81,22.0,0.1537597222222222,Total infected,10%
82,23.0,0.1638143518518519,Total infected,10%
83,24.0,0.17368148148148144,Total infected,10%
84,25.0,0.18663518518518515,Total infected,10%
85,26.0,0.20244120370370378,Total infected,10%
86,27.0,0.2185750000000001,Total infected,10%
87,28.0,0.23035925925925924,Total infected,10%
88,29.0,0.23905740740740744,Total infected,10%
89,30.0,0.2492518518518519,Total infected,10%
90,31.0,0.2596333333333335,Total infected,10%
91,32.0,0.2710439814814816,Total infected,10%
92,33.0,0.2844652777777778,Total infected,10%
93,34.0,0.30022453703703705,Total infected,10%
