day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456840	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456840	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456840	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456840	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	[]	0	0
4	123456840	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456840	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	1	[]	0	0
6	123456840	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	2	[]	0	0
7	123456840	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	3	[]	0	0
8	123456840	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	3	[]	0	1
9	123456840	237	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	3	[]	0	0
10	123456840	237	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	3	[]	0	0
11	123456840	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	0	0	0	50	3	[]	0	1
12	123456840	234	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	4	[]	0	1
13	123456840	234	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	7	0	0	0	0	0	0	0	50	4	[]	0	1
14	123456840	234	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	4	[]	0	2
15	123456840	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	120	10	0	0	0	0	0	0	0	50	4	[]	0	2
16	123456840	230	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	0	0	0	50	4	[]	0	2
17	123456840	227	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	0	0	0	50	4	[]	0	2
18	123456840	223	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	120	12	0	0	0	0	0	0	0	50	4	[]	0	4
19	123456840	204	9	6	1	12	4	3	1	0	0	0	0	0	0	0	0	180	13	0	2	0	0	0	0	0	50	5	[3B]	1	4
20	123456840	204	8	7	1	12	2	4	2	0	0	0	0	0	0	0	0	180	14	0	2	0	0	0	0	0	50	5	[3B]	1	4
21	123456840	203	7	6	4	12	0	6	2	0	0	0	0	0	0	0	0	180	15	0	2	0	0	0	0	0	50	6	[3B]	1	4
22	123456840	201	7	8	4	12	0	4	4	0	0	0	0	0	0	0	0	180	15	0	2	0	0	0	0	0	50	7	[3B]	1	5
23	123456840	200	6	9	5	12	0	2	6	0	0	0	0	0	0	0	0	180	15	0	2	0	0	0	0	0	50	7	[3B]	1	5
24	123456840	193	13	9	5	12	0	2	6	0	0	0	0	0	0	0	0	180	15	0	2	0	0	0	0	0	50	7	[3B]	1	5
25	123456840	187	13	14	6	12	0	2	6	0	0	0	0	0	0	0	0	180	15	0	2	0	0	0	0	0	50	8	[3B]	1	5
26	123456840	136	1	1	2	63	8	15	14	0	0	0	0	0	0	0	0	235	17	0	8	0	0	0	0	0	50	8	[3B 1A 1C 2A 2B]	5	6
27	123456840	136	0	2	2	63	6	15	16	0	0	0	0	0	0	0	0	235	18	0	8	0	0	0	0	0	50	8	[3B 1A 1C 2A 2B]	5	6
28	123456840	136	0	2	2	63	6	10	21	0	0	0	0	0	0	0	0	235	18	0	8	0	0	0	0	0	50	8	[3B 1A 1C 2A 2B]	5	6
29	123456840	134	2	2	2	63	3	11	23	0	0	0	0	0	0	0	0	235	18	0	8	0	0	0	0	0	50	8	[3B 1A 1C 2A 2B]	5	6
30	123456840	133	2	3	2	63	2	11	24	0	0	0	0	0	0	0	0	235	18	0	8	0	0	0	0	0	50	8	[3B 1A 1C 2A 2B]	5	6
31	123456840	119	0	0	1	63	2	10	25	0	0	0	0	14	0	5	1	235	18	1	8	0	1	0	0	0	50	8	[3B 1A 1C 2A 2B 3A]	6	5
32	123456840	119	0	0	1	63	1	9	27	0	0	0	0	14	0	4	2	235	18	1	8	0	1	0	0	0	50	8	[3B 1A 1C 2A 2B 3A]	6	5
33	123456840	131	0	0	9	51	1	9	19	0	0	0	0	14	0	4	2	270	18	1	8	0	1	0	0	0	50	8	[1A 1C 2A 2B 3A]	5	5
