,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6275999999999726,Total infected,Without screening
3,4.0,2.156099999999981,Total infected,Without screening
4,5.0,2.9589999999999748,Total infected,Without screening
5,6.0,3.8579000000000008,Total infected,Without screening
6,7.0,4.532499999999999,Total infected,Without screening
7,8.0,5.015000000000015,Total infected,Without screening
8,9.0,5.890899999999988,Total infected,Without screening
9,10.0,7.0441000000000145,Total infected,Without screening
10,11.0,8.290300000000002,Total infected,Without screening
11,12.0,9.79079999999999,Total infected,Without screening
12,13.0,11.472499999999997,Total infected,Without screening
13,14.0,12.6036,Total infected,Without screening
14,15.0,13.409400000000005,Total infected,Without screening
15,16.0,14.698699999999974,Total infected,Without screening
16,17.0,16.238200000000006,Total infected,Without screening
17,18.0,17.963900000000024,Total infected,Without screening
18,19.0,19.847800000000007,Total infected,Without screening
19,20.0,22.02800000000002,Total infected,Without screening
20,21.0,23.529500000000013,Total infected,Without screening
21,22.0,24.587500000000006,Total infected,Without screening
22,23.0,26.206199999999995,Total infected,Without screening
23,24.0,28.15010000000001,Total infected,Without screening
24,25.0,30.373400000000004,Total infected,Without screening
25,26.0,32.8989,Total infected,Without screening
26,27.0,35.49449999999999,Total infected,Without screening
27,28.0,37.41739999999999,Total infected,Without screening
28,29.0,38.81880000000001,Total infected,Without screening
29,30.0,40.921899999999994,Total infected,Without screening
30,31.0,43.401399999999995,Total infected,Without screening
31,32.0,46.105199999999996,Total infected,Without screening
32,33.0,49.048100000000005,Total infected,Without screening
33,34.0,52.36340000000001,Total infected,Without screening
34,35.0,54.63669999999999,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.243300000000005,Total infected,Screening 25%
37,3.0,1.6466000000000065,Total infected,Screening 25%
38,4.0,2.1722000000000037,Total infected,Screening 25%
39,5.0,2.907900000000012,Total infected,Screening 25%
40,6.0,3.7216999999999985,Total infected,Screening 25%
41,7.0,4.331299999999999,Total infected,Screening 25%
42,8.0,4.760700000000014,Total infected,Screening 25%
43,9.0,5.484499999999997,Total infected,Screening 25%
44,10.0,6.525499999999994,Total infected,Screening 25%
45,11.0,7.6115999999999815,Total infected,Screening 25%
46,12.0,8.743800000000022,Total infected,Screening 25%
47,13.0,10.02109999999999,Total infected,Screening 25%
48,14.0,10.967900000000014,Total infected,Screening 25%
49,15.0,11.654699999999991,Total infected,Screening 25%
50,16.0,12.710700000000031,Total infected,Screening 25%
51,17.0,13.928900000000027,Total infected,Screening 25%
52,18.0,15.155200000000008,Total infected,Screening 25%
53,19.0,16.444399999999973,Total infected,Screening 25%
54,20.0,17.80279999999999,Total infected,Screening 25%
55,21.0,18.799799999999976,Total infected,Screening 25%
56,22.0,19.50659999999999,Total infected,Screening 25%
57,23.0,20.529499999999985,Total infected,Screening 25%
58,24.0,21.751800000000003,Total infected,Screening 25%
59,25.0,23.040100000000024,Total infected,Screening 25%
60,26.0,24.347399999999993,Total infected,Screening 25%
61,27.0,25.72970000000001,Total infected,Screening 25%
62,28.0,26.7628,Total infected,Screening 25%
63,29.0,27.467600000000004,Total infected,Screening 25%
64,30.0,28.56960000000001,Total infected,Screening 25%
65,31.0,29.875799999999998,Total infected,Screening 25%
66,32.0,31.16410000000002,Total infected,Screening 25%
67,33.0,32.547499999999985,Total infected,Screening 25%
68,34.0,34.02889999999999,Total infected,Screening 25%
69,35.0,35.0119,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2012,Total infected,Screening 50%
72,3.0,1.6065000000000111,Total infected,Screening 50%
73,4.0,2.1441999999999837,Total infected,Screening 50%
74,5.0,2.7717999999999847,Total infected,Screening 50%
75,6.0,3.504499999999979,Total infected,Screening 50%
76,7.0,4.0771000000000015,Total infected,Screening 50%
77,8.0,4.459499999999963,Total infected,Screening 50%
78,9.0,5.1732000000000085,Total infected,Screening 50%
79,10.0,6.082999999999998,Total infected,Screening 50%
80,11.0,6.983000000000004,Total infected,Screening 50%
81,12.0,7.849800000000016,Total infected,Screening 50%
82,13.0,8.768699999999995,Total infected,Screening 50%
83,14.0,9.42840000000001,Total infected,Screening 50%
84,15.0,9.904899999999998,Total infected,Screening 50%
85,16.0,10.651699999999977,Total infected,Screening 50%
86,17.0,11.482400000000013,Total infected,Screening 50%
87,18.0,12.318299999999965,Total infected,Screening 50%
88,19.0,13.159099999999995,Total infected,Screening 50%
89,20.0,14.084000000000003,Total infected,Screening 50%
90,21.0,14.744699999999995,Total infected,Screening 50%
91,22.0,15.173200000000008,Total infected,Screening 50%
92,23.0,15.845799999999997,Total infected,Screening 50%
93,24.0,16.669700000000034,Total infected,Screening 50%
94,25.0,17.509600000000006,Total infected,Screening 50%
95,26.0,18.405400000000014,Total infected,Screening 50%
96,27.0,19.281300000000016,Total infected,Screening 50%
97,28.0,19.944000000000017,Total infected,Screening 50%
98,29.0,20.393500000000017,Total infected,Screening 50%
99,30.0,21.046100000000024,Total infected,Screening 50%
100,31.0,21.817800000000005,Total infected,Screening 50%
101,32.0,22.51249999999999,Total infected,Screening 50%
102,33.0,23.222199999999987,Total infected,Screening 50%
103,34.0,24.005999999999972,Total infected,Screening 50%
104,35.0,24.580600000000004,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2241999999999962,Total infected,Screening 100%
107,3.0,1.6765999999999792,Total infected,Screening 100%
108,4.0,2.1440999999999804,Total infected,Screening 100%
109,5.0,2.683599999999984,Total infected,Screening 100%
110,6.0,3.324299999999994,Total infected,Screening 100%
111,7.0,3.7916999999999916,Total infected,Screening 100%
112,8.0,4.130099999999999,Total infected,Screening 100%
113,9.0,4.724799999999988,Total infected,Screening 100%
114,10.0,5.4084,Total infected,Screening 100%
115,11.0,6.107099999999974,Total infected,Screening 100%
116,12.0,6.764800000000008,Total infected,Screening 100%
117,13.0,7.369399999999985,Total infected,Screening 100%
118,14.0,7.77079999999998,Total infected,Screening 100%
119,15.0,8.101099999999974,Total infected,Screening 100%
120,16.0,8.547499999999985,Total infected,Screening 100%
121,17.0,9.094100000000026,Total infected,Screening 100%
122,18.0,9.540500000000009,Total infected,Screening 100%
123,19.0,10.013000000000005,Total infected,Screening 100%
124,20.0,10.491399999999999,Total infected,Screening 100%
125,21.0,10.792699999999996,Total infected,Screening 100%
