day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457081	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457081	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457081	215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
3	123457081	213	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
4	123457081	212	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
5	123457081	204	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
6	123457081	204	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
7	123457081	204	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
8	123457081	190	5	3	0	10	2	5	1	0	0	0	0	0	0	0	0	139	5	0	5	0	0	72	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3D]	1	2
9	123457081	184	8	6	0	10	1	5	2	0	0	0	0	0	0	0	0	139	6	0	5	0	0	72	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3D]	1	2
10	123457081	176	13	9	0	10	0	6	2	0	0	0	0	0	0	0	0	139	7	0	5	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	2
11	123457081	175	11	9	3	10	0	5	3	0	0	0	0	0	0	0	0	139	8	0	5	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	2
12	123457081	173	11	10	4	10	0	5	3	0	0	0	0	0	0	0	0	139	10	0	5	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	2
13	123457081	173	7	11	7	10	0	5	3	0	0	0	0	0	0	0	0	139	12	0	5	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	3
14	123457081	173	4	11	10	10	0	4	4	0	0	0	0	0	0	0	0	139	13	0	5	0	0	71	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	[3D]	1	4
15	123457081	171	5	2	1	10	0	7	18	0	0	0	0	0	0	2	0	226	13	2	9	0	2	69	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C]	2	4
16	123457081	164	10	4	1	10	0	6	19	0	0	0	0	0	0	2	0	226	16	2	9	0	2	69	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C]	2	5
17	123457081	155	15	8	1	10	0	6	19	0	0	0	0	0	0	1	1	226	18	2	9	0	2	69	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C]	2	5
18	123457081	150	17	10	2	10	0	3	22	0	0	0	0	0	0	1	1	226	19	2	9	0	2	69	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C]	2	5
19	123457081	141	20	14	4	10	0	2	23	0	0	0	0	0	0	1	1	226	19	2	9	0	2	67	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C]	2	6
20	123457081	129	11	16	6	22	0	7	23	0	0	0	0	0	0	0	2	245	20	2	10	0	2	65	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C 1C]	3	7
21	123457081	129	6	21	6	22	0	7	23	0	0	0	0	0	0	0	2	245	20	2	10	0	2	65	0	2	1	6	0	0	0	0	0	0	0	0	0	0	0	4	[3D 2C 1C]	3	7
22	123457081	109	6	1	9	36	3	23	26	0	0	0	0	0	0	1	2	347	20	3	20	0	3	61	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	5	[2C 1C 2B 2A 3C]	5	7
23	123457081	103	9	4	9	36	2	21	29	0	0	0	0	0	0	1	2	347	20	3	20	0	3	61	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0	5	[2C 1C 2B 2A 3C]	5	7
24	123457081	98	10	6	11	36	2	17	33	0	0	0	0	0	0	1	2	347	20	3	20	0	3	60	1	0	3	10	0	0	0	0	0	0	0	0	0	0	0	5	[2C 1C 2B 2A 3C]	5	7
25	123457081	92	5	1	9	40	8	19	38	0	0	0	0	0	0	1	3	366	20	4	25	0	4	57	1	1	3	12	0	0	0	0	0	0	0	0	0	0	0	5	[2C 1C 2B 2A 3C 2D]	6	7
26	123457081	90	6	1	10	40	7	18	40	0	0	0	0	0	0	0	4	366	21	4	25	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[2C 1C 2B 2A 3C 2D]	6	7
27	123457081	90	4	3	10	40	4	20	41	0	0	0	0	0	0	0	4	385	21	4	25	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[2C 1C 2B 2A 3C 2D]	6	8
28	123457081	90	2	4	11	40	3	19	43	0	0	0	0	0	0	0	4	385	21	4	25	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[2C 1C 2B 2A 3C 2D]	6	7
29	123457081	79	0	0	28	51	4	18	33	0	0	0	0	0	0	0	3	438	21	4	28	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[1C 2B 2A 3C 2D 1D]	6	7
30	123457081	79	0	0	28	51	4	18	33	0	0	0	0	0	0	0	3	438	21	4	28	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[1C 2B 2A 3C 2D 1D]	6	7
31	123457081	79	0	0	28	51	2	15	38	0	0	0	0	0	0	0	3	438	22	4	28	0	4	57	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	6	[1C 2B 2A 3C 2D 1D]	6	6
32	123457081	79	0	0	28	51	1	16	38	0	0	0	0	0	0	0	3	438	23	4	28	0	4	57	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	6	[1C 2B 2A 3C 2D 1D]	6	6
33	123457081	79	0	0	28	51	0	14	41	0	0	0	0	0	0	0	3	438	24	4	28	0	4	57	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	6	[1C 2B 2A 3C 2D 1D]	6	6
34	123457081	91	0	0	34	39	0	14	36	0	0	0	0	0	0	0	2	438	24	4	28	0	4	59	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	6	[2B 2A 3C 2D 1D]	5	6
