,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,237.5561,Susceptible,Screening 25%,Susceptible
2,2.0,236.3652,Susceptible,Screening 25%,Susceptible
3,3.0,234.871,Susceptible,Screening 25%,Susceptible
4,4.0,233.5461,Susceptible,Screening 25%,Susceptible
5,5.0,232.1173,Susceptible,Screening 25%,Susceptible
6,6.0,231.9665,Susceptible,Screening 25%,Susceptible
7,7.0,231.6348,Susceptible,Screening 25%,Susceptible
8,8.0,229.1993,Susceptible,Screening 25%,Susceptible
9,9.0,227.2462,Susceptible,Screening 25%,Susceptible
10,10.0,225.2764,Susceptible,Screening 25%,Susceptible
11,11.0,223.9732,Susceptible,Screening 25%,Susceptible
12,12.0,222.5427,Susceptible,Screening 25%,Susceptible
13,13.0,222.1926,Susceptible,Screening 25%,Susceptible
14,14.0,221.861,Susceptible,Screening 25%,Susceptible
15,15.0,220.8208,Susceptible,Screening 25%,Susceptible
16,16.0,219.7521,Susceptible,Screening 25%,Susceptible
17,17.0,219.1106,Susceptible,Screening 25%,Susceptible
18,18.0,218.3518,Susceptible,Screening 25%,Susceptible
19,19.0,217.4774,Susceptible,Screening 25%,Susceptible
20,20.0,217.4523,Susceptible,Screening 25%,Susceptible
21,21.0,217.6365,Susceptible,Screening 25%,Susceptible
22,22.0,217.1457,Susceptible,Screening 25%,Susceptible
23,23.0,216.6951,Susceptible,Screening 25%,Susceptible
24,24.0,216.3652,Susceptible,Screening 25%,Susceptible
25,25.0,215.5896,Susceptible,Screening 25%,Susceptible
26,26.0,215.0234,Susceptible,Screening 25%,Susceptible
27,27.0,215.1859,Susceptible,Screening 25%,Susceptible
28,28.0,215.1893,Susceptible,Screening 25%,Susceptible
29,29.0,214.5243,Susceptible,Screening 25%,Susceptible
30,30.0,213.99,Susceptible,Screening 25%,Susceptible
31,31.0,213.5394,Susceptible,Screening 25%,Susceptible
32,32.0,213.0017,Susceptible,Screening 25%,Susceptible
33,33.0,212.3199,Susceptible,Screening 25%,Susceptible
34,34.0,212.325,Susceptible,Screening 25%,Susceptible
35,35.0,212.2396,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.6683,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,1.1909,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,1.9163,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,2.1994,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,2.4556,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,2.6063,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,2.9379999999999997,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,4.1391,Susceptible in quarantine,Screening 25%,Susceptible
