,trace,day,type
0,0,13,External screening
1,1,19,External screening
2,2,29,School screening
3,3,22,School screening
4,4,15,School screening
5,5,15,External screening
6,6,16,External screening
7,7,8,School screening
8,8,9,External screening
9,9,0,-
10,10,29,School screening
11,11,7,External screening
12,12,8,School screening
13,13,8,School screening
14,14,15,School screening
15,15,8,School screening
16,16,15,School screening
17,17,20,External screening
18,18,0,-
19,19,15,School screening
20,20,8,School screening
21,21,8,School screening
22,22,15,School screening
23,23,7,External screening
24,24,0,-
25,25,15,School screening
26,26,15,School screening
27,27,2,External screening
28,28,1,School screening
29,29,29,School screening
30,30,1,School screening
31,31,7,External screening
32,32,8,School screening
33,33,0,-
34,34,8,School screening
35,35,22,School screening
36,36,8,External screening
37,37,8,School screening
38,38,9,External screening
39,39,6,External screening
40,40,29,School screening
41,41,6,External screening
42,42,8,School screening
43,43,18,External screening
44,44,15,School screening
45,45,1,External screening
46,46,8,School screening
47,47,8,School screening
48,48,1,External screening
49,49,4,External screening
50,50,5,External screening
51,51,15,External screening
52,52,8,School screening
53,53,0,-
54,54,8,School screening
55,55,0,-
56,56,15,School screening
57,57,15,External screening
58,58,15,School screening
59,59,11,External screening
60,60,22,School screening
61,61,0,-
62,62,5,External screening
63,63,15,School screening
64,64,1,School screening
65,65,22,School screening
66,66,0,-
67,67,8,School screening
68,68,1,School screening
69,69,0,-
70,70,1,School screening
71,71,0,-
72,72,8,School screening
73,73,8,School screening
74,74,13,External screening
75,75,15,School screening
76,76,0,-
77,77,7,External screening
78,78,1,School screening
79,79,29,School screening
80,80,6,External screening
81,81,15,School screening
82,82,1,School screening
83,83,6,External screening
84,84,6,External screening
85,85,8,School screening
86,86,22,School screening
87,87,0,-
88,88,8,School screening
89,89,22,School screening
90,90,1,School screening
91,91,0,-
92,92,15,School screening
93,93,1,School screening
94,94,16,External screening
95,95,1,School screening
96,96,15,School screening
97,97,14,External screening
98,98,8,School screening
99,99,1,School screening
100,100,0,-
101,101,1,School screening
102,102,8,School screening
103,103,15,School screening
104,104,21,External screening
105,105,5,External screening
106,106,3,External screening
107,107,26,External screening
108,108,1,School screening
109,109,0,-
110,110,0,-
111,111,22,School screening
112,112,3,External screening
113,113,28,External screening
114,114,13,External screening
115,115,0,-
116,116,15,School screening
117,117,15,School screening
118,118,1,School screening
119,119,8,School screening
120,120,11,External screening
121,121,5,External screening
122,122,22,School screening
123,123,0,-
124,124,3,External screening
125,125,15,School screening
126,126,15,School screening
127,127,0,-
128,128,8,School screening
129,129,15,School screening
130,130,18,External screening
131,131,8,School screening
132,132,16,External screening
133,133,10,External screening
134,134,0,-
135,135,15,School screening
136,136,15,External screening
137,137,22,School screening
138,138,8,School screening
139,139,1,School screening
140,140,7,External screening
141,141,13,External screening
142,142,15,School screening
143,143,10,External screening
144,144,15,External screening
145,145,4,External screening
146,146,4,External screening
147,147,15,School screening
148,148,8,School screening
149,149,11,External screening
150,150,1,School screening
151,151,29,School screening
152,152,5,External screening
153,153,15,School screening
154,154,8,School screening
155,155,8,School screening
156,156,19,External screening
157,157,6,External screening
158,158,1,School screening
159,159,0,-
160,160,8,School screening
161,161,0,-
162,162,15,School screening
163,163,8,School screening
164,164,2,External screening
165,165,15,External screening
166,166,27,External screening
167,167,12,External screening
168,168,22,School screening
169,169,22,External screening
170,170,0,-
171,171,3,External screening
172,172,1,School screening
173,173,10,External screening
174,174,7,External screening
175,175,6,External screening
176,176,15,School screening
177,177,1,School screening
178,178,21,External screening
179,179,0,-
180,180,0,-
181,181,0,-
182,182,0,-
183,183,3,External screening
184,184,15,School screening
185,185,8,School screening
186,186,15,School screening
187,187,15,School screening
188,188,1,School screening
189,189,0,-
190,190,16,External screening
191,191,27,External screening
192,192,15,School screening
193,193,0,-
194,194,15,School screening
195,195,8,External screening
196,196,3,External screening
197,197,0,-
198,198,15,School screening
199,199,8,External screening
