,trace,day,type
0,0,0,-
1,1,16,School screening
2,2,16,School screening
3,3,2,School screening
4,4,9,School screening
5,5,9,School screening
6,6,9,School screening
7,7,9,School screening
8,8,16,School screening
9,9,9,School screening
10,10,2,School screening
11,11,9,School screening
12,12,16,School screening
13,13,2,School screening
14,14,9,School screening
15,15,2,School screening
16,16,23,School screening
17,17,2,School screening
18,18,30,School screening
19,19,16,School screening
20,20,9,School screening
21,21,9,School screening
22,22,9,School screening
23,23,9,School screening
24,24,0,-
25,25,0,-
26,26,9,School screening
27,27,16,School screening
28,28,9,School screening
29,29,2,School screening
30,30,0,-
31,31,2,School screening
32,32,9,School screening
33,33,16,School screening
34,34,9,School screening
35,35,0,-
36,36,2,School screening
37,37,9,School screening
38,38,16,School screening
39,39,9,School screening
40,40,2,School screening
41,41,0,-
42,42,9,School screening
43,43,9,School screening
44,44,0,-
45,45,2,School screening
46,46,0,-
47,47,9,School screening
48,48,2,School screening
49,49,16,School screening
50,50,16,School screening
51,51,16,School screening
52,52,16,School screening
53,53,0,-
54,54,2,School screening
55,55,9,School screening
56,56,16,School screening
57,57,9,School screening
58,58,9,School screening
59,59,9,School screening
60,60,9,School screening
61,61,9,School screening
62,62,2,School screening
63,63,9,School screening
64,64,16,School screening
65,65,30,School screening
66,66,9,School screening
67,67,16,School screening
68,68,9,School screening
69,69,9,School screening
70,70,16,School screening
71,71,0,-
72,72,9,School screening
73,73,16,School screening
74,74,9,School screening
75,75,2,School screening
76,76,2,School screening
77,77,16,School screening
78,78,9,School screening
79,79,16,School screening
80,80,9,School screening
81,81,16,School screening
82,82,2,School screening
83,83,16,School screening
84,84,0,-
85,85,16,School screening
86,86,30,School screening
87,87,9,School screening
88,88,2,School screening
89,89,2,School screening
90,90,9,School screening
91,91,2,School screening
92,92,9,School screening
93,93,2,School screening
94,94,2,School screening
95,95,0,-
96,96,0,-
97,97,0,-
98,98,9,School screening
99,99,9,School screening
100,100,9,School screening
101,101,16,School screening
102,102,9,School screening
103,103,2,School screening
104,104,9,School screening
105,105,2,School screening
106,106,9,School screening
107,107,9,School screening
108,108,9,School screening
109,109,16,School screening
110,110,0,-
111,111,0,-
112,112,2,School screening
113,113,2,School screening
114,114,9,School screening
115,115,16,School screening
116,116,9,School screening
117,117,2,School screening
118,118,23,School screening
119,119,16,School screening
120,120,9,School screening
121,121,9,School screening
122,122,9,School screening
123,123,23,School screening
124,124,2,School screening
125,125,2,School screening
126,126,16,School screening
127,127,23,School screening
128,128,2,School screening
129,129,2,School screening
130,130,16,School screening
131,131,16,School screening
132,132,2,School screening
133,133,2,School screening
134,134,9,School screening
135,135,9,School screening
136,136,23,School screening
137,137,16,School screening
138,138,23,School screening
139,139,0,-
140,140,2,School screening
141,141,0,-
142,142,2,School screening
143,143,9,School screening
144,144,9,School screening
145,145,2,School screening
146,146,2,School screening
147,147,0,-
148,148,9,School screening
149,149,2,School screening
150,150,30,School screening
151,151,9,School screening
152,152,9,School screening
153,153,0,-
154,154,9,School screening
155,155,9,School screening
156,156,9,School screening
157,157,2,School screening
158,158,16,School screening
159,159,2,School screening
160,160,2,School screening
161,161,9,School screening
162,162,9,School screening
163,163,2,School screening
164,164,23,School screening
165,165,16,School screening
166,166,2,School screening
167,167,0,-
168,168,16,School screening
169,169,9,School screening
170,170,16,School screening
171,171,9,School screening
172,172,2,School screening
173,173,0,-
174,174,9,School screening
175,175,9,School screening
176,176,16,School screening
177,177,9,School screening
178,178,9,School screening
179,179,9,School screening
180,180,0,-
181,181,2,School screening
182,182,9,School screening
183,183,30,School screening
184,184,0,-
185,185,9,School screening
186,186,23,School screening
187,187,9,School screening
188,188,9,School screening
189,189,2,School screening
190,190,2,School screening
191,191,16,School screening
192,192,16,School screening
193,193,9,School screening
194,194,9,School screening
195,195,9,School screening
196,196,2,School screening
197,197,9,School screening
198,198,9,School screening
199,199,9,School screening
200,200,0,-
201,201,2,School screening
202,202,2,School screening
203,203,23,School screening
204,204,9,School screening
205,205,9,School screening
206,206,0,-
207,207,9,School screening
208,208,16,School screening
209,209,9,School screening
210,210,2,School screening
211,211,2,School screening
212,212,23,School screening
213,213,2,School screening
214,214,9,School screening
215,215,2,School screening
216,216,2,School screening
217,217,9,School screening
218,218,9,School screening
219,219,2,School screening
