,trace,day,type
0,0,16,School screening
1,1,0,-
2,2,9,School screening
3,3,30,School screening
4,4,9,School screening
5,5,9,School screening
6,6,16,School screening
7,7,9,School screening
8,8,9,School screening
9,9,9,School screening
10,10,9,School screening
11,11,16,School screening
12,12,0,-
13,13,0,-
14,14,9,School screening
15,15,23,School screening
16,16,0,-
17,17,2,School screening
18,18,0,-
19,19,9,School screening
20,20,16,School screening
21,21,16,School screening
22,22,9,School screening
23,23,16,School screening
24,24,9,School screening
25,25,2,School screening
26,26,0,-
27,27,9,School screening
28,28,9,School screening
29,29,23,School screening
30,30,16,School screening
31,31,16,School screening
32,32,16,School screening
33,33,16,School screening
34,34,9,School screening
35,35,0,-
36,36,16,School screening
37,37,23,School screening
38,38,16,School screening
39,39,23,School screening
40,40,9,School screening
41,41,16,School screening
42,42,16,School screening
43,43,9,School screening
44,44,16,School screening
45,45,16,School screening
46,46,0,-
47,47,0,-
48,48,23,School screening
49,49,16,School screening
50,50,0,-
51,51,23,School screening
52,52,16,School screening
53,53,2,School screening
54,54,23,School screening
55,55,9,School screening
56,56,9,School screening
57,57,0,-
58,58,23,School screening
59,59,16,School screening
60,60,16,School screening
61,61,23,School screening
62,62,30,School screening
63,63,2,School screening
64,64,9,School screening
65,65,23,School screening
66,66,16,School screening
67,67,16,School screening
68,68,16,School screening
69,69,9,School screening
70,70,9,School screening
71,71,23,School screening
72,72,2,School screening
73,73,0,-
74,74,9,School screening
75,75,2,School screening
76,76,0,-
77,77,0,-
78,78,9,School screening
79,79,16,School screening
80,80,2,School screening
81,81,2,School screening
82,82,0,-
83,83,9,School screening
84,84,16,School screening
85,85,0,-
86,86,16,School screening
87,87,0,-
88,88,9,School screening
89,89,9,School screening
90,90,9,School screening
91,91,30,School screening
92,92,0,-
93,93,30,School screening
94,94,23,School screening
95,95,0,-
96,96,16,School screening
97,97,16,School screening
98,98,16,School screening
99,99,9,School screening
100,100,9,School screening
101,101,0,-
102,102,30,School screening
103,103,16,School screening
104,104,9,School screening
105,105,2,School screening
106,106,9,School screening
107,107,9,School screening
108,108,0,-
109,109,9,School screening
110,110,9,School screening
111,111,9,School screening
112,112,0,-
113,113,2,School screening
114,114,0,-
115,115,9,School screening
116,116,9,School screening
117,117,23,School screening
118,118,16,School screening
119,119,0,-
120,120,0,-
121,121,9,School screening
122,122,30,School screening
123,123,16,School screening
124,124,0,-
125,125,16,School screening
126,126,9,School screening
127,127,9,School screening
128,128,0,-
129,129,23,School screening
130,130,0,-
131,131,9,School screening
132,132,16,School screening
133,133,9,School screening
134,134,9,School screening
135,135,9,School screening
136,136,9,School screening
137,137,23,School screening
138,138,9,School screening
139,139,16,School screening
140,140,9,School screening
141,141,2,School screening
142,142,2,School screening
143,143,9,School screening
144,144,0,-
145,145,0,-
146,146,9,School screening
147,147,16,School screening
