,trace,day,type
0,0,12,School screening
1,1,19,School screening
2,2,5,School screening
3,3,12,School screening
4,4,12,School screening
5,5,5,School screening
6,6,5,School screening
7,7,12,School screening
8,8,5,School screening
9,9,12,School screening
10,10,12,School screening
11,11,5,School screening
12,12,19,School screening
13,13,5,School screening
14,14,5,School screening
15,15,12,School screening
16,16,5,School screening
17,17,0,-
18,18,12,School screening
19,19,5,School screening
20,20,12,School screening
21,21,5,School screening
22,22,0,-
23,23,12,School screening
24,24,0,-
25,25,12,School screening
26,26,5,School screening
27,27,5,School screening
28,28,12,School screening
29,29,5,School screening
30,30,12,School screening
31,31,5,School screening
32,32,12,School screening
33,33,5,School screening
34,34,19,School screening
35,35,12,School screening
36,36,5,School screening
37,37,12,School screening
38,38,5,School screening
39,39,5,School screening
40,40,12,School screening
41,41,5,School screening
42,42,12,School screening
43,43,5,School screening
44,44,26,School screening
45,45,12,School screening
46,46,12,School screening
47,47,5,School screening
48,48,0,-
49,49,19,School screening
50,50,12,School screening
51,51,26,School screening
52,52,0,-
53,53,12,School screening
54,54,5,School screening
55,55,12,School screening
56,56,12,School screening
57,57,5,School screening
58,58,5,School screening
59,59,5,School screening
60,60,19,School screening
61,61,5,School screening
62,62,19,School screening
63,63,5,School screening
64,64,12,School screening
65,65,0,-
66,66,12,School screening
67,67,5,School screening
68,68,12,School screening
69,69,19,School screening
70,70,12,School screening
71,71,5,School screening
72,72,12,School screening
73,73,12,School screening
74,74,5,School screening
75,75,12,School screening
76,76,19,School screening
77,77,0,-
78,78,5,School screening
79,79,5,School screening
80,80,12,School screening
81,81,12,School screening
82,82,5,School screening
83,83,5,School screening
84,84,5,School screening
85,85,19,School screening
86,86,5,School screening
87,87,12,School screening
88,88,12,School screening
89,89,12,School screening
90,90,5,School screening
91,91,12,School screening
92,92,12,School screening
93,93,5,School screening
94,94,5,School screening
95,95,12,School screening
96,96,19,School screening
97,97,19,School screening
98,98,5,School screening
99,99,5,School screening
100,100,0,-
101,101,5,School screening
102,102,12,School screening
103,103,0,-
104,104,12,School screening
105,105,5,School screening
106,106,12,School screening
107,107,0,-
108,108,0,-
109,109,5,School screening
110,110,5,School screening
111,111,5,School screening
112,112,0,-
113,113,5,School screening
114,114,19,School screening
115,115,0,-
116,116,5,School screening
117,117,5,School screening
118,118,5,School screening
119,119,12,School screening
120,120,12,School screening
121,121,12,School screening
122,122,5,School screening
123,123,5,School screening
124,124,5,School screening
125,125,12,School screening
126,126,19,School screening
127,127,12,School screening
128,128,26,School screening
129,129,5,School screening
130,130,19,School screening
131,131,12,School screening
132,132,5,School screening
133,133,0,-
134,134,5,School screening
135,135,19,School screening
136,136,5,School screening
137,137,0,-
138,138,0,-
139,139,5,School screening
140,140,12,School screening
141,141,12,School screening
142,142,0,-
143,143,5,School screening
144,144,5,School screening
145,145,5,School screening
146,146,0,-
147,147,12,School screening
148,148,5,School screening
149,149,12,School screening
150,150,19,School screening
151,151,0,-
152,152,0,-
153,153,19,School screening
154,154,12,School screening
155,155,0,-
156,156,5,School screening
157,157,0,-
158,158,26,School screening
159,159,5,School screening
160,160,0,-
161,161,5,School screening
162,162,19,School screening
163,163,19,School screening
164,164,5,School screening
165,165,5,School screening
166,166,5,School screening
167,167,5,School screening
168,168,33,School screening
169,169,12,School screening
170,170,5,School screening
171,171,12,School screening
172,172,5,School screening
173,173,12,School screening
174,174,5,School screening
175,175,0,-
176,176,5,School screening
177,177,5,School screening
178,178,12,School screening
179,179,26,School screening
180,180,5,School screening
181,181,0,-
182,182,0,-
183,183,0,-
184,184,5,School screening
185,185,5,School screening
186,186,12,School screening
187,187,12,School screening
188,188,5,School screening
189,189,26,School screening
190,190,19,School screening
191,191,0,-
192,192,5,School screening
193,193,0,-
194,194,12,School screening
195,195,5,School screening
196,196,5,School screening
197,197,12,School screening
198,198,12,School screening
199,199,12,School screening
200,200,5,School screening
201,201,12,School screening
202,202,19,School screening
203,203,12,School screening
204,204,5,School screening
205,205,5,School screening
206,206,0,-
207,207,5,School screening
208,208,5,School screening
209,209,0,-
210,210,12,School screening
211,211,0,-
212,212,19,School screening
213,213,0,-
214,214,5,School screening
215,215,0,-
216,216,5,School screening
