,trace,day,type
0,0,5,School screening
1,1,5,School screening
2,2,5,School screening
3,3,5,School screening
4,4,5,School screening
5,5,5,School screening
6,6,5,School screening
7,7,5,School screening
8,8,5,School screening
9,9,5,School screening
10,10,5,School screening
11,11,5,School screening
12,12,5,School screening
13,13,5,School screening
14,14,5,School screening
15,15,5,School screening
16,16,5,School screening
17,17,5,School screening
18,18,5,School screening
19,19,5,School screening
20,20,12,School screening
21,21,5,School screening
22,22,5,School screening
23,23,5,School screening
24,24,12,School screening
25,25,5,School screening
26,26,5,School screening
27,27,0,-
28,28,5,School screening
29,29,12,School screening
30,30,12,School screening
31,31,5,School screening
32,32,5,School screening
33,33,0,-
34,34,0,-
35,35,5,School screening
36,36,5,School screening
37,37,5,School screening
38,38,5,School screening
39,39,5,School screening
40,40,5,School screening
41,41,5,School screening
42,42,5,School screening
43,43,5,School screening
44,44,5,School screening
45,45,5,School screening
46,46,0,-
47,47,5,School screening
48,48,12,School screening
49,49,5,School screening
50,50,5,School screening
51,51,5,School screening
52,52,5,School screening
53,53,5,School screening
54,54,0,-
55,55,5,School screening
56,56,12,School screening
57,57,5,School screening
58,58,5,School screening
59,59,5,School screening
60,60,5,School screening
61,61,5,School screening
62,62,5,School screening
63,63,5,School screening
64,64,5,School screening
65,65,5,School screening
66,66,12,School screening
67,67,5,School screening
68,68,5,School screening
69,69,5,School screening
70,70,5,School screening
71,71,5,School screening
72,72,5,School screening
73,73,5,School screening
74,74,5,School screening
75,75,5,School screening
76,76,5,School screening
77,77,5,School screening
78,78,0,-
79,79,5,School screening
80,80,5,School screening
81,81,5,School screening
82,82,5,School screening
83,83,5,School screening
84,84,5,School screening
85,85,5,School screening
86,86,5,School screening
87,87,5,School screening
88,88,5,School screening
89,89,5,School screening
90,90,5,School screening
91,91,5,School screening
92,92,5,School screening
93,93,5,School screening
94,94,5,School screening
95,95,5,School screening
96,96,0,-
97,97,5,School screening
98,98,5,School screening
99,99,5,School screening
100,100,5,School screening
101,101,5,School screening
102,102,5,School screening
103,103,0,-
104,104,5,School screening
105,105,5,School screening
106,106,5,School screening
107,107,5,School screening
108,108,5,School screening
109,109,5,School screening
110,110,5,School screening
111,111,5,School screening
112,112,12,School screening
113,113,5,School screening
114,114,5,School screening
115,115,12,School screening
116,116,5,School screening
117,117,5,School screening
118,118,0,-
119,119,5,School screening
120,120,5,School screening
121,121,12,School screening
122,122,12,School screening
123,123,5,School screening
124,124,5,School screening
125,125,5,School screening
126,126,5,School screening
127,127,5,School screening
128,128,5,School screening
129,129,12,School screening
130,130,5,School screening
131,131,5,School screening
132,132,5,School screening
133,133,5,School screening
134,134,0,-
135,135,5,School screening
136,136,5,School screening
137,137,12,School screening
138,138,5,School screening
139,139,5,School screening
140,140,5,School screening
141,141,5,School screening
142,142,5,School screening
143,143,5,School screening
144,144,0,-
145,145,5,School screening
146,146,5,School screening
147,147,5,School screening
148,148,5,School screening
149,149,5,School screening
150,150,19,School screening
151,151,5,School screening
152,152,5,School screening
153,153,12,School screening
154,154,5,School screening
155,155,0,-
156,156,0,-
157,157,5,School screening
158,158,5,School screening
159,159,0,-
160,160,5,School screening
161,161,5,School screening
162,162,12,School screening
163,163,5,School screening
164,164,5,School screening
165,165,5,School screening
166,166,0,-
167,167,5,School screening
168,168,5,School screening
169,169,5,School screening
170,170,5,School screening
171,171,5,School screening
172,172,5,School screening
173,173,5,School screening
174,174,0,-
175,175,5,School screening
176,176,5,School screening
177,177,5,School screening
178,178,5,School screening
179,179,5,School screening
180,180,5,School screening
181,181,0,-
182,182,5,School screening
183,183,5,School screening
184,184,5,School screening
185,185,0,-
186,186,5,School screening
