,trace,day,type
0,0,0,-
1,1,0,-
2,2,0,-
3,3,0,-
4,4,0,-
5,5,0,-
6,6,24,School screening
7,7,17,School screening
8,8,17,School screening
9,9,0,-
10,10,0,-
11,11,0,-
12,12,0,-
13,13,0,-
14,14,0,-
15,15,17,School screening
16,16,0,-
17,17,24,School screening
18,18,0,-
19,19,0,-
20,20,10,School screening
21,21,0,-
22,22,17,School screening
23,23,15,External screening
24,24,0,-
25,25,0,-
26,26,0,-
27,27,0,-
28,28,10,School screening
29,29,0,-
30,30,3,School screening
31,31,31,School screening
32,32,0,-
33,33,0,-
34,34,0,-
35,35,17,School screening
36,36,24,School screening
37,37,24,School screening
38,38,10,School screening
39,39,0,-
40,40,0,-
41,41,17,School screening
42,42,0,-
43,43,0,-
44,44,17,School screening
45,45,10,School screening
46,46,24,School screening
47,47,0,-
48,48,0,-
49,49,0,-
50,50,0,-
51,51,17,School screening
52,52,21,External screening
53,53,0,-
54,54,0,-
55,55,0,-
56,56,0,-
57,57,0,-
58,58,17,School screening
59,59,31,School screening
60,60,24,School screening
61,61,10,School screening
62,62,0,-
63,63,0,-
64,64,0,-
65,65,22,External screening
66,66,0,-
67,67,24,School screening
68,68,0,-
69,69,0,-
70,70,0,-
71,71,24,External screening
72,72,10,School screening
73,73,0,-
74,74,0,-
75,75,22,External screening
76,76,0,-
77,77,0,-
78,78,0,-
79,79,24,School screening
80,80,0,-
81,81,24,School screening
82,82,0,-
83,83,0,-
84,84,0,-
85,85,0,-
86,86,17,School screening
87,87,31,School screening
88,88,24,School screening
89,89,0,-
90,90,0,-
91,91,10,School screening
92,92,0,-
93,93,0,-
94,94,17,School screening
95,95,0,-
96,96,0,-
97,97,24,School screening
98,98,0,-
99,99,0,-
100,100,17,School screening
101,101,0,-
102,102,17,School screening
103,103,24,School screening
104,104,0,-
105,105,0,-
106,106,31,School screening
107,107,17,School screening
108,108,0,-
109,109,31,School screening
110,110,10,School screening
111,111,24,School screening
112,112,0,-
113,113,17,School screening
114,114,0,-
115,115,24,School screening
116,116,0,-
117,117,0,-
118,118,0,-
119,119,0,-
120,120,0,-
121,121,0,-
122,122,0,-
123,123,0,-
124,124,0,-
125,125,0,-
126,126,17,School screening
127,127,0,-
128,128,0,-
129,129,0,-
130,130,8,External screening
131,131,0,-
132,132,0,-
133,133,0,-
134,134,0,-
135,135,0,-
136,136,10,School screening
137,137,10,School screening
138,138,0,-
139,139,0,-
140,140,0,-
141,141,0,-
142,142,0,-
143,143,31,School screening
144,144,17,School screening
145,145,0,-
146,146,0,-
147,147,24,School screening
148,148,17,School screening
149,149,0,-
150,150,0,-
151,151,0,-
152,152,24,School screening
153,153,20,External screening
154,154,10,School screening
155,155,0,-
156,156,0,-
157,157,31,School screening
158,158,0,-
159,159,0,-
160,160,0,-
161,161,31,School screening
162,162,0,-
163,163,0,-
164,164,0,-
165,165,10,School screening
166,166,28,External screening
167,167,0,-
168,168,0,-
169,169,0,-
170,170,3,School screening
171,171,0,-
172,172,0,-
173,173,0,-
174,174,0,-
175,175,0,-
176,176,0,-
177,177,31,School screening
178,178,17,School screening
179,179,24,School screening
180,180,0,-
181,181,24,School screening
182,182,0,-
183,183,33,External screening
184,184,0,-
185,185,24,School screening
186,186,0,-
187,187,31,School screening
188,188,17,School screening
189,189,0,-
190,190,24,School screening
191,191,0,-
192,192,0,-
193,193,0,-
194,194,0,-
195,195,17,School screening
196,196,0,-
197,197,0,-
198,198,24,School screening
199,199,0,-
