,day,agents,type,type_of_screening_pretty
0,1.0,0.0,Infected,Screening 25%
1,2.0,0.0844,Infected,Screening 25%
2,3.0,0.2231,Infected,Screening 25%
3,4.0,0.3849,Infected,Screening 25%
4,5.0,0.6472,Infected,Screening 25%
5,6.0,0.9779,Infected,Screening 25%
6,7.0,1.2372,Infected,Screening 25%
7,8.0,1.3789,Infected,Screening 25%
8,9.0,1.6111,Infected,Screening 25%
9,10.0,2.0814,Infected,Screening 25%
10,11.0,2.6251,Infected,Screening 25%
11,12.0,3.186,Infected,Screening 25%
12,13.0,4.0412,Infected,Screening 25%
13,14.0,4.2422,Infected,Screening 25%
14,15.0,4.2442,Infected,Screening 25%
15,16.0,4.6,Infected,Screening 25%
16,17.0,5.0774,Infected,Screening 25%
17,18.0,5.7588,Infected,Screening 25%
18,19.0,6.3116,Infected,Screening 25%
19,20.0,7.3739,Infected,Screening 25%
20,21.0,7.7447,Infected,Screening 25%
21,22.0,7.4322,Infected,Screening 25%
22,23.0,7.392,Infected,Screening 25%
23,24.0,7.8412,Infected,Screening 25%
24,25.0,8.4121,Infected,Screening 25%
25,26.0,8.9738,Infected,Screening 25%
26,27.0,10.0251,Infected,Screening 25%
27,28.0,10.3256,Infected,Screening 25%
28,29.0,9.2,Infected,Screening 25%
29,30.0,9.0864,Infected,Screening 25%
30,31.0,9.2915,Infected,Screening 25%
31,32.0,9.4362,Infected,Screening 25%
32,33.0,9.4332,Infected,Screening 25%
33,34.0,10.4261,Infected,Screening 25%
34,35.0,10.4462,Infected,Screening 25%
35,1.0,0.0,Infected in quarantine,Screening 25%
36,2.0,0.001,Infected in quarantine,Screening 25%
37,3.0,0.007,Infected in quarantine,Screening 25%
38,4.0,0.023100000000000002,Infected in quarantine,Screening 25%
39,5.0,0.0392,Infected in quarantine,Screening 25%
40,6.0,0.045200000000000004,Infected in quarantine,Screening 25%
41,7.0,0.1055,Infected in quarantine,Screening 25%
42,8.0,0.14479999999999998,Infected in quarantine,Screening 25%
43,9.0,0.2513,Infected in quarantine,Screening 25%
44,10.0,0.39390000000000003,Infected in quarantine,Screening 25%
45,11.0,0.589,Infected in quarantine,Screening 25%
46,12.0,0.7868999999999999,Infected in quarantine,Screening 25%
47,13.0,1.0341999999999998,Infected in quarantine,Screening 25%
48,14.0,1.2572999999999999,Infected in quarantine,Screening 25%
49,15.0,1.4222000000000001,Infected in quarantine,Screening 25%
50,16.0,1.6503,Infected in quarantine,Screening 25%
51,17.0,2.1014,Infected in quarantine,Screening 25%
52,18.0,2.5568,Infected in quarantine,Screening 25%
53,19.0,3.2131000000000003,Infected in quarantine,Screening 25%
54,20.0,3.4642999999999997,Infected in quarantine,Screening 25%
55,21.0,3.4894,Infected in quarantine,Screening 25%
56,22.0,3.8281,Infected in quarantine,Screening 25%
57,23.0,4.3468,Infected in quarantine,Screening 25%
58,24.0,4.7627999999999995,Infected in quarantine,Screening 25%
59,25.0,5.2743,Infected in quarantine,Screening 25%
60,26.0,6.1286000000000005,Infected in quarantine,Screening 25%
61,27.0,6.2562999999999995,Infected in quarantine,Screening 25%
62,28.0,6.118600000000001,Infected in quarantine,Screening 25%
63,29.0,6.6472999999999995,Infected in quarantine,Screening 25%
64,30.0,7.0402000000000005,Infected in quarantine,Screening 25%
65,31.0,7.437200000000001,Infected in quarantine,Screening 25%
66,32.0,7.9346000000000005,Infected in quarantine,Screening 25%
67,33.0,8.538699999999999,Infected in quarantine,Screening 25%
68,34.0,8.3708,Infected in quarantine,Screening 25%
69,35.0,8.0996,Infected in quarantine,Screening 25%
70,1.0,0.0,Infected,Screening 50%
71,2.0,0.0694,Infected,Screening 50%
72,3.0,0.1719,Infected,Screening 50%
73,4.0,0.3447,Infected,Screening 50%
74,5.0,0.5688,Infected,Screening 50%
75,6.0,0.8864,Infected,Screening 50%
76,7.0,1.1588,Infected,Screening 50%
77,8.0,1.0724,Infected,Screening 50%
78,9.0,1.3236,Infected,Screening 50%
79,10.0,1.6894,Infected,Screening 50%
80,11.0,2.1508,Infected,Screening 50%
81,12.0,2.4985,Infected,Screening 50%
82,13.0,3.206,Infected,Screening 50%
83,14.0,3.5326,Infected,Screening 50%
84,15.0,3.2864,Infected,Screening 50%
85,16.0,3.4332,Infected,Screening 50%
86,17.0,3.6854,Infected,Screening 50%
87,18.0,4.1116,Infected,Screening 50%
88,19.0,4.5648,Infected,Screening 50%
89,20.0,5.6301,Infected,Screening 50%
90,21.0,6.0503,Infected,Screening 50%
91,22.0,5.2462,Infected,Screening 50%
92,23.0,5.1468,Infected,Screening 50%
93,24.0,5.1407,Infected,Screening 50%
94,25.0,5.394,Infected,Screening 50%
95,26.0,5.7799,Infected,Screening 50%
96,27.0,6.6161,Infected,Screening 50%
97,28.0,6.7096,Infected,Screening 50%
98,29.0,5.9055,Infected,Screening 50%
99,30.0,5.7397,Infected,Screening 50%
100,31.0,5.7628,Infected,Screening 50%
101,32.0,5.7809,Infected,Screening 50%
102,33.0,5.8955,Infected,Screening 50%
103,34.0,6.7648,Infected,Screening 50%
104,35.0,6.9025,Infected,Screening 50%
105,1.0,0.0,Infected in quarantine,Screening 50%
106,2.0,0.001,Infected in quarantine,Screening 50%
107,3.0,0.008,Infected in quarantine,Screening 50%
