,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7567999999999984,Total infected,Without screening
25,26.0,4.139199999999988,Total infected,Without screening
26,27.0,4.602699999999999,Total infected,Without screening
27,28.0,4.974000000000018,Total infected,Without screening
28,29.0,5.226200000000006,Total infected,Without screening
29,30.0,5.61269999999999,Total infected,Without screening
30,31.0,6.1162000000000205,Total infected,Without screening
31,32.0,6.711600000000004,Total infected,Without screening
32,33.0,7.317200000000014,Total infected,Without screening
33,34.0,8.007000000000033,Total infected,Without screening
34,35.0,8.488399999999984,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.010099999999994225,Total infected,Screening 25%
37,3.0,0.02010000000001355,Total infected,Screening 25%
38,4.0,0.03510000000002833,Total infected,Screening 25%
39,5.0,0.08540000000004966,Total infected,Screening 25%
40,6.0,0.14560000000003015,Total infected,Screening 25%
41,7.0,0.17080000000004247,Total infected,Screening 25%
42,8.0,0.19580000000001974,Total infected,Screening 25%
43,9.0,0.2411000000000172,Total infected,Screening 25%
44,10.0,0.2914000000000101,Total infected,Screening 25%
45,11.0,0.38690000000002556,Total infected,Screening 25%
46,12.0,0.4621999999999957,Total infected,Screening 25%
47,13.0,0.5527000000000157,Total infected,Screening 25%
48,14.0,0.6281000000000176,Total infected,Screening 25%
49,15.0,0.733600000000024,Total infected,Screening 25%
50,16.0,0.8240000000000123,Total infected,Screening 25%
51,17.0,0.9245999999999981,Total infected,Screening 25%
52,18.0,0.9948999999999728,Total infected,Screening 25%
53,19.0,1.1255000000000166,Total infected,Screening 25%
54,20.0,1.2711999999999932,Total infected,Screening 25%
55,21.0,1.4170000000000016,Total infected,Screening 25%
56,22.0,1.4622999999999706,Total infected,Screening 25%
57,23.0,1.5526999999999873,Total infected,Screening 25%
58,24.0,1.7235999999999763,Total infected,Screening 25%
59,25.0,1.8944999999999936,Total infected,Screening 25%
60,26.0,2.125599999999963,Total infected,Screening 25%
61,27.0,2.391999999999939,Total infected,Screening 25%
62,28.0,2.5829000000000235,Total infected,Screening 25%
63,29.0,2.718599999999981,Total infected,Screening 25%
64,30.0,2.8693999999999846,Total infected,Screening 25%
65,31.0,3.0302999999999827,Total infected,Screening 25%
66,32.0,3.1909000000000276,Total infected,Screening 25%
67,33.0,3.4573000000000036,Total infected,Screening 25%
68,34.0,3.6683000000000163,Total infected,Screening 25%
69,35.0,3.8693000000000097,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.0,Total infected,Screening 50%
72,3.0,0.02010000000001355,Total infected,Screening 50%
73,4.0,0.030200000000007776,Total infected,Screening 50%
74,5.0,0.07540000000000191,Total infected,Screening 50%
75,6.0,0.1255999999999915,Total infected,Screening 50%
76,7.0,0.15569999999999595,Total infected,Screening 50%
77,8.0,0.1910000000000025,Total infected,Screening 50%
78,9.0,0.2160000000000366,Total infected,Screening 50%
79,10.0,0.2814000000000192,Total infected,Screening 50%
80,11.0,0.361800000000045,Total infected,Screening 50%
81,12.0,0.4422000000000139,Total infected,Screening 50%
82,13.0,0.5377000000000294,Total infected,Screening 50%
83,14.0,0.6180000000000234,Total infected,Screening 50%
84,15.0,0.6884000000000299,Total infected,Screening 50%
85,16.0,0.7638000000000318,Total infected,Screening 50%
86,17.0,0.8795000000000073,Total infected,Screening 50%
87,18.0,1.0049999999999955,Total infected,Screening 50%
88,19.0,1.1206000000000245,Total infected,Screening 50%
89,20.0,1.3466999999999985,Total infected,Screening 50%
90,21.0,1.4623000000000275,Total infected,Screening 50%
91,22.0,1.5527999999999906,Total infected,Screening 50%
92,23.0,1.6632999999999925,Total infected,Screening 50%
93,24.0,1.7387999999999693,Total infected,Screening 50%
94,25.0,1.829199999999986,Total infected,Screening 50%
95,26.0,1.9698999999999671,Total infected,Screening 50%
96,27.0,2.1056000000000097,Total infected,Screening 50%
97,28.0,2.1859999999999786,Total infected,Screening 50%
98,29.0,2.2963999999999487,Total infected,Screening 50%
99,30.0,2.3918999999999926,Total infected,Screening 50%
100,31.0,2.492500000000007,Total infected,Screening 50%
101,32.0,2.658299999999997,Total infected,Screening 50%
102,33.0,2.794000000000011,Total infected,Screening 50%
103,34.0,2.939700000000016,Total infected,Screening 50%
104,35.0,3.0652000000000044,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.025199999999983902,Total infected,Screening 100%
108,4.0,0.03520000000000323,Total infected,Screening 100%
109,5.0,0.09039999999998827,Total infected,Screening 100%
110,6.0,0.1507000000000005,Total infected,Screening 100%
111,7.0,0.18590000000003215,Total infected,Screening 100%
112,8.0,0.21619999999995798,Total infected,Screening 100%
113,9.0,0.25130000000001473,Total infected,Screening 100%
114,10.0,0.3015000000000043,Total infected,Screening 100%
115,11.0,0.3517999999999688,Total infected,Screening 100%
116,12.0,0.4019999999999868,Total infected,Screening 100%
117,13.0,0.4873999999999796,Total infected,Screening 100%
118,14.0,0.5327000000000055,Total infected,Screening 100%
119,15.0,0.587900000000019,Total infected,Screening 100%
120,16.0,0.6279999999999859,Total infected,Screening 100%
121,17.0,0.6733999999999867,Total infected,Screening 100%
122,18.0,0.7135999999999854,Total infected,Screening 100%
123,19.0,0.7938999999999794,Total infected,Screening 100%
124,20.0,0.854299999999995,Total infected,Screening 100%
125,21.0,0.9245999999999697,Total infected,Screening 100%
126,22.0,0.9497000000000071,Total infected,Screening 100%
127,23.0,1.0152000000000214,Total infected,Screening 100%
128,24.0,1.0755000000000052,Total infected,Screening 100%
129,25.0,1.1356999999999857,Total infected,Screening 100%
130,26.0,1.2009999999999934,Total infected,Screening 100%
131,27.0,1.2814000000000192,Total infected,Screening 100%
132,28.0,1.3668000000000404,Total infected,Screening 100%
133,29.0,1.3969000000000165,Total infected,Screening 100%
134,30.0,1.4321000000000197,Total infected,Screening 100%
135,31.0,1.4370999999999867,Total infected,Screening 100%
136,32.0,1.4721999999999866,Total infected,Screening 100%
137,33.0,1.5125000000000455,Total infected,Screening 100%
138,34.0,1.5678000000000338,Total infected,Screening 100%
139,35.0,1.6180999999999983,Total infected,Screening 100%
