,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.712600000000009,Total infected,Without screening
2,3.0,2.0541000000000054,Total infected,Without screening
3,4.0,4.100100000000026,Total infected,Without screening
4,5.0,7.07110000000003,Total infected,Without screening
5,6.0,10.887800000000027,Total infected,Without screening
6,7.0,14.306399999999996,Total infected,Without screening
7,8.0,17.37349999999998,Total infected,Without screening
8,9.0,22.450500000000005,Total infected,Without screening
9,10.0,29.173099999999977,Total infected,Without screening
10,11.0,37.25629999999998,Total infected,Without screening
11,12.0,46.7107,Total infected,Without screening
12,13.0,57.07110000000003,Total infected,Without screening
13,14.0,64.86889999999997,Total infected,Without screening
14,15.0,70.7938,Total infected,Without screening
15,16.0,79.0721,Total infected,Without screening
16,17.0,88.31239999999997,Total infected,Without screening
17,18.0,97.99689999999998,Total infected,Without screening
18,19.0,107.98300000000003,Total infected,Without screening
19,20.0,117.7746,Total infected,Without screening
20,21.0,124.977,Total infected,Without screening
21,22.0,130.31130000000002,Total infected,Without screening
22,23.0,136.2283,Total infected,Without screening
23,24.0,142.2371,Total infected,Without screening
24,25.0,147.97289999999998,Total infected,Without screening
25,26.0,153.5265,Total infected,Without screening
26,27.0,158.52949999999998,Total infected,Without screening
27,28.0,162.3182,Total infected,Without screening
28,29.0,164.9669,Total infected,Without screening
29,30.0,167.964,Total infected,Without screening
30,31.0,170.9189,Total infected,Without screening
31,32.0,173.73680000000002,Total infected,Without screening
32,33.0,176.3874,Total infected,Without screening
33,34.0,179.044,Total infected,Without screening
34,35.0,181.04809999999998,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.7286000000000286,Total infected,Screening 25%
37,3.0,2.105500000000035,Total infected,Screening 25%
38,4.0,4.2412000000000205,Total infected,Screening 25%
39,5.0,7.0552000000000135,Total infected,Screening 25%
40,6.0,11.35669999999999,Total infected,Screening 25%
41,7.0,14.894400000000076,Total infected,Screening 25%
42,8.0,17.849300000000028,Total infected,Screening 25%
43,9.0,22.698499999999967,Total infected,Screening 25%
44,10.0,29.03019999999998,Total infected,Screening 25%
45,11.0,36.42710000000005,Total infected,Screening 25%
46,12.0,44.61799999999997,Total infected,Screening 25%
47,13.0,53.85420000000002,Total infected,Screening 25%
48,14.0,60.748700000000014,Total infected,Screening 25%
49,15.0,65.97500000000002,Total infected,Screening 25%
50,16.0,73.03509999999997,Total infected,Screening 25%
51,17.0,80.5428,Total infected,Screening 25%
52,18.0,88.06039999999999,Total infected,Screening 25%
53,19.0,95.59810000000002,Total infected,Screening 25%
54,20.0,103.02520000000001,Total infected,Screening 25%
55,21.0,108.4725,Total infected,Screening 25%
56,22.0,112.4674,Total infected,Screening 25%
57,23.0,117.21109999999999,Total infected,Screening 25%
58,24.0,121.76879999999998,Total infected,Screening 25%
59,25.0,126.20609999999999,Total infected,Screening 25%
60,26.0,130.2613,Total infected,Screening 25%
61,27.0,134.26630000000003,Total infected,Screening 25%
62,28.0,137.1959,Total infected,Screening 25%
63,29.0,139.44709999999998,Total infected,Screening 25%
64,30.0,142.09550000000002,Total infected,Screening 25%
65,31.0,144.75889999999998,Total infected,Screening 25%
66,32.0,147.4421,Total infected,Screening 25%
67,33.0,150.04020000000003,Total infected,Screening 25%
68,34.0,152.7437,Total infected,Screening 25%
69,35.0,154.80919999999998,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.7687000000000239,Total infected,Screening 50%
72,3.0,2.1859000000000037,Total infected,Screening 50%
73,4.0,4.2864999999999895,Total infected,Screening 50%
74,5.0,7.376899999999978,Total infected,Screening 50%
75,6.0,11.256400000000014,Total infected,Screening 50%
76,7.0,14.557699999999954,Total infected,Screening 50%
77,8.0,17.633099999999956,Total infected,Screening 50%
78,9.0,22.547799999999995,Total infected,Screening 50%
79,10.0,28.62809999999996,Total infected,Screening 50%
80,11.0,36.1961,Total infected,Screening 50%
81,12.0,43.814099999999996,Total infected,Screening 50%
82,13.0,51.723700000000036,Total infected,Screening 50%
83,14.0,57.80409999999998,Total infected,Screening 50%
84,15.0,62.66829999999999,Total infected,Screening 50%
85,16.0,69.26140000000001,Total infected,Screening 50%
86,17.0,76.0855,Total infected,Screening 50%
87,18.0,83.0704,Total infected,Screening 50%
88,19.0,89.53269999999998,Total infected,Screening 50%
89,20.0,95.72870000000003,Total infected,Screening 50%
90,21.0,100.29149999999998,Total infected,Screening 50%
91,22.0,103.56790000000001,Total infected,Screening 50%
92,23.0,107.45230000000004,Total infected,Screening 50%
93,24.0,111.22610000000003,Total infected,Screening 50%
94,25.0,114.7689,Total infected,Screening 50%
95,26.0,118.05529999999999,Total infected,Screening 50%
96,27.0,121.2061,Total infected,Screening 50%
97,28.0,123.7085,Total infected,Screening 50%
98,29.0,125.65329999999999,Total infected,Screening 50%
99,30.0,127.86930000000001,Total infected,Screening 50%
100,31.0,130.3868,Total infected,Screening 50%
101,32.0,132.5779,Total infected,Screening 50%
102,33.0,134.8794,Total infected,Screening 50%
103,34.0,137.402,Total infected,Screening 50%
104,35.0,139.3016,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.7787999999999897,Total infected,Screening 100%
107,3.0,2.0753999999999735,Total infected,Screening 100%
108,4.0,4.060299999999984,Total infected,Screening 100%
109,5.0,6.688600000000008,Total infected,Screening 100%
110,6.0,10.447299999999984,Total infected,Screening 100%
