,trace,day,type
0,0,0,-
1,1,4,School screening
2,2,9,School screening
3,3,2,School screening
4,4,9,School screening
5,5,9,School screening
6,6,9,School screening
7,7,11,School screening
8,8,9,School screening
9,9,16,School screening
10,10,2,School screening
11,11,4,School screening
12,12,4,School screening
13,13,2,School screening
14,14,9,School screening
15,15,2,School screening
16,16,16,School screening
17,17,2,School screening
18,18,9,School screening
19,19,18,School screening
20,20,11,School screening
21,21,11,School screening
22,22,4,School screening
23,23,9,School screening
24,24,0,-
25,25,0,-
26,26,9,School screening
27,27,9,School screening
28,28,18,School screening
29,29,4,School screening
30,30,4,School screening
31,31,16,School screening
32,32,9,School screening
33,33,16,School screening
34,34,11,School screening
35,35,0,-
36,36,2,School screening
37,37,4,School screening
38,38,9,School screening
39,39,4,School screening
40,40,16,School screening
41,41,0,-
42,42,9,School screening
43,43,18,School screening
44,44,0,-
45,45,2,School screening
46,46,0,-
47,47,9,School screening
48,48,16,School screening
49,49,18,School screening
50,50,23,School screening
51,51,4,School screening
52,52,9,School screening
53,53,18,School screening
54,54,9,School screening
55,55,4,School screening
56,56,9,School screening
57,57,9,School screening
58,58,16,School screening
59,59,4,School screening
60,60,4,School screening
61,61,23,School screening
62,62,16,School screening
63,63,9,School screening
64,64,9,School screening
65,65,16,School screening
66,66,11,School screening
67,67,16,School screening
68,68,9,School screening
69,69,16,School screening
70,70,9,School screening
71,71,0,-
72,72,9,School screening
73,73,9,School screening
74,74,16,School screening
75,75,9,School screening
76,76,2,School screening
77,77,16,School screening
78,78,4,School screening
79,79,11,School screening
80,80,9,School screening
81,81,9,School screening
82,82,2,School screening
83,83,30,School screening
84,84,0,-
85,85,4,School screening
86,86,4,School screening
87,87,9,School screening
88,88,2,School screening
89,89,2,School screening
90,90,11,School screening
91,91,2,School screening
92,92,11,School screening
93,93,2,School screening
94,94,0,-
95,95,0,-
96,96,0,-
97,97,0,-
98,98,30,School screening
99,99,9,School screening
100,100,9,School screening
101,101,11,School screening
102,102,4,School screening
103,103,4,School screening
104,104,9,School screening
105,105,2,School screening
106,106,4,School screening
107,107,9,School screening
108,108,9,School screening
109,109,9,School screening
110,110,0,-
111,111,16,School screening
112,112,2,School screening
113,113,2,School screening
114,114,4,School screening
115,115,18,School screening
116,116,23,School screening
117,117,16,School screening
118,118,23,School screening
119,119,11,School screening
120,120,16,School screening
121,121,9,School screening
122,122,16,School screening
123,123,11,School screening
124,124,2,School screening
125,125,2,School screening
126,126,30,School screening
127,127,4,School screening
128,128,2,School screening
129,129,2,School screening
130,130,9,School screening
131,131,16,School screening
132,132,2,School screening
133,133,2,School screening
134,134,9,School screening
135,135,9,School screening
136,136,18,School screening
137,137,11,School screening
138,138,11,School screening
139,139,0,-
140,140,2,School screening
141,141,0,-
142,142,11,School screening
143,143,9,School screening
144,144,9,School screening
145,145,2,School screening
146,146,11,School screening
147,147,0,-
