,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7577,Total infected,Without screening
25,26.0,4.1422000000000025,Total infected,Without screening
26,27.0,4.605699999999985,Total infected,Without screening
27,28.0,4.977000000000032,Total infected,Without screening
28,29.0,5.229199999999992,Total infected,Without screening
29,30.0,5.6156999999999755,Total infected,Without screening
30,31.0,6.120200000000011,Total infected,Without screening
31,32.0,6.716599999999971,Total infected,Without screening
32,33.0,7.324200000000019,Total infected,Without screening
33,34.0,8.01400000000001,Total infected,Without screening
34,35.0,8.49739999999997,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.010099999999994225,Total infected,Screening 25%
37,3.0,0.02010000000001355,Total infected,Screening 25%
38,4.0,0.03510000000002833,Total infected,Screening 25%
39,5.0,0.08540000000004966,Total infected,Screening 25%
40,6.0,0.14560000000003015,Total infected,Screening 25%
41,7.0,0.17080000000004247,Total infected,Screening 25%
42,8.0,0.19580000000001974,Total infected,Screening 25%
43,9.0,0.24610000000001264,Total infected,Screening 25%
44,10.0,0.2965000000000373,Total infected,Screening 25%
45,11.0,0.391900000000021,Total infected,Screening 25%
46,12.0,0.4671999999999912,Total infected,Screening 25%
47,13.0,0.56280000000001,Total infected,Screening 25%
48,14.0,0.6480999999999995,Total infected,Screening 25%
49,15.0,0.7587000000000046,Total infected,Screening 25%
50,16.0,0.8490999999999929,Total infected,Screening 25%
51,17.0,0.9496999999999787,Total infected,Screening 25%
52,18.0,1.0199999999999534,Total infected,Screening 25%
53,19.0,1.1505999999999972,Total infected,Screening 25%
54,20.0,1.2963999999999771,Total infected,Screening 25%
55,21.0,1.442200000000014,Total infected,Screening 25%
56,22.0,1.487499999999983,Total infected,Screening 25%
57,23.0,1.5778999999999996,Total infected,Screening 25%
58,24.0,1.7486999999999853,Total infected,Screening 25%
59,25.0,1.9195999999999742,Total infected,Screening 25%
60,26.0,2.1507999999999754,Total infected,Screening 25%
61,27.0,2.417099999999948,Total infected,Screening 25%
62,28.0,2.6080000000000325,Total infected,Screening 25%
63,29.0,2.74369999999999,Total infected,Screening 25%
64,30.0,2.8944999999999936,Total infected,Screening 25%
65,31.0,3.0553999999999917,Total infected,Screening 25%
66,32.0,3.216000000000008,Total infected,Screening 25%
67,33.0,3.4824000000000126,Total infected,Screening 25%
68,34.0,3.693399999999997,Total infected,Screening 25%
69,35.0,3.8944000000000187,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.0,Total infected,Screening 50%
72,3.0,0.02010000000001355,Total infected,Screening 50%
73,4.0,0.030200000000007776,Total infected,Screening 50%
74,5.0,0.07540000000000191,Total infected,Screening 50%
75,6.0,0.1255999999999915,Total infected,Screening 50%
76,7.0,0.15569999999999595,Total infected,Screening 50%
77,8.0,0.1910000000000025,Total infected,Screening 50%
78,9.0,0.2160000000000366,Total infected,Screening 50%
79,10.0,0.2814000000000192,Total infected,Screening 50%
80,11.0,0.361800000000045,Total infected,Screening 50%
81,12.0,0.4422000000000139,Total infected,Screening 50%
82,13.0,0.5377000000000294,Total infected,Screening 50%
83,14.0,0.6180000000000234,Total infected,Screening 50%
84,15.0,0.6884000000000299,Total infected,Screening 50%
85,16.0,0.7638000000000318,Total infected,Screening 50%
86,17.0,0.8795000000000073,Total infected,Screening 50%
87,18.0,1.0049999999999955,Total infected,Screening 50%
88,19.0,1.1206000000000245,Total infected,Screening 50%
89,20.0,1.3466999999999985,Total infected,Screening 50%
90,21.0,1.4623000000000275,Total infected,Screening 50%
91,22.0,1.5527999999999906,Total infected,Screening 50%
92,23.0,1.6632999999999925,Total infected,Screening 50%
93,24.0,1.7387999999999693,Total infected,Screening 50%
94,25.0,1.829199999999986,Total infected,Screening 50%
95,26.0,1.9698999999999671,Total infected,Screening 50%
96,27.0,2.1056000000000097,Total infected,Screening 50%
97,28.0,2.1859999999999786,Total infected,Screening 50%
98,29.0,2.2963999999999487,Total infected,Screening 50%
99,30.0,2.3918999999999926,Total infected,Screening 50%
100,31.0,2.492500000000007,Total infected,Screening 50%
101,32.0,2.658299999999997,Total infected,Screening 50%
102,33.0,2.794000000000011,Total infected,Screening 50%
103,34.0,2.939700000000016,Total infected,Screening 50%
104,35.0,3.0652000000000044,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.025199999999983902,Total infected,Screening 100%
108,4.0,0.03520000000000323,Total infected,Screening 100%
109,5.0,0.09039999999998827,Total infected,Screening 100%
110,6.0,0.1507000000000005,Total infected,Screening 100%
111,7.0,0.18090000000000828,Total infected,Screening 100%
112,8.0,0.21119999999999095,Total infected,Screening 100%
113,9.0,0.24630000000001928,Total infected,Screening 100%
114,10.0,0.29650000000000887,Total infected,Screening 100%
115,11.0,0.3468000000000018,Total infected,Screening 100%
116,12.0,0.39699999999999136,Total infected,Screening 100%
117,13.0,0.4824000000000126,Total infected,Screening 100%
118,14.0,0.52770000000001,Total infected,Screening 100%
119,15.0,0.5829000000000235,Total infected,Screening 100%
120,16.0,0.6229999999999905,Total infected,Screening 100%
121,17.0,0.6683999999999912,Total infected,Screening 100%
122,18.0,0.7085999999999899,Total infected,Screening 100%
123,19.0,0.788899999999984,Total infected,Screening 100%
124,20.0,0.8492999999999995,Total infected,Screening 100%
125,21.0,0.9196000000000026,Total infected,Screening 100%
126,22.0,0.9447000000000116,Total infected,Screening 100%
127,23.0,1.0101000000000226,Total infected,Screening 100%
128,24.0,1.0704000000000065,Total infected,Screening 100%
129,25.0,1.1357000000000141,Total infected,Screening 100%
130,26.0,1.2010999999999967,Total infected,Screening 100%
131,27.0,1.2864000000000146,Total infected,Screening 100%
132,28.0,1.3718000000000075,Total infected,Screening 100%
133,29.0,1.4070000000000107,Total infected,Screening 100%
134,30.0,1.442200000000014,Total infected,Screening 100%
135,31.0,1.447199999999981,Total infected,Screening 100%
136,32.0,1.4822999999999809,Total infected,Screening 100%
137,33.0,1.5225000000000364,Total infected,Screening 100%
138,34.0,1.5778999999999996,Total infected,Screening 100%
139,35.0,1.6281000000000176,Total infected,Screening 100%
