,day,cumulative_infected,type,type_of_screening_pretty
99,30.0,33.195899999999995,Total infected,Screening 50%
100,31.0,35.20599999999999,Total infected,Screening 50%
101,32.0,37.11049999999997,Total infected,Screening 50%
102,33.0,39.236200000000025,Total infected,Screening 50%
103,34.0,41.41209999999998,Total infected,Screening 50%
104,35.0,43.03510000000003,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.10050000000001091,Total infected,Screening 100%
107,3.0,0.27650000000002706,Total infected,Screening 100%
108,4.0,0.48740000000003647,Total infected,Screening 100%
109,5.0,0.8090000000000259,Total infected,Screening 100%
110,6.0,1.200900000000047,Total infected,Screening 100%
111,7.0,1.5226000000000113,Total infected,Screening 100%
112,8.0,1.9447000000000116,Total infected,Screening 100%
113,9.0,2.467500000000001,Total infected,Screening 100%
114,10.0,3.1910000000000025,Total infected,Screening 100%
115,11.0,4.105500000000035,Total infected,Screening 100%
116,12.0,5.145700000000005,Total infected,Screening 100%
117,13.0,6.391900000000021,Total infected,Screening 100%
118,14.0,7.321599999999961,Total infected,Screening 100%
119,15.0,8.1558,Total infected,Screening 100%
120,16.0,9.205999999999989,Total infected,Screening 100%
121,17.0,10.457300000000004,Total infected,Screening 100%
122,18.0,11.85420000000002,Total infected,Screening 100%
123,19.0,13.216000000000008,Total infected,Screening 100%
124,20.0,14.944700000000012,Total infected,Screening 100%
125,21.0,16.301399999999973,Total infected,Screening 100%
126,22.0,17.23109999999997,Total infected,Screening 100%
127,23.0,18.50750000000002,Total infected,Screening 100%
128,24.0,19.884300000000053,Total infected,Screening 100%
129,25.0,21.447299999999984,Total infected,Screening 100%
130,26.0,23.170700000000068,Total infected,Screening 100%
131,27.0,24.939599999999984,Total infected,Screening 100%
132,28.0,26.155699999999996,Total infected,Screening 100%
133,29.0,27.1456,Total infected,Screening 100%
134,30.0,28.34680000000006,Total infected,Screening 100%
135,31.0,29.698500000000024,Total infected,Screening 100%
136,32.0,31.15560000000002,Total infected,Screening 100%
137,33.0,32.60280000000003,Total infected,Screening 100%
138,34.0,34.05010000000004,Total infected,Screening 100%
139,35.0,35.195899999999995,Total infected,Screening 100%
