day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457565	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457565	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457565	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457565	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457565	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457565	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457565	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457565	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457565	232	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457565	230	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
10	123457565	228	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
11	123457565	226	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	49	1	0	0	0	[]	0	1
12	123457565	216	2	2	0	9	2	6	3	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	1	0	0	[3A]	1	2
13	123457565	216	2	1	1	9	2	5	4	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	1	0	0	[3A]	1	2
14	123457565	216	2	1	1	9	1	6	4	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	1	0	0	[3A]	1	2
15	123457565	216	2	0	2	9	1	5	5	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	0	1	0	[3A]	1	1
16	123457565	216	2	0	2	9	0	4	7	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	0	1	0	[3A]	1	1
17	123457565	216	2	0	2	9	0	4	7	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	0	1	0	[3A]	1	1
18	123457565	216	2	0	2	9	0	3	8	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	0	1	0	[3A]	1	1
19	123457565	214	2	2	2	9	0	3	8	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	3
20	123457565	214	2	1	3	9	0	3	8	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	2
21	123457565	214	1	2	3	9	0	3	8	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	3
22	123457565	213	2	1	4	9	0	3	8	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	2
23	123457565	212	2	2	4	9	0	3	8	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	2
24	123457565	212	2	2	4	9	0	1	10	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	2
25	123457565	211	3	2	4	9	0	1	10	0	0	0	0	0	0	0	0	175	0	0	2	0	0	49	0	0	1	0	[3A]	1	2
26	123457565	207	1	0	12	13	1	3	3	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	1
27	123457565	207	1	0	12	13	1	3	3	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	1
28	123457565	207	1	0	12	13	0	4	3	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	1
29	123457565	206	1	1	12	13	0	4	3	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	2
30	123457565	206	1	0	13	13	0	3	4	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	1
31	123457565	206	1	0	13	13	0	3	4	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	1
32	123457565	205	1	1	13	13	0	3	4	0	0	0	0	0	0	0	0	235	0	0	3	0	0	49	0	0	1	0	[2A]	1	2
33	123457565	203	3	1	13	13	0	3	4	0	0	0	0	0	0	0	0	290	0	0	3	0	0	49	0	0	1	0	[2A]	1	2
34	123457565	203	1	3	13	13	0	2	5	0	0	0	0	0	0	0	0	290	0	0	3	0	0	49	0	0	1	0	[2A]	1	2
35	123457565	203	1	3	13	13	0	1	6	0	0	0	0	0	0	0	0	290	0	0	3	0	0	49	0	0	1	0	[2A]	1	2
