,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6275999999999726,Total infected,Without screening
3,4.0,2.156099999999981,Total infected,Without screening
4,5.0,2.9589999999999748,Total infected,Without screening
5,6.0,3.8579000000000008,Total infected,Without screening
6,7.0,4.532499999999999,Total infected,Without screening
7,8.0,5.015000000000015,Total infected,Without screening
8,9.0,5.890899999999988,Total infected,Without screening
9,10.0,7.0441000000000145,Total infected,Without screening
10,11.0,8.290300000000002,Total infected,Without screening
11,12.0,9.79079999999999,Total infected,Without screening
12,13.0,11.472499999999997,Total infected,Without screening
13,14.0,12.6036,Total infected,Without screening
14,15.0,13.409400000000005,Total infected,Without screening
15,16.0,14.698699999999974,Total infected,Without screening
16,17.0,16.238200000000006,Total infected,Without screening
17,18.0,17.963900000000024,Total infected,Without screening
18,19.0,19.847800000000007,Total infected,Without screening
19,20.0,22.02800000000002,Total infected,Without screening
20,21.0,23.529500000000013,Total infected,Without screening
21,22.0,24.587500000000006,Total infected,Without screening
22,23.0,26.206199999999995,Total infected,Without screening
23,24.0,28.15010000000001,Total infected,Without screening
24,25.0,30.373400000000004,Total infected,Without screening
25,26.0,32.8989,Total infected,Without screening
26,27.0,35.49449999999999,Total infected,Without screening
27,28.0,37.41739999999999,Total infected,Without screening
28,29.0,38.81880000000001,Total infected,Without screening
29,30.0,40.921899999999994,Total infected,Without screening
30,31.0,43.401399999999995,Total infected,Without screening
31,32.0,46.105199999999996,Total infected,Without screening
32,33.0,49.048100000000005,Total infected,Without screening
33,34.0,52.36340000000001,Total infected,Without screening
34,35.0,54.63669999999999,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2262000000000057,Total infected,Screening 25%
37,3.0,1.602700000000027,Total infected,Screening 25%
38,4.0,2.1281999999999925,Total infected,Screening 25%
39,5.0,2.8788999999999874,Total infected,Screening 25%
40,6.0,3.7216999999999985,Total infected,Screening 25%
41,7.0,4.356400000000008,Total infected,Screening 25%
42,8.0,4.804800000000029,Total infected,Screening 25%
43,9.0,5.460499999999996,Total infected,Screening 25%
44,10.0,6.3624000000000365,Total infected,Screening 25%
45,11.0,7.363299999999981,Total infected,Screening 25%
46,12.0,8.407499999999999,Total infected,Screening 25%
47,13.0,9.674700000000001,Total infected,Screening 25%
48,14.0,10.549599999999998,Total infected,Screening 25%
49,15.0,11.182199999999995,Total infected,Screening 25%
50,16.0,12.091200000000015,Total infected,Screening 25%
51,17.0,13.079100000000011,Total infected,Screening 25%
52,18.0,14.138200000000012,Total infected,Screening 25%
53,19.0,15.374400000000009,Total infected,Screening 25%
54,20.0,16.689700000000016,Total infected,Screening 25%
55,21.0,17.642600000000016,Total infected,Screening 25%
56,22.0,18.328300000000013,Total infected,Screening 25%
57,23.0,19.197100000000006,Total infected,Screening 25%
58,24.0,20.190200000000004,Total infected,Screening 25%
59,25.0,21.3365,Total infected,Screening 25%
60,26.0,22.53159999999997,Total infected,Screening 25%
61,27.0,23.8519,Total infected,Screening 25%
62,28.0,24.838899999999967,Total infected,Screening 25%
63,29.0,25.554599999999994,Total infected,Screening 25%
64,30.0,26.456500000000034,Total infected,Screening 25%
65,31.0,27.52049999999997,Total infected,Screening 25%
66,32.0,28.631699999999995,Total infected,Screening 25%
67,33.0,29.88300000000001,Total infected,Screening 25%
68,34.0,31.28230000000002,Total infected,Screening 25%
69,35.0,32.22919999999999,Total infected,Screening 25%
70,1.0,1.000099999999975,Total infected,Screening 50%
71,2.0,1.1851999999999805,Total infected,Screening 50%
72,3.0,1.5655999999999892,Total infected,Screening 50%
73,4.0,2.084100000000035,Total infected,Screening 50%
74,5.0,2.7007999999999868,Total infected,Screening 50%
75,6.0,3.4435000000000002,Total infected,Screening 50%
76,7.0,4.0371000000000095,Total infected,Screening 50%
77,8.0,4.4284000000000106,Total infected,Screening 50%
78,9.0,5.052100000000024,Total infected,Screening 50%
79,10.0,5.7549000000000206,Total infected,Screening 50%
80,11.0,6.5286000000000115,Total infected,Screening 50%
81,12.0,7.317399999999992,Total infected,Screening 50%
82,13.0,8.185200000000009,Total infected,Screening 50%
83,14.0,8.806900000000013,Total infected,Screening 50%
84,15.0,9.279299999999978,Total infected,Screening 50%
85,16.0,9.933899999999966,Total infected,Screening 50%
86,17.0,10.624600000000015,Total infected,Screening 50%
87,18.0,11.377399999999994,Total infected,Screening 50%
88,19.0,12.135100000000023,Total infected,Screening 50%
89,20.0,12.945899999999995,Total infected,Screening 50%
90,21.0,13.5796,Total infected,Screening 50%
91,22.0,14.027000000000015,Total infected,Screening 50%
92,23.0,14.590600000000023,Total infected,Screening 50%
93,24.0,15.204100000000011,Total infected,Screening 50%
94,25.0,15.862899999999996,Total infected,Screening 50%
95,26.0,16.574600000000004,Total infected,Screening 50%
96,27.0,17.321300000000008,Total infected,Screening 50%
97,28.0,17.849800000000016,Total infected,Screening 50%
98,29.0,18.233199999999982,Total infected,Screening 50%
99,30.0,18.71259999999998,Total infected,Screening 50%
100,31.0,19.25630000000001,Total infected,Screening 50%
101,32.0,19.878799999999984,Total infected,Screening 50%
102,33.0,20.470499999999987,Total infected,Screening 50%
103,34.0,21.147199999999998,Total infected,Screening 50%
104,35.0,21.590599999999995,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.18810000000002,Total infected,Screening 100%
107,3.0,1.5655999999999892,Total infected,Screening 100%
108,4.0,2.022100000000023,Total infected,Screening 100%
109,5.0,2.5675999999999988,Total infected,Screening 100%
110,6.0,3.2192000000000007,Total infected,Screening 100%
111,7.0,3.704800000000006,Total infected,Screening 100%
112,8.0,4.072000000000031,Total infected,Screening 100%
113,9.0,4.519599999999997,Total infected,Screening 100%
114,10.0,5.005099999999999,Total infected,Screening 100%
115,11.0,5.5075999999999965,Total infected,Screening 100%
116,12.0,6.018000000000029,Total infected,Screening 100%
117,13.0,6.5364999999999895,Total infected,Screening 100%
118,14.0,6.910899999999998,Total infected,Screening 100%
119,15.0,7.202200000000005,Total infected,Screening 100%
120,16.0,7.498500000000007,Total infected,Screening 100%
121,17.0,7.85390000000001,Total infected,Screening 100%
122,18.0,8.203300000000013,Total infected,Screening 100%
123,19.0,8.5445,Total infected,Screening 100%
124,20.0,8.893900000000002,Total infected,Screening 100%
