,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.010925172413793257,Total infected,0%
2,3.0,0.033908965517241346,Total infected,0%
3,4.0,0.07406586206896558,Total infected,0%
4,5.0,0.13303862068965516,Total infected,0%
5,6.0,0.21037931034482754,Total infected,0%
6,7.0,0.2693386206896551,Total infected,0%
7,8.0,0.3179534482758621,Total infected,0%
8,9.0,0.3621937931034482,Total infected,0%
9,10.0,0.4020662068965517,Total infected,0%
10,11.0,0.4366868965517241,Total infected,0%
11,12.0,0.4652824137931034,Total infected,0%
12,13.0,0.4892131034482758,Total infected,0%
13,14.0,0.5064541379310344,Total infected,0%
14,15.0,0.5195220689655172,Total infected,0%
15,16.0,0.5288441379310345,Total infected,0%
16,17.0,0.5354710344827587,Total infected,0%
17,18.0,0.5399627586206897,Total infected,0%
18,19.0,0.5436806896551724,Total infected,0%
19,20.0,0.5466103448275862,Total infected,0%
20,21.0,0.5490293103448276,Total infected,0%
21,22.0,0.551101724137931,Total infected,0%
22,23.0,0.55614,Total infected,0%
23,24.0,0.5637413793103448,Total infected,0%
24,25.0,0.5742796551724137,Total infected,0%
25,26.0,0.5877893103448277,Total infected,0%
26,27.0,0.6033379310344827,Total infected,0%
27,28.0,0.6167920689655172,Total infected,0%
28,29.0,0.6284155172413793,Total infected,0%
29,30.0,0.6422775862068966,Total infected,0%
30,31.0,0.6554972413793103,Total infected,0%
31,32.0,0.6684127586206896,Total infected,0%
32,33.0,0.6817568965517241,Total infected,0%
33,34.0,0.6946168965517241,Total infected,0%
34,35.0,0.7042431034482759,Total infected,0%
35,36.0,0.712141724137931,Total infected,0%
36,37.0,0.7188862068965517,Total infected,0%
37,38.0,0.7251672413793103,Total infected,0%
38,39.0,0.7303989655172414,Total infected,0%
39,40.0,0.7353882758620689,Total infected,0%
40,41.0,0.7397768965517242,Total infected,0%
41,42.0,0.742906551724138,Total infected,0%
42,43.0,0.7456013793103449,Total infected,0%
43,44.0,0.7487179310344827,Total infected,0%
44,45.0,0.7517934482758621,Total infected,0%
45,46.0,0.7546679310344828,Total infected,0%
46,47.0,0.7581920689655173,Total infected,0%
47,48.0,0.7613989655172414,Total infected,0%
48,49.0,0.7641489655172414,Total infected,0%
49,50.0,0.7669268965517241,Total infected,0%
50,51.0,0.7698220689655173,Total infected,0%
51,52.0,0.7729113793103448,Total infected,0%
52,53.0,0.7759241379310344,Total infected,0%
53,54.0,0.7790686206896552,Total infected,0%
54,55.0,0.7822058620689655,Total infected,0%
55,56.0,0.7848803448275862,Total infected,0%
56,57.0,0.7872710344827587,Total infected,0%
57,58.0,0.7895513793103448,Total infected,0%
58,59.0,0.7916179310344827,Total infected,0%
59,60.0,0.793801724137931,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.009957931034482852,Total infected,10%
62,3.0,0.03006724137931048,Total infected,10%
63,4.0,0.06287758620689664,Total infected,10%
64,5.0,0.11211413793103452,Total infected,10%
65,6.0,0.1766224137931034,Total infected,10%
66,7.0,0.22646758620689647,Total infected,10%
67,8.0,0.26745896551724135,Total infected,10%
68,9.0,0.307456551724138,Total infected,10%
69,10.0,0.34471,Total infected,10%
70,11.0,0.377831724137931,Total infected,10%
71,12.0,0.4065579310344827,Total infected,10%
72,13.0,0.4301496551724138,Total infected,10%
73,14.0,0.4475917241379311,Total infected,10%
74,15.0,0.46094931034482756,Total infected,10%
75,16.0,0.47067931034482746,Total infected,10%
76,17.0,0.47787310344827577,Total infected,10%
77,18.0,0.48314586206896554,Total infected,10%
78,19.0,0.48714,Total infected,10%
79,20.0,0.49006965517241385,Total infected,10%
80,21.0,0.49256413793103443,Total infected,10%
81,22.0,0.4946237931034483,Total infected,10%
82,23.0,0.498908275862069,Total infected,10%
83,24.0,0.5057079310344827,Total infected,10%
84,25.0,0.5145120689655173,Total infected,10%
85,26.0,0.5262110344827586,Total infected,10%
86,27.0,0.5393751724137931,Total infected,10%
87,28.0,0.5507841379310344,Total infected,10%
88,29.0,0.5613568965517242,Total infected,10%
89,30.0,0.573153448275862,Total infected,10%
90,31.0,0.5852465517241379,Total infected,10%
91,32.0,0.5973744827586207,Total infected,10%
92,33.0,0.6098475862068965,Total infected,10%
93,34.0,0.6217055172413793,Total infected,10%
94,35.0,0.6301779310344827,Total infected,10%
95,36.0,0.6374820689655172,Total infected,10%
96,37.0,0.643985172413793,Total infected,10%
97,38.0,0.6496579310344828,Total infected,10%
98,39.0,0.6547855172413793,Total infected,10%
99,40.0,0.6597748275862069,Total infected,10%
100,41.0,0.6639620689655172,Total infected,10%
101,42.0,0.6673693103448276,Total infected,10%
102,43.0,0.6698979310344827,Total infected,10%
103,44.0,0.6728282758620691,Total infected,10%
104,45.0,0.6757720689655173,Total infected,10%
105,46.0,0.6786951724137931,Total infected,10%
106,47.0,0.6817979310344828,Total infected,10%
107,48.0,0.6848662068965518,Total infected,10%
108,49.0,0.68743,Total infected,10%
109,50.0,0.6898210344827587,Total infected,10%
110,51.0,0.6926268965517242,Total infected,10%
111,52.0,0.6951141379310345,Total infected,10%
112,53.0,0.6975537931034482,Total infected,10%
113,54.0,0.7001937931034482,Total infected,10%
114,55.0,0.7028472413793103,Total infected,10%
115,56.0,0.7049551724137931,Total infected,10%
116,57.0,0.7068620689655173,Total infected,10%
117,58.0,0.7089841379310345,Total infected,10%
118,59.0,0.711146551724138,Total infected,10%
119,60.0,0.7130955172413794,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.006454482758620715,Total infected,40%
122,3.0,0.018513103448275937,Total infected,40%
123,4.0,0.037875517241379136,Total infected,40%
124,5.0,0.06457758620689662,Total infected,40%
125,6.0,0.0975606896551724,Total infected,40%
126,7.0,0.12529931034482752,Total infected,40%
127,8.0,0.14867000000000005,Total infected,40%
128,9.0,0.17403827586206888,Total infected,40%
129,10.0,0.20063620689655176,Total infected,40%
130,11.0,0.22775862068965522,Total infected,40%
131,12.0,0.2522144827586207,Total infected,40%
132,13.0,0.27452827586206896,Total infected,40%
133,14.0,0.29144517241379314,Total infected,40%
134,15.0,0.30411137931034476,Total infected,40%
135,16.0,0.31453275862068963,Total infected,40%
136,17.0,0.3227562068965517,Total infected,40%
137,18.0,0.3290855172413793,Total infected,40%
138,19.0,0.3343448275862068,Total infected,40%
139,20.0,0.33855965517241376,Total infected,40%
140,21.0,0.34198068965517237,Total infected,40%
141,22.0,0.3446410344827586,Total infected,40%
142,23.0,0.3481720689655172,Total infected,40%
143,24.0,0.35222862068965516,Total infected,40%
144,25.0,0.3569968965517241,Total infected,40%
145,26.0,0.36242137931034485,Total infected,40%
146,27.0,0.36830206896551715,Total infected,40%
147,28.0,0.37367172413793104,Total infected,40%
148,29.0,0.37855034482758615,Total infected,40%
149,30.0,0.38416862068965524,Total infected,40%
150,31.0,0.3899041379310345,Total infected,40%
151,32.0,0.3962755172413793,Total infected,40%
152,33.0,0.4031093103448276,Total infected,40%
153,34.0,0.4098196551724138,Total infected,40%
154,35.0,0.4151958620689655,Total infected,40%
155,36.0,0.41980517241379306,Total infected,40%
156,37.0,0.42446999999999996,Total infected,40%
157,38.0,0.4288579310344827,Total infected,40%
158,39.0,0.43311482758620684,Total infected,40%
159,40.0,0.43702551724137934,Total infected,40%
160,41.0,0.4410265517241379,Total infected,40%
161,42.0,0.44400551724137927,Total infected,40%
162,43.0,0.446603448275862,Total infected,40%
163,44.0,0.44923655172413796,Total infected,40%
164,45.0,0.451828275862069,Total infected,40%
165,46.0,0.45420517241379316,Total infected,40%
166,47.0,0.45643689655172415,Total infected,40%
167,48.0,0.4583855172413793,Total infected,40%
168,49.0,0.4601889655172414,Total infected,40%
169,50.0,0.4618406896551724,Total infected,40%
170,51.0,0.4635406896551725,Total infected,40%
171,52.0,0.4652065517241379,Total infected,40%
172,53.0,0.4671,Total infected,40%
173,54.0,0.4688827586206897,Total infected,40%
174,55.0,0.47045103448275866,Total infected,40%
175,56.0,0.4715572413793103,Total infected,40%
176,57.0,0.47265586206896554,Total infected,40%
177,58.0,0.47376827586206893,Total infected,40%
178,59.0,0.4748465517241379,Total infected,40%
179,60.0,0.47611793103448274,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.003206206896551725,Total infected,70%
182,3.0,0.009170000000000103,Total infected,70%
183,4.0,0.01764241379310353,Total infected,70%
184,5.0,0.028007931034482743,Total infected,70%
185,6.0,0.0396031034482758,Total infected,70%
186,7.0,0.050521724137931004,Total infected,70%
187,8.0,0.060279310344827565,Total infected,70%
188,9.0,0.07142620689655167,Total infected,70%
189,10.0,0.08348413793103446,Total infected,70%
190,11.0,0.09560482758620702,Total infected,70%
191,12.0,0.10831310344827584,Total infected,70%
192,13.0,0.1203444827586207,Total infected,70%
193,14.0,0.13006034482758622,Total infected,70%
194,15.0,0.13813793103448277,Total infected,70%
195,16.0,0.14580206896551726,Total infected,70%
196,17.0,0.15269862068965517,Total infected,70%
197,18.0,0.15956068965517245,Total infected,70%
198,19.0,0.16580068965517242,Total infected,70%
199,20.0,0.17094862068965513,Total infected,70%
200,21.0,0.1755513793103448,Total infected,70%
201,22.0,0.1788406896551724,Total infected,70%
202,23.0,0.18216448275862065,Total infected,70%
203,24.0,0.18546,Total infected,70%
204,25.0,0.18852896551724144,Total infected,70%
205,26.0,0.19144551724137934,Total infected,70%
206,27.0,0.19409172413793102,Total infected,70%
207,28.0,0.19653103448275863,Total infected,70%
208,29.0,0.19874206896551724,Total infected,70%
209,30.0,0.20109206896551723,Total infected,70%
210,31.0,0.20337931034482756,Total infected,70%
211,32.0,0.2056596551724138,Total infected,70%
212,33.0,0.20803,Total infected,70%
213,34.0,0.21010275862068967,Total infected,70%
214,35.0,0.21195482758620693,Total infected,70%
215,36.0,0.21372413793103445,Total infected,70%
216,37.0,0.215451724137931,Total infected,70%
217,38.0,0.217151724137931,Total infected,70%
218,39.0,0.21885862068965514,Total infected,70%
219,40.0,0.22040655172413795,Total infected,70%
220,41.0,0.22197517241379314,Total infected,70%
221,42.0,0.22353689655172418,Total infected,70%
222,43.0,0.2246079310344828,Total infected,70%
223,44.0,0.22601034482758622,Total infected,70%
224,45.0,0.22719931034482757,Total infected,70%
