,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.2013000000000034,Total infected,Screening 25%
37,3.0,1.5956999999999937,Total infected,Screening 25%
38,4.0,2.1300999999999988,Total infected,Screening 25%
39,5.0,2.829900000000009,Total infected,Screening 25%
40,6.0,3.650700000000029,Total infected,Screening 25%
41,7.0,4.2483,Total infected,Screening 25%
42,8.0,4.676600000000008,Total infected,Screening 25%
43,9.0,5.360400000000027,Total infected,Screening 25%
44,10.0,6.198099999999982,Total infected,Screening 25%
45,11.0,7.197099999999978,Total infected,Screening 25%
46,12.0,8.295299999999997,Total infected,Screening 25%
47,13.0,9.450400000000002,Total infected,Screening 25%
48,14.0,10.29419999999999,Total infected,Screening 25%
49,15.0,10.877999999999986,Total infected,Screening 25%
50,16.0,11.679700000000025,Total infected,Screening 25%
51,17.0,12.588600000000014,Total infected,Screening 25%
52,18.0,13.598700000000008,Total infected,Screening 25%
53,19.0,14.64070000000001,Total infected,Screening 25%
54,20.0,15.792900000000003,Total infected,Screening 25%
55,21.0,16.59559999999999,Total infected,Screening 25%
56,22.0,17.17920000000001,Total infected,Screening 25%
57,23.0,17.954000000000008,Total infected,Screening 25%
58,24.0,18.825800000000015,Total infected,Screening 25%
59,25.0,19.80080000000001,Total infected,Screening 25%
60,26.0,20.829800000000006,Total infected,Screening 25%
61,27.0,21.913900000000012,Total infected,Screening 25%
62,28.0,22.709699999999998,Total infected,Screening 25%
63,29.0,23.276299999999992,Total infected,Screening 25%
64,30.0,24.037000000000006,Total infected,Screening 25%
65,31.0,24.94890000000001,Total infected,Screening 25%
66,32.0,25.90990000000002,Total infected,Screening 25%
67,33.0,26.894000000000005,Total infected,Screening 25%
68,34.0,27.93300000000002,Total infected,Screening 25%
69,35.0,28.71969999999999,Total infected,Screening 25%
70,1.0,1.0001000000000033,Total infected,Screening 50%
71,2.0,1.2032000000000096,Total infected,Screening 50%
72,3.0,1.559500000000014,Total infected,Screening 50%
73,4.0,2.05510000000001,Total infected,Screening 50%
74,5.0,2.7208000000000254,Total infected,Screening 50%
75,6.0,3.5276000000000067,Total infected,Screening 50%
76,7.0,4.129200000000026,Total infected,Screening 50%
77,8.0,4.530499999999989,Total infected,Screening 50%
78,9.0,5.1541,Total infected,Screening 50%
79,10.0,5.875800000000027,Total infected,Screening 50%
80,11.0,6.698700000000002,Total infected,Screening 50%
81,12.0,7.56959999999998,Total infected,Screening 50%
82,13.0,8.521500000000003,Total infected,Screening 50%
83,14.0,9.211199999999991,Total infected,Screening 50%
84,15.0,9.689700000000016,Total infected,Screening 50%
85,16.0,10.300300000000021,Total infected,Screening 50%
86,17.0,10.928900000000027,Total infected,Screening 50%
87,18.0,11.594599999999986,Total infected,Screening 50%
88,19.0,12.268200000000007,Total infected,Screening 50%
89,20.0,13.020999999999987,Total infected,Screening 50%
90,21.0,13.581600000000009,Total infected,Screening 50%
91,22.0,13.992999999999967,Total infected,Screening 50%
92,23.0,14.484499999999997,Total infected,Screening 50%
93,24.0,15.123200000000026,Total infected,Screening 50%
94,25.0,15.717700000000008,Total infected,Screening 50%
95,26.0,16.344400000000007,Total infected,Screening 50%
96,27.0,17.00710000000001,Total infected,Screening 50%
97,28.0,17.529500000000013,Total infected,Screening 50%
98,29.0,17.8468,Total infected,Screening 50%
99,30.0,18.275299999999987,Total infected,Screening 50%
100,31.0,18.766699999999986,Total infected,Screening 50%
101,32.0,19.283300000000025,Total infected,Screening 50%
102,33.0,19.84880000000001,Total infected,Screening 50%
103,34.0,20.415399999999977,Total infected,Screening 50%
104,35.0,20.799800000000005,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2132000000000005,Total infected,Screening 100%
107,3.0,1.554600000000022,Total infected,Screening 100%
108,4.0,2.0,Total infected,Screening 100%
109,5.0,2.5555000000000234,Total infected,Screening 100%
110,6.0,3.2261000000000024,Total infected,Screening 100%
111,7.0,3.6807000000000016,Total infected,Screening 100%
112,8.0,4.018999999999977,Total infected,Screening 100%
113,9.0,4.436399999999992,Total infected,Screening 100%
114,10.0,4.900899999999979,Total infected,Screening 100%
115,11.0,5.394299999999959,Total infected,Screening 100%
116,12.0,5.889800000000008,Total infected,Screening 100%
117,13.0,6.405400000000014,Total infected,Screening 100%
118,14.0,6.775800000000004,Total infected,Screening 100%
119,15.0,7.032999999999987,Total infected,Screening 100%
120,16.0,7.3282999999999845,Total infected,Screening 100%
121,17.0,7.65870000000001,Total infected,Screening 100%
122,18.0,7.928899999999999,Total infected,Screening 100%
123,19.0,8.248199999999997,Total infected,Screening 100%
124,20.0,8.573600000000027,Total infected,Screening 100%
125,21.0,8.772700000000015,Total infected,Screening 100%
126,22.0,8.927900000000022,Total infected,Screening 100%
127,23.0,9.082100000000025,Total infected,Screening 100%
128,24.0,9.251200000000011,Total infected,Screening 100%
129,25.0,9.432400000000001,Total infected,Screening 100%
130,26.0,9.602599999999995,Total infected,Screening 100%
131,27.0,9.782800000000009,Total infected,Screening 100%
132,28.0,9.875900000000001,Total infected,Screening 100%
133,29.0,9.956999999999994,Total infected,Screening 100%
134,30.0,10.061099999999982,Total infected,Screening 100%
135,31.0,10.153099999999995,Total infected,Screening 100%
136,32.0,10.230199999999996,Total infected,Screening 100%
137,33.0,10.308200000000028,Total infected,Screening 100%
138,34.0,10.40640000000002,Total infected,Screening 100%
