,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7577,Total infected,Without screening
25,26.0,4.1422000000000025,Total infected,Without screening
26,27.0,4.605699999999985,Total infected,Without screening
27,28.0,4.977000000000032,Total infected,Without screening
28,29.0,5.229199999999992,Total infected,Without screening
29,30.0,5.6156999999999755,Total infected,Without screening
30,31.0,6.120200000000011,Total infected,Without screening
31,32.0,6.716599999999971,Total infected,Without screening
32,33.0,7.324200000000019,Total infected,Without screening
33,34.0,8.01400000000001,Total infected,Without screening
34,35.0,8.49739999999997,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.010099999999994225,Total infected,Screening 25%
37,3.0,0.02010000000001355,Total infected,Screening 25%
38,4.0,0.03520000000000323,Total infected,Screening 25%
39,5.0,0.07530000000002701,Total infected,Screening 25%
40,6.0,0.13560000000003924,Total infected,Screening 25%
41,7.0,0.15070000000002892,Total infected,Screening 25%
42,8.0,0.17079999999998563,Total infected,Screening 25%
43,9.0,0.22110000000000696,Total infected,Screening 25%
44,10.0,0.2663000000000011,Total infected,Screening 25%
45,11.0,0.35170000000002233,Total infected,Screening 25%
46,12.0,0.4221000000000288,Total infected,Screening 25%
47,13.0,0.4925000000000068,Total infected,Screening 25%
48,14.0,0.5729000000000042,Total infected,Screening 25%
49,15.0,0.658299999999997,Total infected,Screening 25%
50,16.0,0.7437999999999931,Total infected,Screening 25%
51,17.0,0.879400000000004,Total infected,Screening 25%
52,18.0,0.9648999999999717,Total infected,Screening 25%
53,19.0,1.0854000000000212,Total infected,Screening 25%
54,20.0,1.1958999999999946,Total infected,Screening 25%
55,21.0,1.3115999999999985,Total infected,Screening 25%
56,22.0,1.3315999999999804,Total infected,Screening 25%
57,23.0,1.43719999999999,Total infected,Screening 25%
58,24.0,1.6131000000000313,Total infected,Screening 25%
59,25.0,1.8140000000000214,Total infected,Screening 25%
60,26.0,2.0050000000000523,Total infected,Screening 25%
61,27.0,2.190799999999996,Total infected,Screening 25%
62,28.0,2.3517000000000223,Total infected,Screening 25%
63,29.0,2.4320000000000164,Total infected,Screening 25%
64,30.0,2.5878000000000156,Total infected,Screening 25%
65,31.0,2.793900000000008,Total infected,Screening 25%
66,32.0,3.030000000000001,Total infected,Screening 25%
67,33.0,3.3114000000000203,Total infected,Screening 25%
68,34.0,3.567700000000002,Total infected,Screening 25%
69,35.0,3.7235999999999763,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.0,Total infected,Screening 50%
72,3.0,0.02010000000001355,Total infected,Screening 50%
73,4.0,0.030200000000007776,Total infected,Screening 50%
74,5.0,0.07040000000000646,Total infected,Screening 50%
75,6.0,0.10049999999998249,Total infected,Screening 50%
76,7.0,0.1307000000000187,Total infected,Screening 50%
77,8.0,0.1606999999999914,Total infected,Screening 50%
78,9.0,0.20100000000002183,Total infected,Screening 50%
79,10.0,0.2763000000000204,Total infected,Screening 50%
80,11.0,0.36170000000004165,Total infected,Screening 50%
81,12.0,0.4422000000000139,Total infected,Screening 50%
82,13.0,0.5324999999999989,Total infected,Screening 50%
83,14.0,0.6281000000000176,Total infected,Screening 50%
84,15.0,0.7034999999999911,Total infected,Screening 50%
85,16.0,0.8040000000000305,Total infected,Screening 50%
86,17.0,0.944800000000015,Total infected,Screening 50%
87,18.0,1.1558000000000277,Total infected,Screening 50%
88,19.0,1.2965000000000089,Total infected,Screening 50%
89,20.0,1.447199999999981,Total infected,Screening 50%
90,21.0,1.5477000000000203,Total infected,Screening 50%
91,22.0,1.6231000000000222,Total infected,Screening 50%
92,23.0,1.7738999999999976,Total infected,Screening 50%
93,24.0,1.909599999999955,Total infected,Screening 50%
94,25.0,2.0954999999999586,Total infected,Screening 50%
95,26.0,2.2562999999999533,Total infected,Screening 50%
96,27.0,2.3918999999999926,Total infected,Screening 50%
97,28.0,2.457199999999972,Total infected,Screening 50%
98,29.0,2.562699999999978,Total infected,Screening 50%
99,30.0,2.698399999999964,Total infected,Screening 50%
100,31.0,2.894399999999962,Total infected,Screening 50%
101,32.0,3.0954000000000406,Total infected,Screening 50%
102,33.0,3.23610000000005,Total infected,Screening 50%
103,34.0,3.346700000000027,Total infected,Screening 50%
104,35.0,3.452300000000008,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.025199999999983902,Total infected,Screening 100%
108,4.0,0.03520000000000323,Total infected,Screening 100%
109,5.0,0.08539999999999281,Total infected,Screening 100%
110,6.0,0.12059999999999604,Total infected,Screening 100%
111,7.0,0.1507000000000005,Total infected,Screening 100%
112,8.0,0.17080000000001405,Total infected,Screening 100%
113,9.0,0.2061999999999955,Total infected,Screening 100%
114,10.0,0.2664000000000044,Total infected,Screening 100%
115,11.0,0.3467000000000269,Total infected,Screening 100%
116,12.0,0.3919999999999959,Total infected,Screening 100%
117,13.0,0.45240000000001146,Total infected,Screening 100%
118,14.0,0.4924000000000035,Total infected,Screening 100%
119,15.0,0.537700000000001,Total infected,Screening 100%
120,16.0,0.5779000000000281,Total infected,Screening 100%
121,17.0,0.6733000000000118,Total infected,Screening 100%
122,18.0,0.7284999999999968,Total infected,Screening 100%
123,19.0,0.8442000000000007,Total infected,Screening 100%
124,20.0,0.8893999999999949,Total infected,Screening 100%
125,21.0,0.9799000000000149,Total infected,Screening 100%
126,22.0,1.0001000000000033,Total infected,Screening 100%
127,23.0,1.0803999999999974,Total infected,Screening 100%
128,24.0,1.175799999999981,Total infected,Screening 100%
129,25.0,1.2461999999999875,Total infected,Screening 100%
130,26.0,1.3064000000000249,Total infected,Screening 100%
131,27.0,1.3867999999999938,Total infected,Screening 100%
132,28.0,1.462299999999999,Total infected,Screening 100%
133,29.0,1.5275000000000034,Total infected,Screening 100%
134,30.0,1.6080000000000325,Total infected,Screening 100%
135,31.0,1.683400000000006,Total infected,Screening 100%
136,32.0,1.793800000000033,Total infected,Screening 100%
137,33.0,1.864200000000011,Total infected,Screening 100%
138,34.0,1.9396000000000129,Total infected,Screening 100%
139,35.0,2.0200000000000102,Total infected,Screening 100%
