day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457775	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457775	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123457775	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
3	123457775	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
4	123457775	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
5	123457775	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
6	123457775	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
7	123457775	237	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
8	123457775	234	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
9	123457775	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	[]	0	1
10	123457775	232	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
11	123457775	231	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
12	123457775	230	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
13	123457775	230	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
14	123457775	230	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	1
15	123457775	229	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
16	123457775	224	6	7	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	[]	0	2
17	123457775	207	4	6	3	16	3	1	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2C]	1	2
18	123457775	206	5	6	3	16	2	2	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	[2C]	1	2
19	123457775	199	1	0	0	23	5	9	3	0	0	0	0	0	0	0	0	47	0	0	2	0	0	0	[2C 3C]	2	2
20	123457775	199	1	0	0	23	4	10	3	0	0	0	0	0	0	0	0	47	0	0	2	0	0	0	[2C 3C]	2	2
21	123457775	199	0	1	0	23	2	12	3	0	0	0	0	0	0	0	0	47	0	0	2	0	0	0	[2C 3C]	2	3
22	123457775	199	0	1	0	23	1	11	5	0	0	0	0	0	0	0	0	47	0	0	2	0	0	0	[2C 3C]	2	3
23	123457775	199	0	0	1	23	1	10	6	0	0	0	0	0	0	0	0	47	0	0	2	0	0	0	[2C 3C]	2	2
24	123457775	199	0	0	1	23	1	8	8	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
25	123457775	199	0	0	1	23	0	8	9	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
26	123457775	199	0	0	1	23	0	8	9	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
27	123457775	199	0	0	1	23	0	5	12	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
28	123457775	199	0	0	1	23	0	4	13	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
29	123457775	199	0	0	1	23	0	3	14	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
30	123457775	199	0	0	1	23	0	3	14	0	0	0	0	0	0	0	0	57	0	0	2	0	0	0	[2C 3C]	2	2
31	123457775	215	0	0	5	7	0	0	13	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	[3C]	1	0
32	123457775	215	0	0	5	7	0	0	13	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	[3C]	1	0
33	123457775	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	[]	0	0
34	123457775	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	[]	0	0
35	123457775	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	[]	0	0
