day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457069	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	157	0	0	0	0	[]	0	0
1	123457069	128	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	157	0	0	0	5	[]	0	0
2	123457069	114	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	157	0	0	0	7	[]	0	2
3	123457069	97	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	218	157	0	0	0	9	[]	0	4
4	123457069	79	35	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	157	0	0	0	10	[]	0	5
5	123457069	67	34	26	3	0	0	2	0	0	0	0	0	0	0	1	0	19	9	1	2	0	1	218	157	0	0	0	14	[]	0	6
6	123457069	60	22	19	3	4	7	13	2	0	0	0	0	0	0	3	0	57	12	3	13	0	3	218	143	14	0	0	17	[1D 1A]	2	6
7	123457069	58	16	18	3	4	6	20	4	0	0	1	0	0	0	3	0	76	15	3	18	1	3	218	132	25	0	0	19	[1D 1A 2B]	3	8
8	123457069	45	20	14	4	5	8	22	10	0	0	1	0	0	0	4	0	95	16	4	23	1	4	218	124	33	0	0	19	[1D 1A 2B 3A]	4	8
9	123457069	27	28	19	5	5	6	22	15	0	0	1	0	0	0	5	0	114	17	5	26	1	5	218	124	33	0	0	20	[1D 1A 2B 3A]	4	10
10	123457069	24	19	12	6	5	10	29	20	0	0	1	0	0	0	5	2	169	20	7	36	1	7	218	101	56	0	0	21	[1D 1A 2B 3A 2C 2A]	6	10
