,day,agents,type,type_of_screening_pretty
0,1.0,0.9708,Infected,Screening 25%
1,2.0,1.0151,Infected,Screening 25%
2,3.0,1.1719,Infected,Screening 25%
3,4.0,1.4221,Infected,Screening 25%
4,5.0,1.6905,Infected,Screening 25%
5,6.0,2.1879,Infected,Screening 25%
6,7.0,2.3377,Infected,Screening 25%
7,8.0,2.1467,Infected,Screening 25%
8,9.0,2.1357,Infected,Screening 25%
9,10.0,2.3256,Infected,Screening 25%
10,11.0,2.5879,Infected,Screening 25%
11,12.0,2.6653,Infected,Screening 25%
12,13.0,2.9176,Infected,Screening 25%
13,14.0,2.8884,Infected,Screening 25%
14,15.0,2.606,Infected,Screening 25%
15,16.0,2.394,Infected,Screening 25%
16,17.0,2.403,Infected,Screening 25%
17,18.0,2.396,Infected,Screening 25%
18,19.0,2.5075,Infected,Screening 25%
19,20.0,2.7648,Infected,Screening 25%
20,21.0,2.796,Infected,Screening 25%
21,22.0,2.5447,Infected,Screening 25%
22,23.0,2.4955,Infected,Screening 25%
23,24.0,2.4442,Infected,Screening 25%
24,25.0,2.3829,Infected,Screening 25%
25,26.0,2.3739,Infected,Screening 25%
26,27.0,2.6573,Infected,Screening 25%
27,28.0,2.5296,Infected,Screening 25%
28,29.0,2.2171,Infected,Screening 25%
29,30.0,2.196,Infected,Screening 25%
30,31.0,2.1266,Infected,Screening 25%
31,32.0,2.194,Infected,Screening 25%
32,33.0,2.1558,Infected,Screening 25%
33,34.0,2.2935,Infected,Screening 25%
34,35.0,2.195,Infected,Screening 25%
35,1.0,0.0292,Infected in quarantine,Screening 25%
36,2.0,0.0462,Infected in quarantine,Screening 25%
37,3.0,0.0995,Infected in quarantine,Screening 25%
38,4.0,0.1688,Infected in quarantine,Screening 25%
39,5.0,0.26120000000000004,Infected in quarantine,Screening 25%
40,6.0,0.27840000000000004,Infected in quarantine,Screening 25%
41,7.0,0.3678,Infected in quarantine,Screening 25%
42,8.0,0.6303000000000001,Infected in quarantine,Screening 25%
43,9.0,0.8202,Infected in quarantine,Screening 25%
44,10.0,1.0332,Infected in quarantine,Screening 25%
45,11.0,1.1316,Infected in quarantine,Screening 25%
46,12.0,1.3971,Infected in quarantine,Screening 25%
47,13.0,1.6099999999999999,Infected in quarantine,Screening 25%
48,14.0,1.6995999999999998,Infected in quarantine,Screening 25%
49,15.0,1.9135,Infected in quarantine,Screening 25%
50,16.0,2.215,Infected in quarantine,Screening 25%
51,17.0,2.2885,Infected in quarantine,Screening 25%
52,18.0,2.4904,Infected in quarantine,Screening 25%
53,19.0,2.6412,Infected in quarantine,Screening 25%
54,20.0,2.5056000000000003,Infected in quarantine,Screening 25%
55,21.0,2.4965,Infected in quarantine,Screening 25%
56,22.0,2.4311,Infected in quarantine,Screening 25%
57,23.0,2.3789,Infected in quarantine,Screening 25%
58,24.0,2.3497999999999997,Infected in quarantine,Screening 25%
59,25.0,2.4633000000000003,Infected in quarantine,Screening 25%
60,26.0,2.4593,Infected in quarantine,Screening 25%
61,27.0,2.3346999999999998,Infected in quarantine,Screening 25%
62,28.0,2.3194999999999997,Infected in quarantine,Screening 25%
63,29.0,2.3247,Infected in quarantine,Screening 25%
64,30.0,2.1448,Infected in quarantine,Screening 25%
65,31.0,2.1287000000000003,Infected in quarantine,Screening 25%
66,32.0,2.0684,Infected in quarantine,Screening 25%
67,33.0,2.0442,Infected in quarantine,Screening 25%
68,34.0,1.8875,Infected in quarantine,Screening 25%
69,35.0,1.7315,Infected in quarantine,Screening 25%
70,1.0,0.9698,Infected,Screening 50%
71,2.0,0.9065,Infected,Screening 50%
72,3.0,0.9256,Infected,Screening 50%
73,4.0,1.1698,Infected,Screening 50%
74,5.0,1.3387,Infected,Screening 50%
75,6.0,1.6342,Infected,Screening 50%
76,7.0,1.6854,Infected,Screening 50%
77,8.0,1.5256,Infected,Screening 50%
78,9.0,1.4151,Infected,Screening 50%
79,10.0,1.4362,Infected,Screening 50%
80,11.0,1.5085,Infected,Screening 50%
81,12.0,1.5648,Infected,Screening 50%
82,13.0,1.9558,Infected,Screening 50%
83,14.0,2.0382,Infected,Screening 50%
84,15.0,1.6774,Infected,Screening 50%
85,16.0,1.4362,Infected,Screening 50%
86,17.0,1.4322,Infected,Screening 50%
87,18.0,1.3739,Infected,Screening 50%
88,19.0,1.2975,Infected,Screening 50%
89,20.0,1.4834,Infected,Screening 50%
90,21.0,1.4894,Infected,Screening 50%
91,22.0,1.2513,Infected,Screening 50%
92,23.0,1.1678,Infected,Screening 50%
93,24.0,1.1558,Infected,Screening 50%
94,25.0,1.1568,Infected,Screening 50%
95,26.0,1.1226,Infected,Screening 50%
96,27.0,1.2864,Infected,Screening 50%
97,28.0,1.2352,Infected,Screening 50%
98,29.0,0.9769,Infected,Screening 50%
99,30.0,0.9628,Infected,Screening 50%
100,31.0,0.8231,Infected,Screening 50%
101,32.0,0.804,Infected,Screening 50%
102,33.0,0.7317,Infected,Screening 50%
103,34.0,0.7688,Infected,Screening 50%
104,35.0,0.7729,Infected,Screening 50%
105,1.0,0.030199999999999998,Infected in quarantine,Screening 50%
106,2.0,0.0653,Infected in quarantine,Screening 50%
107,3.0,0.14579999999999999,Infected in quarantine,Screening 50%
108,4.0,0.2975,Infected in quarantine,Screening 50%
109,5.0,0.5065,Infected in quarantine,Screening 50%
110,6.0,0.5849,Infected in quarantine,Screening 50%
111,7.0,0.7225999999999999,Infected in quarantine,Screening 50%
112,8.0,0.9266,Infected in quarantine,Screening 50%
113,9.0,1.0362,Infected in quarantine,Screening 50%
114,10.0,1.2442,Infected in quarantine,Screening 50%
115,11.0,1.4322,Infected in quarantine,Screening 50%
116,12.0,1.6091000000000002,Infected in quarantine,Screening 50%
117,13.0,1.5808,Infected in quarantine,Screening 50%
118,14.0,1.5225999999999997,Infected in quarantine,Screening 50%
119,15.0,1.7477,Infected in quarantine,Screening 50%
120,16.0,1.9839,Infected in quarantine,Screening 50%
121,17.0,2.0301,Infected in quarantine,Screening 50%
122,18.0,2.0834,Infected in quarantine,Screening 50%
123,19.0,2.1146,Infected in quarantine,Screening 50%
124,20.0,1.9538,Infected in quarantine,Screening 50%
125,21.0,1.7709000000000001,Infected in quarantine,Screening 50%
126,22.0,1.8272,Infected in quarantine,Screening 50%
127,23.0,1.7939999999999998,Infected in quarantine,Screening 50%
128,24.0,1.7185,Infected in quarantine,Screening 50%
129,25.0,1.7809,Infected in quarantine,Screening 50%
130,26.0,1.7829,Infected in quarantine,Screening 50%
131,27.0,1.7276,Infected in quarantine,Screening 50%
132,28.0,1.6845,Infected in quarantine,Screening 50%
133,29.0,1.6622999999999999,Infected in quarantine,Screening 50%
134,30.0,1.5668,Infected in quarantine,Screening 50%
135,31.0,1.5476999999999999,Infected in quarantine,Screening 50%
136,32.0,1.5386,Infected in quarantine,Screening 50%
137,33.0,1.5236,Infected in quarantine,Screening 50%
138,34.0,1.4292000000000002,Infected in quarantine,Screening 50%
139,35.0,1.3478,Infected in quarantine,Screening 50%
140,1.0,0.9226,Infected,Screening 100%
141,2.0,0.9508,Infected,Screening 100%
142,3.0,1.0191,Infected,Screening 100%
143,4.0,1.1216,Infected,Screening 100%
144,5.0,1.188,Infected,Screening 100%
145,6.0,1.4764,Infected,Screening 100%
146,7.0,1.606,Infected,Screening 100%
147,8.0,1.3085,Infected,Screening 100%
148,9.0,1.1548,Infected,Screening 100%
149,10.0,1.004,Infected,Screening 100%
150,11.0,0.9417,Infected,Screening 100%
151,12.0,0.8965,Infected,Screening 100%
152,13.0,1.001,Infected,Screening 100%
153,14.0,1.1015,Infected,Screening 100%
154,15.0,0.8804,Infected,Screening 100%
155,16.0,0.7066,Infected,Screening 100%
156,17.0,0.6301,Infected,Screening 100%
157,18.0,0.5186,Infected,Screening 100%
158,19.0,0.4653,Infected,Screening 100%
159,20.0,0.5397,Infected,Screening 100%
160,21.0,0.5226,Infected,Screening 100%
161,22.0,0.4513,Infected,Screening 100%
162,23.0,0.3759,Infected,Screening 100%
163,24.0,0.3498,Infected,Screening 100%
164,25.0,0.3296,Infected,Screening 100%
165,26.0,0.3005,Infected,Screening 100%
166,27.0,0.3377,Infected,Screening 100%
167,28.0,0.3548,Infected,Screening 100%
168,29.0,0.3306,Infected,Screening 100%
169,30.0,0.2714,Infected,Screening 100%
170,31.0,0.2312,Infected,Screening 100%
171,32.0,0.1759,Infected,Screening 100%
172,33.0,0.1498,Infected,Screening 100%
173,34.0,0.1688,Infected,Screening 100%
174,35.0,0.1598,Infected,Screening 100%
175,1.0,0.0773,Infected in quarantine,Screening 100%
176,2.0,0.1669,Infected in quarantine,Screening 100%
177,3.0,0.2805,Infected in quarantine,Screening 100%
178,4.0,0.47040000000000004,Infected in quarantine,Screening 100%
179,5.0,0.7478,Infected in quarantine,Screening 100%
180,6.0,0.8432000000000001,Infected in quarantine,Screening 100%
181,7.0,0.8483,Infected in quarantine,Screening 100%
182,8.0,1.0573000000000001,Infected in quarantine,Screening 100%
183,9.0,1.3336999999999999,Infected in quarantine,Screening 100%
