,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.004754482758620733,Total infected,0%
2,3.0,0.01515413793103468,Total infected,0%
3,4.0,0.03395034482758637,Total infected,0%
4,5.0,0.0642596551724135,Total infected,0%
5,6.0,0.10735206896551718,Total infected,0%
6,7.0,0.14341103448275863,Total infected,0%
7,8.0,0.17139068965517246,Total infected,0%
8,9.0,0.22379241379310344,Total infected,0%
9,10.0,0.2904086206896553,Total infected,0%
10,11.0,0.362234827586207,Total infected,0%
11,12.0,0.43338448275862057,Total infected,0%
12,13.0,0.5004213793103448,Total infected,0%
13,14.0,0.5498444827586209,Total infected,0%
14,15.0,0.5855158620689656,Total infected,0%
15,16.0,0.6222651724137932,Total infected,0%
16,17.0,0.654826896551724,Total infected,0%
17,18.0,0.6821155172413792,Total infected,0%
18,19.0,0.7044293103448276,Total infected,0%
19,20.0,0.7221479310344827,Total infected,0%
20,21.0,0.7350424137931035,Total infected,0%
21,22.0,0.7445162068965516,Total infected,0%
22,23.0,0.75274,Total infected,0%
23,24.0,0.7597882758620689,Total infected,0%
24,25.0,0.7663331034482759,Total infected,0%
25,26.0,0.7728286206896551,Total infected,0%
26,27.0,0.778785172413793,Total infected,0%
27,28.0,0.7831800000000001,Total infected,0%
28,29.0,0.7868637931034482,Total infected,0%
29,30.0,0.7914106896551724,Total infected,0%
30,31.0,0.7970355172413793,Total infected,0%
31,32.0,0.8026396551724138,Total infected,0%
32,33.0,0.8082306896551724,Total infected,0%
33,34.0,0.8140282758620689,Total infected,0%
34,35.0,0.8186927586206897,Total infected,0%
35,36.0,0.8220579310344827,Total infected,0%
36,37.0,0.8261348275862068,Total infected,0%
37,38.0,0.8303158620689655,Total infected,0%
38,39.0,0.834786551724138,Total infected,0%
39,40.0,0.8387810344827586,Total infected,0%
40,41.0,0.842733448275862,Total infected,0%
41,42.0,0.8459127586206897,Total infected,0%
42,43.0,0.8481520689655172,Total infected,0%
43,44.0,0.85066,Total infected,0%
