day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457086	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457086	212	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.02	0
2	123457086	202	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	1
3	123457086	192	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	3
4	123457086	176	32	8	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	6
5	123457086	149	50	16	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	[]	0	0.02	6
6	123457086	145	37	26	8	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	72	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	[]	0	0.02	9
7	123457086	142	32	31	11	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	72	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	34	[]	0	0.02	11
8	123457086	99	26	8	9	29	11	24	10	0	0	0	0	0	0	0	0	177	3	0	14	0	0	64	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	35	[1B 2B 2C 3A]	4	0.02	11
9	123457086	80	37	16	9	29	7	23	15	0	0	0	0	0	0	0	0	177	3	0	14	0	0	62	2	1	1	8	0	0	0	0	0	0	0	0	0	0	0	36	[1B 2B 2C 3A]	4	0.02	10
10	123457086	60	50	23	9	29	6	17	22	0	0	0	0	0	0	0	0	177	3	0	14	0	0	62	0	3	1	8	0	0	0	0	0	0	0	0	0	0	0	38	[1B 2B 2C 3A]	4	0.02	10
11	123457086	46	45	23	10	32	11	25	23	0	0	0	0	0	0	1	0	196	4	1	22	0	1	58	2	2	2	10	0	0	0	0	0	0	0	0	0	0	0	39	[1B 2B 2C 3A 2A]	5	0.02	11
12	123457086	35	45	32	12	32	8	22	29	0	0	0	0	0	0	1	0	196	5	1	22	0	1	57	3	2	2	10	0	0	0	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A]	5	0.02	11
13	123457086	18	16	24	14	49	22	36	35	0	0	0	0	0	0	2	0	253	5	2	37	0	2	52	2	3	1	15	0	0	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D]	8	0.02	12
14	123457086	18	8	31	15	49	16	33	44	0	0	0	0	0	0	2	0	253	5	2	37	0	2	52	2	2	2	15	0	0	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D]	8	0.02	10
15	123457086	10	2	3	3	55	17	57	67	0	0	0	0	0	0	2	0	273	5	2	44	0	2	47	0	3	2	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
16	123457086	5	6	4	3	55	16	50	75	0	0	0	0	0	0	2	0	273	5	2	44	0	2	47	0	2	3	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
17	123457086	1	8	6	3	55	10	49	82	0	0	0	0	0	0	2	0	273	5	2	44	0	2	47	0	2	3	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
18	123457086	0	6	9	3	55	7	47	87	0	0	0	0	0	0	2	0	273	5	2	44	0	2	47	0	0	5	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
19	123457086	0	3	10	5	55	5	44	92	0	0	0	0	0	0	2	0	273	5	2	44	0	2	47	0	0	5	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
20	123457086	0	1	11	6	55	3	41	97	0	0	0	0	0	0	1	1	273	5	2	44	0	2	47	0	0	5	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
21	123457086	0	0	10	8	55	3	36	102	0	0	0	0	0	0	1	1	273	5	2	44	0	2	47	0	0	5	20	0	1	1	0	0	0	0	0	0	0	0	41	[1B 2B 2C 3A 2A 1D 3B 3D 1A 1C 2D]	11	0.02	10
22	123457086	29	0	0	43	26	1	37	78	0	0	0	0	0	0	1	1	298	5	2	47	0	2	53	0	0	5	14	0	1	1	0	0	0	0	0	0	0	0	41	[2A 1D 3B 3D 1A 1C 2D 3C]	8	0.02	8
23	123457086	28	1	0	43	26	1	34	81	0	0	0	0	0	0	1	1	298	5	2	47	0	2	53	0	0	5	14	0	1	1	0	0	0	0	0	0	0	0	42	[2A 1D 3B 3D 1A 1C 2D 3C]	8	0.02	8
24	123457086	28	1	0	43	26	1	27	88	0	0	0	0	0	0	1	1	298	5	2	47	0	2	53	0	0	5	14	0	1	1	0	0	0	0	0	0	0	0	42	[2A 1D 3B 3D 1A 1C 2D 3C]	8	0.02	8
25	123457086	30	2	0	58	23	0	19	83	0	0	0	0	0	0	1	0	298	5	2	47	0	2	55	0	0	5	12	0	1	1	0	0	0	0	0	0	0	0	43	[1D 3B 3D 1A 1C 2D 3C]	7	0.02	6
26	123457086	29	2	1	58	23	0	16	86	0	0	0	0	0	0	1	0	298	5	2	47	0	2	55	0	0	5	12	0	1	1	0	0	0	0	0	0	0	0	44	[1D 3B 3D 1A 1C 2D 3C]	7	0.02	7
27	123457086	44	4	0	95	6	0	12	54	0	0	0	0	0	0	1	0	317	5	3	47	0	3	60	0	0	6	7	0	1	0	0	0	0	0	0	0	0	0	46	[1A 1C 2D 3C]	4	0.02	5
28	123457086	43	4	1	95	6	0	12	54	0	0	0	0	0	0	1	0	317	5	3	47	0	3	60	0	0	6	7	0	1	0	0	0	0	0	0	0	0	0	47	[1A 1C 2D 3C]	4	0.02	6
29	123457086	37	3	1	138	11	0	5	20	0	0	0	0	0	0	0	1	391	6	3	49	0	3	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	47	[3C 3A]	2	0.02	3
30	123457086	36	4	1	138	11	0	4	21	0	0	0	0	0	0	0	1	391	9	3	49	0	3	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	48	[3C 3A]	2	0.02	3
31	123457086	35	4	2	138	11	0	1	24	0	0	0	0	0	0	0	1	391	9	3	49	0	3	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	48	[3C 3A]	2	0.02	3
32	123457086	32	6	3	138	11	0	0	25	0	0	0	0	0	0	0	1	410	11	3	49	0	3	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	50	[3C 3A]	2	0.02	2
33	123457086	31	6	4	138	11	0	0	25	0	0	0	0	0	0	0	1	410	13	3	49	0	3	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	50	[3C 3A]	2	0.02	3
34	123457086	31	2	8	138	11	0	0	25	0	0	0	0	0	0	0	1	410	14	3	49	0	3	62	1	0	7	4	0	0	0	0	0	0	0	0	0	0	0	51	[3C 3A]	2	0.02	5
35	123457086	31	0	10	138	11	0	0	25	0	0	0	0	0	0	0	1	410	14	3	49	0	3	62	1	0	7	4	0	0	0	0	0	0	0	0	0	0	0	51	[3C 3A]	2	0.02	5
36	123457086	28	1	6	144	13	0	3	20	0	0	0	0	0	0	0	1	484	14	3	52	0	3	62	1	0	7	4	0	0	0	0	0	0	0	0	0	0	0	52	[3A 1B]	2	0.02	5
37	123457086	23	6	5	145	13	0	3	20	0	0	0	0	0	0	0	1	484	15	3	52	0	3	61	1	1	7	4	0	0	0	0	0	0	0	0	0	0	0	53	[3A 1B]	2	0.02	6
38	123457086	21	6	7	145	13	0	3	20	0	0	0	0	0	0	0	1	484	15	3	52	0	3	61	1	1	7	4	0	0	0	0	0	0	0	0	0	0	0	54	[3A 1B]	2	0.02	6
39	123457086	18	7	7	147	13	0	2	21	0	0	0	0	0	0	0	1	484	15	3	52	0	3	61	0	2	7	4	0	0	0	0	0	0	0	0	0	0	0	55	[3A 1B]	2	0.02	6
40	123457086	17	7	7	148	13	0	2	21	0	0	0	0	0	0	0	1	484	15	3	52	0	3	61	0	1	8	4	0	0	0	0	0	0	0	0	0	0	0	55	[3A 1B]	2	0.02	5
41	123457086	17	6	7	150	13	0	2	21	0	0	0	0	0	0	0	0	484	16	3	52	0	3	60	1	1	8	4	0	0	0	0	0	0	0	0	0	0	0	56	[3A 1B]	2	0.02	5
42	123457086	17	4	8	151	13	0	1	22	0	0	0	0	0	0	0	0	484	17	3	52	0	3	60	1	1	8	4	0	0	0	0	0	0	0	0	0	0	0	56	[3A 1B]	2	0.02	6
43	123457086	22	6	4	148	5	1	5	25	0	0	0	0	0	0	0	0	558	17	3	56	0	3	60	1	1	8	4	0	0	0	0	0	0	0	0	0	0	0	58	[1B 1D]	2	0.02	6
44	123457086	21	7	3	149	5	0	6	25	0	0	0	0	0	0	0	0	558	17	3	56	0	3	59	2	1	8	4	0	0	0	0	0	0	0	0	0	0	0	59	[1B 1D]	2	0.02	5
45	123457086	20	6	5	149	5	0	6	25	0	0	0	0	0	0	0	0	558	17	3	56	0	3	59	1	2	8	4	0	0	0	0	0	0	0	0	0	0	0	59	[1B 1D]	2	0.02	6
46	123457086	17	8	6	149	5	0	6	25	0	0	0	0	0	0	0	0	558	18	3	56	0	3	59	1	2	8	4	0	0	0	0	0	0	0	0	0	0	0	59	[1B 1D]	2	0.02	6
