,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,237.9565,Susceptible,Screening 25%,Susceptible
2,2.0,236.8172,Susceptible,Screening 25%,Susceptible
3,3.0,235.5107,Susceptible,Screening 25%,Susceptible
4,4.0,234.0002,Susceptible,Screening 25%,Susceptible
5,5.0,232.3614,Susceptible,Screening 25%,Susceptible
6,6.0,232.3614,Susceptible,Screening 25%,Susceptible
7,7.0,232.3614,Susceptible,Screening 25%,Susceptible
8,8.0,230.5271,Susceptible,Screening 25%,Susceptible
9,9.0,228.6719,Susceptible,Screening 25%,Susceptible
10,10.0,226.7806,Susceptible,Screening 25%,Susceptible
11,11.0,225.0094,Susceptible,Screening 25%,Susceptible
12,12.0,223.0753,Susceptible,Screening 25%,Susceptible
13,13.0,223.0753,Susceptible,Screening 25%,Susceptible
14,14.0,223.0753,Susceptible,Screening 25%,Susceptible
15,15.0,221.0679,Susceptible,Screening 25%,Susceptible
16,16.0,219.3924,Susceptible,Screening 25%,Susceptible
17,17.0,217.7626,Susceptible,Screening 25%,Susceptible
18,18.0,216.1742,Susceptible,Screening 25%,Susceptible
19,19.0,214.4446,Susceptible,Screening 25%,Susceptible
20,20.0,214.4446,Susceptible,Screening 25%,Susceptible
21,21.0,214.4446,Susceptible,Screening 25%,Susceptible
22,22.0,212.6062,Susceptible,Screening 25%,Susceptible
23,23.0,210.9041,Susceptible,Screening 25%,Susceptible
24,24.0,209.1551,Susceptible,Screening 25%,Susceptible
25,25.0,207.4334,Susceptible,Screening 25%,Susceptible
26,26.0,205.8727,Susceptible,Screening 25%,Susceptible
27,27.0,205.8727,Susceptible,Screening 25%,Susceptible
28,28.0,205.8727,Susceptible,Screening 25%,Susceptible
29,29.0,203.9698,Susceptible,Screening 25%,Susceptible
30,30.0,202.2639,Susceptible,Screening 25%,Susceptible
31,31.0,200.7559,Susceptible,Screening 25%,Susceptible
32,32.0,199.1087,Susceptible,Screening 25%,Susceptible
33,33.0,197.5069,Susceptible,Screening 25%,Susceptible
34,34.0,197.5069,Susceptible,Screening 25%,Susceptible
35,35.0,197.5069,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.2625,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.5449,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,0.8663,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,1.2436,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,1.6809,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,1.6809,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,1.6809,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,2.0607,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,2.4559,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,2.8495,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,3.2613,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,3.6829,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,3.6829,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,3.6829,Susceptible in quarantine,Screening 25%,Susceptible
51,15.0,3.9419,Susceptible in quarantine,Screening 25%,Susceptible
52,16.0,4.1443,Susceptible in quarantine,Screening 25%,Susceptible
53,17.0,4.3179,Susceptible in quarantine,Screening 25%,Susceptible
54,18.0,4.395,Susceptible in quarantine,Screening 25%,Susceptible
55,19.0,4.4685,Susceptible in quarantine,Screening 25%,Susceptible
56,20.0,4.4685,Susceptible in quarantine,Screening 25%,Susceptible
57,21.0,4.4685,Susceptible in quarantine,Screening 25%,Susceptible
58,22.0,4.6136,Susceptible in quarantine,Screening 25%,Susceptible
59,23.0,4.6903,Susceptible in quarantine,Screening 25%,Susceptible
60,24.0,4.773,Susceptible in quarantine,Screening 25%,Susceptible
61,25.0,4.8533,Susceptible in quarantine,Screening 25%,Susceptible
62,26.0,4.9113,Susceptible in quarantine,Screening 25%,Susceptible
63,27.0,4.9113,Susceptible in quarantine,Screening 25%,Susceptible
64,28.0,4.9113,Susceptible in quarantine,Screening 25%,Susceptible
65,29.0,4.9087,Susceptible in quarantine,Screening 25%,Susceptible
66,30.0,4.9251,Susceptible in quarantine,Screening 25%,Susceptible
67,31.0,4.8663,Susceptible in quarantine,Screening 25%,Susceptible
68,32.0,4.8949,Susceptible in quarantine,Screening 25%,Susceptible
69,33.0,4.9015,Susceptible in quarantine,Screening 25%,Susceptible
70,34.0,4.9015,Susceptible in quarantine,Screening 25%,Susceptible
71,35.0,4.9015,Susceptible in quarantine,Screening 25%,Susceptible
72,0.0,0.0,Exposed,Screening 25%,Exposed
73,1.0,0.781,Exposed,Screening 25%,Exposed
74,2.0,1.3914,Exposed,Screening 25%,Exposed
75,3.0,1.9704,Exposed,Screening 25%,Exposed
76,4.0,2.538,Exposed,Screening 25%,Exposed
77,5.0,2.9319,Exposed,Screening 25%,Exposed
78,6.0,2.1346,Exposed,Screening 25%,Exposed
79,7.0,1.5365,Exposed,Screening 25%,Exposed
80,8.0,2.5285,Exposed,Screening 25%,Exposed
81,9.0,3.2264,Exposed,Screening 25%,Exposed
82,10.0,3.6755,Exposed,Screening 25%,Exposed
83,11.0,3.8635,Exposed,Screening 25%,Exposed
