day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457000	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457000	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.02	0
2	123457000	68	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	1
3	123457000	66	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	79	4	1	0	0	1	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	2
4	123457000	64	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	79	5	1	0	0	1	216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	2
5	123457000	62	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	79	7	1	0	0	1	215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	2
6	123457000	60	7	4	0	0	0	0	0	0	0	0	0	0	0	0	1	79	8	1	0	0	1	214	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	2
7	123457000	58	9	3	1	0	0	0	0	0	0	0	0	0	0	0	1	79	8	1	0	0	1	214	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	2
8	123457000	54	10	5	2	0	0	0	0	0	0	0	0	0	0	0	1	158	10	1	0	0	1	214	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	0.02	4
9	123457000	53	9	5	4	0	0	0	0	0	0	0	0	0	0	0	1	158	12	1	0	0	1	212	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	[]	0	0.02	5
10	123457000	49	12	5	5	0	0	0	0	0	0	0	0	0	0	0	1	158	14	1	0	0	1	210	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	22	[]	0	0.02	6
11	123457000	46	12	7	5	0	0	0	0	0	0	0	0	0	0	1	1	177	15	2	0	0	2	208	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	23	[]	0	0.02	8
12	123457000	39	15	11	5	0	0	0	0	0	0	0	0	0	0	1	1	177	15	2	0	0	2	202	10	4	2	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	8
13	123457000	37	14	13	6	0	0	0	0	0	0	0	0	0	0	1	1	177	16	2	0	0	2	202	9	5	2	0	0	0	0	0	0	0	0	0	0	0	0	29	[]	0	0.02	9
14	123457000	36	12	15	7	0	0	0	0	0	0	0	0	0	0	1	1	177	16	2	0	0	2	201	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	31	[]	0	0.02	9
15	123457000	25	13	9	6	7	0	8	2	0	0	0	0	0	0	1	1	312	18	2	9	0	2	157	5	7	5	41	1	2	0	0	0	0	0	0	0	0	0	33	[1C 2D 3B]	3	0.02	9
16	123457000	20	9	7	6	9	2	12	4	0	0	1	0	0	0	1	1	350	20	2	13	1	2	127	6	7	6	69	0	3	0	0	0	0	0	0	0	0	0	35	[1C 2D 3B 3A 3D]	5	0.02	10
17	123457000	17	9	10	6	9	1	11	6	0	0	1	0	0	0	1	1	350	20	2	13	1	2	125	7	7	7	69	0	3	0	0	0	0	0	0	0	0	0	37	[1C 2D 3B 3A 3D]	5	0.02	11
