day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457099	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457099	205	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	0
2	123457099	188	25	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	[]	0	2
3	123457099	161	41	13	1	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	[]	0	8
4	123457099	132	49	17	0	5	7	4	1	0	0	1	0	0	0	0	0	79	3	0	4	1	0	70	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	[2C]	1	9
5	123457099	102	65	28	3	5	6	5	1	0	0	1	0	0	0	0	0	79	5	0	4	1	0	66	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	46	[2C]	1	11
6	123457099	100	52	40	6	5	5	4	3	0	0	0	1	0	0	0	0	79	6	0	4	1	0	66	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	48	[2C]	1	12
7	123457099	93	48	47	10	5	4	5	3	0	0	0	1	0	0	0	0	79	7	0	4	1	0	66	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	55	[2C]	1	12
8	123457099	12	12	9	3	75	37	47	20	0	0	0	1	0	0	0	0	248	7	0	35	1	0	49	2	2	1	19	1	0	0	0	0	0	0	0	0	0	0	63	[2C 1A 1B 1D 2A 2B 2D 3A 3B 3C]	10	12
9	123457099	5	12	15	4	75	26	52	26	0	0	0	1	0	0	0	0	248	7	0	35	1	0	49	2	2	1	19	0	1	0	0	0	0	0	0	0	0	0	63	[2C 1A 1B 1D 2A 2B 2D 3A 3B 3C]	10	12
10	123457099	4	10	17	5	75	21	53	30	0	0	0	1	0	0	0	0	248	7	0	35	1	0	47	3	3	1	19	0	1	0	0	0	0	0	0	0	0	0	65	[2C 1A 1B 1D 2A 2B 2D 3A 3B 3C]	10	12
11	123457099	2	11	14	9	75	14	53	37	0	0	0	1	0	0	0	0	248	7	0	35	1	0	45	4	3	2	19	0	1	0	0	0	0	0	0	0	0	0	66	[2C 1A 1B 1D 2A 2B 2D 3A 3B 3C]	10	12
