,trace,day,type
0,0,4,School screening
1,1,23,School screening
2,2,9,School screening
3,3,16,School screening
4,4,9,School screening
5,5,0,-
6,6,9,School screening
7,7,16,School screening
8,8,16,School screening
9,9,18,School screening
10,10,23,School screening
11,11,11,School screening
12,12,9,School screening
13,13,16,School screening
14,14,0,-
15,15,23,School screening
16,16,16,School screening
17,17,9,School screening
18,18,11,School screening
19,19,23,School screening
20,20,16,School screening
21,21,11,School screening
22,22,23,School screening
23,23,16,School screening
24,24,16,School screening
25,25,0,-
26,26,11,School screening
27,27,0,-
28,28,9,School screening
29,29,18,School screening
30,30,9,School screening
31,31,16,School screening
32,32,4,School screening
33,33,2,School screening
34,34,0,-
35,35,11,School screening
36,36,0,-
37,37,0,-
38,38,9,School screening
39,39,4,School screening
40,40,9,School screening
41,41,0,-
42,42,18,School screening
43,43,16,School screening
44,44,9,School screening
45,45,11,School screening
46,46,16,School screening
47,47,9,School screening
48,48,9,School screening
49,49,11,School screening
50,50,23,School screening
51,51,9,School screening
52,52,30,School screening
53,53,11,School screening
54,54,11,School screening
55,55,25,School screening
56,56,9,School screening
57,57,18,School screening
58,58,18,School screening
59,59,23,School screening
60,60,11,School screening
61,61,11,School screening
62,62,4,School screening
63,63,18,School screening
64,64,18,School screening
65,65,4,School screening
66,66,0,-
67,67,2,School screening
68,68,4,School screening
69,69,11,School screening
70,70,9,School screening
71,71,0,-
72,72,2,School screening
73,73,0,-
74,74,23,School screening
75,75,0,-
76,76,16,School screening
77,77,2,School screening
78,78,4,School screening
79,79,4,School screening
80,80,18,School screening
81,81,18,School screening
82,82,0,-
83,83,25,School screening
84,84,23,School screening
85,85,9,School screening
86,86,9,School screening
87,87,16,School screening
88,88,18,School screening
89,89,16,School screening
90,90,11,School screening
91,91,9,School screening
92,92,25,School screening
93,93,9,School screening
94,94,9,School screening
95,95,0,-
96,96,4,School screening
97,97,0,-
98,98,4,School screening
99,99,2,School screening
100,100,16,School screening
101,101,16,School screening
102,102,9,School screening
103,103,0,-
104,104,11,School screening
105,105,9,School screening
106,106,0,-
107,107,9,School screening
108,108,9,School screening
109,109,30,School screening
110,110,16,School screening
111,111,4,School screening
112,112,23,School screening
113,113,0,-
114,114,11,School screening
115,115,9,School screening
116,116,23,School screening
117,117,0,-
118,118,11,School screening
119,119,16,School screening
120,120,11,School screening
121,121,9,School screening
122,122,2,School screening
123,123,9,School screening
124,124,0,-
125,125,16,School screening
126,126,11,School screening
127,127,9,School screening
128,128,9,School screening
129,129,18,School screening
130,130,23,School screening
131,131,9,School screening
132,132,9,School screening
133,133,9,School screening
134,134,0,-
135,135,30,School screening
136,136,11,School screening
137,137,23,School screening
138,138,25,School screening
139,139,0,-
140,140,4,School screening
141,141,9,School screening
142,142,0,-
143,143,9,School screening
144,144,0,-
145,145,16,School screening
146,146,0,-
147,147,11,School screening
148,148,4,School screening
149,149,9,School screening
150,150,11,School screening
151,151,25,School screening
152,152,0,-
153,153,23,School screening
154,154,9,School screening
155,155,18,School screening
156,156,4,School screening
157,157,9,School screening
158,158,16,School screening
159,159,9,School screening
160,160,16,School screening
161,161,4,School screening
162,162,18,School screening
163,163,16,School screening
164,164,0,-
165,165,9,School screening
166,166,18,School screening
167,167,25,School screening
168,168,2,School screening
169,169,2,School screening
170,170,16,School screening
171,171,9,School screening
172,172,11,School screening
173,173,11,School screening
174,174,16,School screening
175,175,16,School screening
176,176,0,-
177,177,16,School screening
178,178,16,School screening
179,179,32,School screening
180,180,30,School screening
181,181,23,School screening
182,182,16,School screening
183,183,11,School screening
184,184,23,School screening
185,185,9,School screening
186,186,18,School screening
187,187,9,School screening
188,188,0,-
189,189,0,-
190,190,16,School screening
191,191,0,-
192,192,2,School screening
193,193,9,School screening
194,194,16,School screening
195,195,9,School screening
196,196,0,-
197,197,18,School screening
198,198,4,School screening
199,199,30,School screening
200,200,18,School screening
201,201,9,School screening
202,202,9,School screening
203,203,16,School screening
204,204,23,School screening
205,205,11,School screening
