,trace,day,type
0,0,30,School screening
1,1,0,-
2,2,2,School screening
3,3,0,-
4,4,9,School screening
5,5,9,School screening
6,6,25,School screening
7,7,16,School screening
8,8,0,-
9,9,9,School screening
10,10,0,-
11,11,0,-
12,12,25,School screening
13,13,0,-
14,14,11,School screening
15,15,0,-
16,16,16,School screening
17,17,16,School screening
18,18,9,School screening
19,19,0,-
20,20,23,School screening
21,21,16,School screening
22,22,4,School screening
23,23,0,-
24,24,2,School screening
25,25,16,School screening
26,26,18,School screening
27,27,0,-
28,28,9,School screening
29,29,0,-
30,30,23,School screening
31,31,0,-
32,32,16,School screening
33,33,9,School screening
34,34,30,School screening
35,35,0,-
36,36,16,School screening
37,37,30,School screening
38,38,0,-
39,39,30,School screening
40,40,23,School screening
41,41,25,School screening
42,42,9,School screening
43,43,23,School screening
44,44,0,-
45,45,25,School screening
46,46,16,School screening
47,47,16,School screening
48,48,25,School screening
49,49,16,School screening
50,50,18,School screening
51,51,16,School screening
52,52,2,School screening
53,53,11,School screening
54,54,11,School screening
55,55,23,School screening
56,56,23,School screening
57,57,25,School screening
58,58,18,School screening
59,59,0,-
60,60,16,School screening
61,61,9,School screening
62,62,0,-
63,63,0,-
64,64,30,School screening
65,65,0,-
66,66,23,School screening
67,67,9,School screening
68,68,16,School screening
69,69,16,School screening
70,70,23,School screening
71,71,4,School screening
72,72,0,-
73,73,11,School screening
74,74,0,-
75,75,16,School screening
76,76,0,-
77,77,9,School screening
78,78,11,School screening
79,79,18,School screening
80,80,0,-
81,81,25,School screening
82,82,4,School screening
83,83,16,School screening
84,84,2,School screening
85,85,16,School screening
86,86,9,School screening
87,87,0,-
88,88,9,School screening
89,89,16,School screening
90,90,9,School screening
91,91,11,School screening
92,92,0,-
93,93,0,-
94,94,16,School screening
95,95,0,-
96,96,23,School screening
97,97,23,School screening
98,98,0,-
99,99,23,School screening
100,100,25,School screening
101,101,30,School screening
102,102,9,School screening
103,103,11,School screening
104,104,16,School screening
105,105,11,School screening
106,106,0,-
107,107,23,School screening
108,108,23,School screening
109,109,30,School screening
110,110,11,School screening
111,111,30,School screening
112,112,30,School screening
113,113,16,School screening
114,114,23,School screening
115,115,16,School screening
116,116,23,School screening
117,117,0,-
118,118,23,School screening
119,119,0,-
120,120,16,School screening
121,121,16,School screening
122,122,16,School screening
123,123,11,School screening
124,124,9,School screening
125,125,9,School screening
126,126,0,-
127,127,0,-
128,128,2,School screening
129,129,16,School screening
130,130,23,School screening
131,131,16,School screening
132,132,30,School screening
133,133,30,School screening
134,134,9,School screening
135,135,11,School screening
136,136,0,-
137,137,23,School screening
138,138,23,School screening
139,139,30,School screening
140,140,0,-
141,141,23,School screening
142,142,2,School screening
143,143,0,-
144,144,30,School screening
145,145,23,School screening
146,146,0,-
147,147,11,School screening
148,148,30,School screening
149,149,9,School screening
150,150,0,-
151,151,18,School screening
152,152,0,-
153,153,9,School screening
154,154,16,School screening
155,155,11,School screening
156,156,0,-
157,157,9,School screening
158,158,0,-
159,159,9,School screening
160,160,16,School screening
161,161,0,-
162,162,9,School screening
163,163,11,School screening
164,164,30,School screening
165,165,16,School screening
166,166,16,School screening
167,167,0,-
168,168,2,School screening
169,169,0,-
170,170,23,School screening
171,171,16,School screening
172,172,11,School screening
173,173,9,School screening
174,174,2,School screening
175,175,9,School screening
176,176,9,School screening
177,177,16,School screening
178,178,16,School screening
179,179,30,School screening
180,180,23,School screening
181,181,25,School screening
182,182,9,School screening
183,183,16,School screening
184,184,0,-
185,185,25,School screening
186,186,16,School screening
187,187,16,School screening
188,188,30,School screening
189,189,23,School screening
190,190,11,School screening
191,191,9,School screening
192,192,18,School screening
193,193,0,-
194,194,2,School screening
195,195,18,School screening
196,196,30,School screening
197,197,9,School screening
198,198,23,School screening
199,199,0,-
200,200,0,-
201,201,2,School screening
202,202,23,School screening
203,203,9,School screening
204,204,16,School screening
205,205,23,School screening
206,206,0,-
207,207,16,School screening
208,208,16,School screening
209,209,16,School screening
210,210,0,-
211,211,18,School screening
212,212,16,School screening
213,213,23,School screening
214,214,16,School screening
215,215,16,School screening
216,216,16,School screening
217,217,23,School screening
218,218,9,School screening
219,219,11,School screening
220,220,0,-
221,221,0,-
222,222,16,School screening
223,223,23,School screening
224,224,0,-
225,225,18,School screening
226,226,9,School screening
227,227,30,School screening
228,228,30,School screening
229,229,0,-
230,230,0,-
231,231,16,School screening
232,232,0,-
233,233,0,-
234,234,0,-
235,235,0,-
236,236,16,School screening
237,237,0,-
238,238,11,School screening
239,239,23,School screening
240,240,9,School screening
241,241,16,School screening
242,242,30,School screening
243,243,0,-
244,244,2,School screening
245,245,11,School screening
246,246,9,School screening
247,247,9,School screening
248,248,23,School screening
249,249,16,School screening
250,250,0,-
251,251,9,School screening
252,252,4,School screening
253,253,9,School screening
254,254,25,School screening
255,255,9,School screening
256,256,9,School screening
257,257,0,-
258,258,16,School screening
259,259,16,School screening
260,260,11,School screening
261,261,16,School screening
262,262,0,-
263,263,32,School screening
264,264,0,-
265,265,16,School screening
266,266,0,-
267,267,25,School screening
268,268,23,School screening
269,269,11,School screening
270,270,23,School screening
271,271,9,School screening
272,272,2,School screening
273,273,23,School screening
274,274,0,-
275,275,32,School screening
276,276,23,School screening
277,277,30,School screening
278,278,23,School screening
279,279,23,School screening
280,280,0,-
281,281,9,School screening
282,282,0,-
283,283,25,School screening
284,284,16,School screening
285,285,4,School screening
286,286,9,School screening
287,287,16,School screening
288,288,9,School screening
289,289,16,School screening
290,290,16,School screening
291,291,16,School screening
292,292,23,School screening
293,293,25,School screening
294,294,23,School screening
295,295,9,School screening
296,296,30,School screening
297,297,16,School screening
298,298,2,School screening
299,299,16,School screening
300,300,4,School screening
301,301,9,School screening
302,302,18,School screening
303,303,2,School screening
304,304,0,-
305,305,9,School screening
306,306,2,School screening
307,307,0,-
308,308,18,School screening
309,309,0,-
310,310,18,School screening
311,311,2,School screening
312,312,4,School screening
313,313,9,School screening
314,314,23,School screening
315,315,23,School screening
316,316,16,School screening
317,317,9,School screening
318,318,16,School screening
319,319,23,School screening
320,320,0,-
321,321,16,School screening
322,322,0,-
323,323,4,School screening
324,324,2,School screening
325,325,23,School screening
326,326,0,-
327,327,23,School screening
328,328,16,School screening
329,329,16,School screening
330,330,11,School screening
331,331,16,School screening
332,332,16,School screening
333,333,16,School screening
334,334,16,School screening
335,335,16,School screening
336,336,0,-
337,337,11,School screening
338,338,0,-
