day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457529	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457529	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457529	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123457529	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
4	123457529	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
5	123457529	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
6	123457529	236	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
7	123457529	236	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
8	123457529	233	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
9	123457529	233	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
10	123457529	229	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
11	123457529	209	6	3	2	15	1	2	1	0	0	1	0	0	0	0	0	139	7	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D]	1	3
12	123457529	208	7	3	2	15	0	3	1	0	0	1	0	0	0	0	0	139	7	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D]	1	3
13	123457529	208	7	3	2	15	0	3	1	0	0	0	1	0	0	0	0	139	7	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D]	1	3
14	123457529	208	5	4	3	15	0	3	1	0	0	0	1	0	0	0	0	139	8	0	2	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D]	1	3
15	123457529	178	1	0	1	44	3	6	5	0	0	0	1	0	0	1	0	223	9	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3D 3A]	3	3
16	123457529	178	1	0	1	44	2	6	6	0	0	0	1	0	0	1	0	223	9	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3D 3A]	3	3
17	123457529	177	1	1	1	44	2	6	6	0	0	0	1	0	0	1	0	223	10	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3D 3A]	3	4
18	123457529	176	1	1	2	44	1	6	7	0	0	0	1	0	0	1	0	223	10	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3D 3A]	3	3
19	123457529	176	1	1	2	44	1	5	8	0	0	0	1	0	0	1	0	223	12	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3D 3A]	3	3
20	123457529	176	1	0	3	44	1	5	8	0	0	0	1	0	0	0	1	223	12	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3D 3A]	3	2
21	123457529	175	2	0	3	44	0	5	9	0	0	0	1	0	0	0	1	223	12	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3D 3A]	3	2
22	123457529	175	2	0	3	44	0	2	12	0	0	0	1	0	0	0	1	268	12	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3D 3A]	3	2
23	123457529	174	2	1	3	44	0	2	12	0	0	0	1	0	0	0	1	268	13	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3D 3A]	3	3
24	123457529	171	5	1	3	44	0	2	12	0	0	0	1	0	0	0	1	268	13	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 3A]	3	3
25	123457529	184	6	1	9	29	0	2	8	0	0	0	0	0	0	0	1	268	13	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 3A]	2	3
26	123457529	183	5	3	9	29	0	2	8	0	0	0	0	0	0	0	1	268	13	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 3A]	2	4
27	123457529	183	3	4	10	29	0	2	8	0	0	0	0	0	0	0	1	268	13	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 3A]	2	4
28	123457529	183	1	6	10	29	0	2	8	0	0	0	0	0	0	0	1	268	14	1	7	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 3A]	2	4
29	123457529	199	1	1	19	12	1	5	2	0	0	0	0	0	0	0	0	328	14	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	2
30	123457529	198	2	1	19	12	1	4	3	0	0	0	0	0	0	0	0	328	16	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	2
31	123457529	198	2	1	19	12	1	4	3	0	0	0	0	0	0	0	0	328	16	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	2
32	123457529	193	6	2	19	12	0	5	3	0	0	0	0	0	0	0	0	328	18	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	2
33	123457529	189	10	2	19	12	0	4	4	0	0	0	0	0	0	0	0	328	18	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	2
34	123457529	189	4	8	19	12	0	4	4	0	0	0	0	0	0	0	0	328	20	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3B]	1	4
35	123457529	188	4	8	20	12	0	4	4	0	0	0	0	0	0	0	0	328	21	1	9	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3B]	1	3
36	123457529	177	1	1	20	22	3	10	6	0	0	0	0	0	0	0	0	398	22	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3B 3C]	2	4
37	123457529	173	5	1	20	22	2	7	10	0	0	0	0	0	0	0	0	398	23	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	3
38	123457529	171	4	4	20	22	2	7	10	0	0	0	0	0	0	0	0	398	23	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	5
39	123457529	167	7	5	20	22	2	7	10	0	0	0	0	0	0	0	0	398	23	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	5
40	123457529	166	8	5	20	22	2	7	10	0	0	0	0	0	0	0	0	398	23	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	5
41	123457529	166	8	4	21	22	1	4	14	0	0	0	0	0	0	0	0	417	24	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	4
42	123457529	166	4	8	21	22	1	4	14	0	0	0	0	0	0	0	0	417	25	1	13	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3B 3C]	2	4
43	123457529	167	1	1	30	21	2	11	7	0	0	0	0	0	0	0	0	471	26	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	3
44	123457529	166	1	1	31	21	2	10	8	0	0	0	0	0	0	0	0	471	27	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	3
45	123457529	166	1	0	32	21	2	8	10	0	0	0	0	0	0	0	0	471	28	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	2
46	123457529	166	1	0	32	21	2	7	11	0	0	0	0	0	0	0	0	471	28	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	2
47	123457529	166	1	0	32	21	2	6	12	0	0	0	0	0	0	0	0	471	28	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	2
48	123457529	166	1	0	32	21	1	6	13	0	0	0	0	0	0	0	0	471	29	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 1C]	2	2
49	123457529	165	2	0	32	21	1	6	13	0	0	0	0	0	0	0	0	471	30	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[3C 1C]	2	2
50	123457529	173	3	1	43	11	1	4	4	0	0	0	0	0	0	0	0	526	30	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C]	1	2
51	123457529	173	2	2	43	11	1	4	4	0	0	0	0	0	0	0	0	526	30	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C]	1	2
52	123457529	172	3	2	43	11	1	3	5	0	0	0	0	0	0	0	0	526	30	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C]	1	2
53	123457529	169	6	2	43	11	0	4	5	0	0	0	0	0	0	0	0	526	30	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C]	1	2
54	123457529	166	6	5	43	11	0	2	7	0	0	0	0	0	0	0	0	526	32	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C]	1	3
55	123457529	164	7	5	44	11	0	2	7	0	0	0	0	0	0	0	0	526	32	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1C]	1	3
56	123457529	164	6	6	44	11	0	2	7	0	0	0	0	0	0	0	0	526	32	1	15	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1C]	1	3
57	123457529	166	6	2	46	6	2	5	7	0	0	0	0	0	0	0	0	601	34	1	20	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[3D]	1	3
58	123457529	161	8	5	46	6	2	4	8	0	0	0	0	0	0	0	0	601	34	1	20	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[3D]	1	4
59	123457529	142	7	4	47	22	4	5	8	0	0	0	0	0	0	1	0	620	36	2	21	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[3D 1B]	2	4
60	123457529	137	8	8	47	22	3	5	9	0	0	0	0	0	0	1	0	620	36	2	21	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[3D 1B]	2	5
