,day,cumulative_infected,type,type_pretty
0,1.0,1.9601178917520005e-16,Total infected,0%
1,2.0,0.011727241379310468,Total infected,0%
2,3.0,0.035311724137931114,Total infected,0%
3,4.0,0.07571689655172412,Total infected,0%
4,5.0,0.1361413793103448,Total infected,0%
5,6.0,0.21437965517241375,Total infected,0%
6,7.0,0.2761934482758622,Total infected,0%
7,8.0,0.3250086206896552,Total infected,0%
8,9.0,0.39621275862068955,Total infected,0%
9,10.0,0.47167448275862073,Total infected,0%
10,11.0,0.5409510344827586,Total infected,0%
11,12.0,0.5997306896551724,Total infected,0%
12,13.0,0.6476331034482758,Total infected,0%
13,14.0,0.6829103448275862,Total infected,0%
14,15.0,0.7086724137931034,Total infected,0%
15,16.0,0.7298458620689655,Total infected,0%
16,17.0,0.7461748275862069,Total infected,0%
17,18.0,0.7589110344827585,Total infected,0%
18,19.0,0.7688,Total infected,0%
19,20.0,0.7765186206896552,Total infected,0%
20,21.0,0.7830624137931035,Total infected,0%
21,22.0,0.7885079310344828,Total infected,0%
22,23.0,0.7942644827586207,Total infected,0%
23,24.0,0.7994958620689655,Total infected,0%
24,25.0,0.8059358620689656,Total infected,0%
25,26.0,0.8122727586206897,Total infected,0%
26,27.0,0.8188031034482759,Total infected,0%
27,28.0,0.8248496551724138,Total infected,0%
28,29.0,0.8295975862068966,Total infected,0%
29,30.0,0.8353744827586207,Total infected,0%
30,31.0,0.8412137931034482,Total infected,0%
31,32.0,0.84697,Total infected,0%
32,33.0,0.8521320689655172,Total infected,0%
33,34.0,0.8571286206896551,Total infected,0%
34,35.0,0.8610462068965516,Total infected,0%
35,36.0,0.8642593103448276,Total infected,0%
36,37.0,0.8672793103448275,Total infected,0%
37,38.0,0.8702437931034482,Total infected,0%
38,39.0,0.8730286206896551,Total infected,0%
39,40.0,0.8756820689655173,Total infected,0%
40,41.0,0.8780113793103448,Total infected,0%
41,42.0,0.880208275862069,Total infected,0%
42,43.0,0.88195,Total infected,0%
43,44.0,0.8835672413793104,Total infected,0%
44,45.0,0.8851706896551724,Total infected,0%
45,46.0,0.8867806896551724,Total infected,0%
46,47.0,0.8883489655172413,Total infected,0%
47,48.0,0.8897244827586207,Total infected,0%
48,49.0,0.89092,Total infected,0%
49,50.0,0.891963448275862,Total infected,0%
50,51.0,0.8931103448275862,Total infected,0%
51,52.0,0.8943544827586206,Total infected,0%
52,53.0,0.8953565517241379,Total infected,0%
53,54.0,0.8963862068965517,Total infected,0%
54,55.0,0.8973599999999999,Total infected,0%
55,56.0,0.8982168965517241,Total infected,0%
56,57.0,0.8990465517241379,Total infected,0%
57,58.0,0.8998341379310346,Total infected,0%
