,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.00022827586206889902,Total infected,0%
2,3.0,0.0007255172413792856,Total infected,0%
3,4.0,0.0016655172413793246,Total infected,0%
4,5.0,0.0034137931034483072,Total infected,0%
5,6.0,0.006074137931034525,Total infected,0%
6,7.0,0.008098965517241407,Total infected,0%
7,8.0,0.009867931034482903,Total infected,0%
8,9.0,0.014276896551724223,Total infected,0%
9,10.0,0.020931724137931033,Total infected,0%
10,11.0,0.029859655172413898,Total infected,0%
11,12.0,0.04118586206896547,Total infected,0%
12,13.0,0.055275862068965426,Total infected,0%
13,14.0,0.06551724137931035,Total infected,0%
14,15.0,0.07331206896551717,Total infected,0%
15,16.0,0.08693241379310343,Total infected,0%
16,17.0,0.10413241379310342,Total infected,0%
17,18.0,0.1251262068965517,Total infected,0%
18,19.0,0.14962310344827578,Total infected,0%
19,20.0,0.17768655172413794,Total infected,0%
20,21.0,0.1985072413793104,Total infected,0%
21,22.0,0.21335103448275863,Total infected,0%
22,23.0,0.23679758620689656,Total infected,0%
23,24.0,0.2649713793103448,Total infected,0%
24,25.0,0.29734655172413793,Total infected,0%
25,26.0,0.3322231034482758,Total infected,0%
26,27.0,0.36875137931034485,Total infected,0%
27,28.0,0.39418137931034486,Total infected,0%
28,29.0,0.41248,Total infected,0%
29,30.0,0.43945137931034484,Total infected,0%
30,31.0,0.4703131034482758,Total infected,0%
31,32.0,0.5028334482758621,Total infected,0%
32,33.0,0.5348144827586208,Total infected,0%
33,34.0,0.5656348275862069,Total infected,0%
34,35.0,0.5887844827586207,Total infected,0%
35,36.0,0.60548,Total infected,0%
36,37.0,0.626183448275862,Total infected,0%
37,38.0,0.647874827586207,Total infected,0%
38,39.0,0.6687717241379311,Total infected,0%
39,40.0,0.6884941379310344,Total infected,0%
40,41.0,0.7065510344827586,Total infected,0%
41,42.0,0.7203162068965517,Total infected,0%
42,43.0,0.7300944827586207,Total infected,0%
43,44.0,0.7408820689655172,Total infected,0%
44,45.0,0.7517724137931034,Total infected,0%
45,46.0,0.7620551724137931,Total infected,0%
46,47.0,0.7709555172413793,Total infected,0%
47,48.0,0.7786748275862069,Total infected,0%
48,49.0,0.7845068965517241,Total infected,0%
49,50.0,0.7885979310344827,Total infected,0%
50,51.0,0.7932555172413793,Total infected,0%
51,52.0,0.7976089655172414,Total infected,0%
52,53.0,0.801513448275862,Total infected,0%
53,54.0,0.8050168965517241,Total infected,0%
54,55.0,0.8083062068965516,Total infected,0%
55,56.0,0.8105934482758621,Total infected,0%
56,57.0,0.8124868965517241,Total infected,0%
57,58.0,0.8142493103448275,Total infected,0%
58,59.0,0.8159696551724138,Total infected,0%
59,60.0,0.8176144827586207,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.0002972413793102156,Total infected,10%
62,3.0,0.000753103448275773,Total infected,10%
63,4.0,0.0015962068965516916,Total infected,10%
64,5.0,0.003164827586206896,Total infected,10%
65,6.0,0.005466206896551676,Total infected,10%
66,7.0,0.007366551724137951,Total infected,10%
67,8.0,0.008838275862068838,Total infected,10%
68,9.0,0.012328275862068949,Total infected,10%
69,10.0,0.017414137931034437,Total infected,10%
70,11.0,0.02421379310344844,Total infected,10%
71,12.0,0.0331972413793104,Total infected,10%
72,13.0,0.04349413793103442,Total infected,10%
73,14.0,0.051496206896551704,Total infected,10%
74,15.0,0.05703103448275858,Total infected,10%
75,16.0,0.06733448275862083,Total infected,10%
76,17.0,0.08013965517241378,Total infected,10%
77,18.0,0.09559793103448265,Total infected,10%
78,19.0,0.11351689655172409,Total infected,10%
79,20.0,0.135201724137931,Total infected,10%
80,21.0,0.1496510344827586,Total infected,10%
81,22.0,0.16065896551724143,Total infected,10%
82,23.0,0.17810103448275866,Total infected,10%
83,24.0,0.19946103448275856,Total infected,10%
84,25.0,0.2248772413793104,Total infected,10%
85,26.0,0.2519937931034482,Total infected,10%
86,27.0,0.2800637931034483,Total infected,10%
87,28.0,0.30048379310344825,Total infected,10%
88,29.0,0.3147813793103449,Total infected,10%
89,30.0,0.336873448275862,Total infected,10%
90,31.0,0.36237275862068963,Total infected,10%
91,32.0,0.38939241379310346,Total infected,10%
92,33.0,0.4170203448275862,Total infected,10%
93,34.0,0.4447168965517242,Total infected,10%
94,35.0,0.4644668965517242,Total infected,10%
95,36.0,0.4790479310344828,Total infected,10%
96,37.0,0.4972565517241379,Total infected,10%
97,38.0,0.5172137931034483,Total infected,10%
98,39.0,0.5371986206896552,Total infected,10%
99,40.0,0.55851,Total infected,10%
100,41.0,0.5786606896551724,Total infected,10%
101,42.0,0.5926472413793104,Total infected,10%
102,43.0,0.6028679310344828,Total infected,10%
103,44.0,0.6146293103448276,Total infected,10%
104,45.0,0.6279596551724137,Total infected,10%
105,46.0,0.6406055172413793,Total infected,10%
106,47.0,0.6523875862068965,Total infected,10%
