,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.00021083333333322686,Total infected,0%
2,3.0,0.0006733333333333036,Total infected,0%
3,4.0,0.0015991666666665813,Total infected,0%
4,5.0,0.002904166666666678,Total infected,0%
5,6.0,0.006228750000000005,Total infected,0%
6,7.0,0.008122916666666669,Total infected,0%
7,8.0,0.009848333333333296,Total infected,0%
8,9.0,0.015488333333333297,Total infected,0%
9,10.0,0.022306249999999986,Total infected,0%
10,11.0,0.032533749999999986,Total infected,0%
11,12.0,0.04545458333333331,Total infected,0%
12,13.0,0.06056375000000003,Total infected,0%
13,14.0,0.07192750000000009,Total infected,0%
14,15.0,0.08068208333333331,Total infected,0%
15,16.0,0.09621208333333335,Total infected,0%
16,17.0,0.11557250000000004,Total infected,0%
17,18.0,0.1421716666666666,Total infected,0%
18,19.0,0.17255874999999996,Total infected,0%
19,20.0,0.20694416666666662,Total infected,0%
20,21.0,0.23194416666666662,Total infected,0%
21,22.0,0.25101,Total infected,0%
22,23.0,0.28114458333333336,Total infected,0%
23,24.0,0.3161616666666666,Total infected,0%
24,25.0,0.3565233333333333,Total infected,0%
25,26.0,0.39718041666666676,Total infected,0%
26,27.0,0.44292916666666665,Total infected,0%
27,28.0,0.47373750000000003,Total infected,0%
28,29.0,0.4954966666666667,Total infected,0%
29,30.0,0.5284933333333334,Total infected,0%
30,31.0,0.5679712499999999,Total infected,0%
31,32.0,0.61060625,Total infected,0%
32,33.0,0.6518099999999999,Total infected,0%
33,34.0,0.69196125,Total infected,0%
34,35.0,0.7213383333333333,Total infected,0%
35,36.0,0.7435608333333333,Total infected,0%
36,37.0,0.7685608333333334,Total infected,0%
37,38.0,0.795665,Total infected,0%
38,39.0,0.8200754166666667,Total infected,0%
39,40.0,0.8451179166666667,Total infected,0%
40,41.0,0.8681395833333333,Total infected,0%
41,42.0,0.88569,Total infected,0%
42,43.0,0.8971379166666666,Total infected,0%
43,44.0,0.9090908333333334,Total infected,0%
44,45.0,0.9219695833333332,Total infected,0%
45,46.0,0.93354375,Total infected,0%
46,47.0,0.9438970833333333,Total infected,0%
47,48.0,0.9522304166666667,Total infected,0%
48,49.0,0.9582491666666667,Total infected,0%
49,50.0,0.9629208333333333,Total infected,0%
50,51.0,0.9681395833333333,Total infected,0%
51,52.0,0.9726854166666666,Total infected,0%
52,53.0,0.9764733333333333,Total infected,0%
53,54.0,0.98021875,Total infected,0%
54,55.0,0.9837120833333334,Total infected,0%
55,56.0,0.9856479166666666,Total infected,0%
56,57.0,0.9872895833333334,Total infected,0%
57,58.0,0.9893516666666666,Total infected,0%
58,59.0,0.9915825,Total infected,0%
59,60.0,0.9928029166666666,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.00018703703703706168,Total infected,10%
62,3.0,0.0008416666666667118,Total infected,10%
63,4.0,0.0018708333333333318,Total infected,10%
64,5.0,0.003554166666666624,Total infected,10%
65,6.0,0.006266203703703689,Total infected,10%
66,7.0,0.008183796296296253,Total infected,10%
67,8.0,0.009820370370370313,Total infected,10%
68,9.0,0.013701851851851828,Total infected,10%
69,10.0,0.019734259259259354,Total infected,10%
70,11.0,0.028853240740740783,Total infected,10%
71,12.0,0.03956250000000002,Total infected,10%
72,13.0,0.051767592592592504,Total infected,10%
73,14.0,0.062149074074074134,Total infected,10%
74,15.0,0.06916388888888879,Total infected,10%
75,16.0,0.08174351851851851,Total infected,10%
76,17.0,0.0992328703703704,Total infected,10%
77,18.0,0.11929490740740736,Total infected,10%
78,19.0,0.14263009259259257,Total infected,10%
79,20.0,0.17218472222222225,Total infected,10%
80,21.0,0.19121759259259258,Total infected,10%
81,22.0,0.20599490740740728,Total infected,10%
82,23.0,0.22961111111111113,Total infected,10%
83,24.0,0.2571078703703704,Total infected,10%
84,25.0,0.2904041666666666,Total infected,10%
85,26.0,0.32669259259259253,Total infected,10%
86,27.0,0.3656004629629629,Total infected,10%
87,28.0,0.39407962962962956,Total infected,10%
88,29.0,0.4126916666666667,Total infected,10%
89,30.0,0.4413583333333333,Total infected,10%
90,31.0,0.47502777777777777,Total infected,10%
91,32.0,0.5116444444444445,Total infected,10%
92,33.0,0.5474185185185185,Total infected,10%
93,34.0,0.5839412037037037,Total infected,10%
94,35.0,0.6090064814814815,Total infected,10%
95,36.0,0.6256546296296297,Total infected,10%
96,37.0,0.6500657407407407,Total infected,10%
97,38.0,0.6768143518518519,Total infected,10%
98,39.0,0.702300925925926,Total infected,10%
99,40.0,0.7306398148148148,Total infected,10%
100,41.0,0.7590722222222221,Total infected,10%
101,42.0,0.7773569444444445,Total infected,10%
102,43.0,0.7907782407407408,Total infected,10%
103,44.0,0.8064439814814816,Total infected,10%
104,45.0,0.824775462962963,Total infected,10%
105,46.0,0.8434810185185185,Total infected,10%
106,47.0,0.8599888888888889,Total infected,10%
107,48.0,0.8776657407407408,Total infected,10%
108,49.0,0.8886083333333333,Total infected,10%
109,50.0,0.8963712962962963,Total infected,10%
110,51.0,0.9059578703703705,Total infected,10%
111,52.0,0.9152171296296296,Total infected,10%
