day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123456821	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
6	123456821	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
7	123456821	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
8	123456821	142	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
9	123456821	142	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
10	123456821	141	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
11	123456821	138	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	142	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
12	123456821	137	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	142	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
13	123456821	136	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	142	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
14	123456821	136	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	142	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	4
15	123456821	133	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	139	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
16	123456821	128	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	138	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
17	123456821	122	13	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	135	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	5
18	123456821	115	15	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	131	9	3	3	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	5
19	123456821	104	20	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	127	11	5	3	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	6
20	123456821	103	18	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	127	4	11	4	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	6
21	123456821	102	13	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	127	2	11	6	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	7
22	123456821	92	18	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	122	7	8	9	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	7
23	123456821	78	26	26	14	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	116	11	9	10	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	8
24	123456821	69	28	30	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	107	18	10	11	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	8
25	123456821	59	23	24	14	3	2	12	5	0	0	0	0	0	0	2	0	38	12	2	17	0	2	94	15	11	10	7	2	5	2	0	0	0	0	0	0	0	0	9	[2B 2A]	2	9
26	123456821	56	18	28	18	3	2	9	8	0	0	0	0	0	0	2	0	38	13	2	17	0	2	89	16	11	14	7	0	7	2	0	0	0	0	0	0	0	0	9	[2B 2A]	2	9
27	123456821	56	13	28	23	3	1	10	8	0	0	0	0	0	0	2	0	38	13	2	17	0	2	89	11	15	15	7	0	5	4	0	0	0	0	0	0	0	0	9	[2B 2A]	2	10
28	123456821	56	10	28	26	3	1	10	8	0	0	0	0	0	0	2	0	38	13	2	17	0	2	89	8	15	18	7	0	4	5	0	0	0	0	0	0	0	0	9	[2B 2A]	2	10
29	123456821	47	15	30	28	3	1	6	12	0	0	0	0	0	0	2	0	38	13	2	17	0	2	83	13	15	19	7	0	2	7	0	0	0	0	0	0	0	0	9	[2B 2A]	2	11
30	123456821	37	20	32	31	3	1	5	13	0	0	0	0	0	0	1	1	38	15	2	17	0	2	73	18	17	22	7	0	1	8	0	0	0	0	0	0	0	0	9	[2B 2A]	2	11
31	123456821	28	23	32	37	3	1	4	14	0	0	0	0	0	0	1	1	38	17	2	17	0	2	61	24	21	24	7	0	1	8	0	0	0	0	0	0	0	0	9	[2B 2A]	2	11
