,day,slope,type,type_pretty,vaccine_efficacy,prevalence
0,0.0,0.07809999999994943,Total infected derivative,0%,Vaccine Efficacy 100%,Low
1,1.0,0.15629999999998745,Total infected derivative,0%,Vaccine Efficacy 100%,Low
2,2.0,0.4389000000000465,Total infected derivative,0%,Vaccine Efficacy 100%,Low
3,3.0,0.9148500000000013,Total infected derivative,0%,Vaccine Efficacy 100%,Low
4,4.0,1.5351,Total infected derivative,0%,Vaccine Efficacy 100%,Low
5,5.0,1.701400000000035,Total infected derivative,0%,Vaccine Efficacy 100%,Low
6,6.0,1.298599999999965,Total infected derivative,0%,Vaccine Efficacy 100%,Low
7,7.0,2.1943999999999733,Total infected derivative,0%,Vaccine Efficacy 100%,Low
8,8.0,4.3677000000000135,Total infected derivative,0%,Vaccine Efficacy 100%,Low
9,9.0,6.172300000000007,Total infected derivative,0%,Vaccine Efficacy 100%,Low
10,10.0,7.885750000000002,Total infected derivative,0%,Vaccine Efficacy 100%,Low
11,11.0,9.955949999999987,Total infected derivative,0%,Vaccine Efficacy 100%,Low
12,12.0,9.438900000000004,Total infected derivative,0%,Vaccine Efficacy 100%,Low
13,13.0,6.801600000000008,Total infected derivative,0%,Vaccine Efficacy 100%,Low
14,14.0,8.632249999999985,Total infected derivative,0%,Vaccine Efficacy 100%,Low
15,15.0,12.903800000000004,Total infected derivative,0%,Vaccine Efficacy 100%,Low
16,16.0,14.853700000000003,Total infected derivative,0%,Vaccine Efficacy 100%,Low
17,17.0,15.503,Total infected derivative,0%,Vaccine Efficacy 100%,Low
18,18.0,15.76355000000001,Total infected derivative,0%,Vaccine Efficacy 100%,Low
19,19.0,13.718450000000004,Total infected derivative,0%,Vaccine Efficacy 100%,Low
20,20.0,9.860699999999994,Total infected derivative,0%,Vaccine Efficacy 100%,Low
21,21.0,9.836649999999992,Total infected derivative,0%,Vaccine Efficacy 100%,Low
22,22.0,11.5261,Total infected derivative,0%,Vaccine Efficacy 100%,Low
23,23.0,10.947900000000004,Total infected derivative,0%,Vaccine Efficacy 100%,Low
24,24.0,10.046050000000008,Total infected derivative,0%,Vaccine Efficacy 100%,Low
25,25.0,9.312600000000003,Total infected derivative,0%,Vaccine Efficacy 100%,Low
26,26.0,7.553149999999988,Total infected derivative,0%,Vaccine Efficacy 100%,Low
27,27.0,5.280599999999993,Total infected derivative,0%,Vaccine Efficacy 100%,Low
28,28.0,4.703400000000016,Total infected derivative,0%,Vaccine Efficacy 100%,Low
29,29.0,4.803600000000003,Total infected derivative,0%,Vaccine Efficacy 100%,Low
30,30.0,4.1632999999999925,Total infected derivative,0%,Vaccine Efficacy 100%,Low
31,31.0,3.513999999999996,Total infected derivative,0%,Vaccine Efficacy 100%,Low
32,32.0,3.0039999999999907,Total infected derivative,0%,Vaccine Efficacy 100%,Low
33,33.0,2.3637500000000102,Total infected derivative,0%,Vaccine Efficacy 100%,Low
34,34.0,1.7134500000000088,Total infected derivative,0%,Vaccine Efficacy 100%,Low
35,35.0,1.4037999999999897,Total infected derivative,0%,Vaccine Efficacy 100%,Low
36,36.0,1.1662999999999926,Total infected derivative,0%,Vaccine Efficacy 100%,Low
37,37.0,0.9027999999999992,Total infected derivative,0%,Vaccine Efficacy 100%,Low
38,38.0,0.8006000000000029,Total infected derivative,0%,Vaccine Efficacy 100%,Low
39,39.0,0.6864000000000061,Total infected derivative,0%,Vaccine Efficacy 100%,Low
40,40.0,0.5020000000000095,Total infected derivative,0%,Vaccine Efficacy 100%,Low
41,41.0,0.354699999999994,Total infected derivative,0%,Vaccine Efficacy 100%,Low
42,42.0,0.289599999999993,Total infected derivative,0%,Vaccine Efficacy 100%,Low
43,43.0,0.25849999999999795,Total infected derivative,0%,Vaccine Efficacy 100%,Low
44,44.0,0.19840000000000657,Total infected derivative,0%,Vaccine Efficacy 100%,Low
45,45.0,0.14230000000000587,Total infected derivative,0%,Vaccine Efficacy 100%,Low
46,46.0,0.09014999999999418,Total infected derivative,0%,Vaccine Efficacy 100%,Low
47,47.0,0.08214999999999861,Total infected derivative,0%,Vaccine Efficacy 100%,Low
48,48.0,0.058149999999997704,Total infected derivative,0%,Vaccine Efficacy 100%,Low
49,49.0,0.03810000000000002,Total infected derivative,0%,Vaccine Efficacy 100%,Low
50,50.0,0.036100000000004684,Total infected derivative,0%,Vaccine Efficacy 100%,Low
51,51.0,0.025050000000007344,Total infected derivative,0%,Vaccine Efficacy 100%,Low
52,52.0,0.015000000000000568,Total infected derivative,0%,Vaccine Efficacy 100%,Low
53,53.0,0.01099999999999568,Total infected derivative,0%,Vaccine Efficacy 100%,Low
54,54.0,0.012050000000002115,Total infected derivative,0%,Vaccine Efficacy 100%,Low
55,55.0,0.007049999999992451,Total infected derivative,0%,Vaccine Efficacy 100%,Low
56,56.0,0.003999999999990678,Total infected derivative,0%,Vaccine Efficacy 100%,Low
57,57.0,0.005000000000009663,Total infected derivative,0%,Vaccine Efficacy 100%,Low
58,58.0,0.0020000000000095497,Total infected derivative,0%,Vaccine Efficacy 100%,Low
59,59.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,Low
61,0.0,0.07619999999997162,Total infected derivative,10%,Vaccine Efficacy 100%,Low
62,1.0,0.167349999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Low
63,2.0,0.4849500000000262,Total infected derivative,10%,Vaccine Efficacy 100%,Low
64,3.0,1.0090000000000146,Total infected derivative,10%,Vaccine Efficacy 100%,Low
65,4.0,1.6132499999999936,Total infected derivative,10%,Vaccine Efficacy 100%,Low
66,5.0,1.6623500000000035,Total infected derivative,10%,Vaccine Efficacy 100%,Low
67,6.0,1.2124000000000024,Total infected derivative,10%,Vaccine Efficacy 100%,Low
68,7.0,1.9568999999999903,Total infected derivative,10%,Vaccine Efficacy 100%,Low
69,8.0,3.776549999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Low
70,9.0,5.163350000000008,Total infected derivative,10%,Vaccine Efficacy 100%,Low
71,10.0,6.266549999999995,Total infected derivative,10%,Vaccine Efficacy 100%,Low
72,11.0,7.764499999999984,Total infected derivative,10%,Vaccine Efficacy 100%,Low
73,12.0,7.365750000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
74,13.0,5.198399999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Low
75,14.0,6.718400000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
76,15.0,10.274550000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Low
77,16.0,11.771550000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Low
78,17.0,12.424850000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
79,18.0,13.031049999999993,Total infected derivative,10%,Vaccine Efficacy 100%,Low
80,19.0,11.404799999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Low
81,20.0,8.12530000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Low
82,21.0,8.568150000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
83,22.0,10.398799999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Low
84,23.0,10.239450000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Low
85,24.0,9.525000000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
86,25.0,8.639299999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Low
87,26.0,7.0811999999999955,Total infected derivative,10%,Vaccine Efficacy 100%,Low
88,27.0,5.078149999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Low
89,28.0,4.705399999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Low
90,29.0,4.942900000000009,Total infected derivative,10%,Vaccine Efficacy 100%,Low
91,30.0,4.489000000000004,Total infected derivative,10%,Vaccine Efficacy 100%,Low
92,31.0,4.031049999999993,Total infected derivative,10%,Vaccine Efficacy 100%,Low
93,32.0,3.552049999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Low
94,33.0,2.8507000000000033,Total infected derivative,10%,Vaccine Efficacy 100%,Low
95,34.0,2.012050000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Low
96,35.0,1.683400000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
97,36.0,1.6623500000000035,Total infected derivative,10%,Vaccine Efficacy 100%,Low
98,37.0,1.4619,Total infected derivative,10%,Vaccine Efficacy 100%,Low
99,38.0,1.2464499999999958,Total infected derivative,10%,Vaccine Efficacy 100%,Low
100,39.0,1.074150000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
101,40.0,0.8837999999999937,Total infected derivative,10%,Vaccine Efficacy 100%,Low
102,41.0,0.6262499999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
103,42.0,0.5440499999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Low
104,43.0,0.5450500000000034,Total infected derivative,10%,Vaccine Efficacy 100%,Low
105,44.0,0.4709500000000162,Total infected derivative,10%,Vaccine Efficacy 100%,Low
106,45.0,0.36879999999999313,Total infected derivative,10%,Vaccine Efficacy 100%,Low
107,46.0,0.311649999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Low
108,47.0,0.26949999999999363,Total infected derivative,10%,Vaccine Efficacy 100%,Low
109,48.0,0.19035000000000935,Total infected derivative,10%,Vaccine Efficacy 100%,Low
110,49.0,0.15435000000000798,Total infected derivative,10%,Vaccine Efficacy 100%,Low
111,50.0,0.15534999999999854,Total infected derivative,10%,Vaccine Efficacy 100%,Low
112,51.0,0.1282499999999942,Total infected derivative,10%,Vaccine Efficacy 100%,Low
113,52.0,0.1191999999999922,Total infected derivative,10%,Vaccine Efficacy 100%,Low
114,53.0,0.11320000000000618,Total infected derivative,10%,Vaccine Efficacy 100%,Low
115,54.0,0.09420000000000073,Total infected derivative,10%,Vaccine Efficacy 100%,Low
116,55.0,0.06815000000000282,Total infected derivative,10%,Vaccine Efficacy 100%,Low
117,56.0,0.049100000000009913,Total infected derivative,10%,Vaccine Efficacy 100%,Low
118,57.0,0.05910000000000082,Total infected derivative,10%,Vaccine Efficacy 100%,Low
119,58.0,0.05709999999999127,Total infected derivative,10%,Vaccine Efficacy 100%,Low
120,59.0,0.04809999999997672,Total infected derivative,10%,Vaccine Efficacy 100%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 100%,Low
122,0.0,0.04809999999997672,Total infected derivative,40%,Vaccine Efficacy 100%,Low
123,1.0,0.09420000000000073,Total infected derivative,40%,Vaccine Efficacy 100%,Low
124,2.0,0.2074000000000069,Total infected derivative,40%,Vaccine Efficacy 100%,Low
125,3.0,0.38574999999997317,Total infected derivative,40%,Vaccine Efficacy 100%,Low
126,4.0,0.5621500000000026,Total infected derivative,40%,Vaccine Efficacy 100%,Low
127,5.0,0.5882000000000289,Total infected derivative,40%,Vaccine Efficacy 100%,Low
128,6.0,0.47894999999999754,Total infected derivative,40%,Vaccine Efficacy 100%,Low
129,7.0,0.7524999999999977,Total infected derivative,40%,Vaccine Efficacy 100%,Low
130,8.0,1.3597000000000037,Total infected derivative,40%,Vaccine Efficacy 100%,Low
131,9.0,1.809599999999989,Total infected derivative,40%,Vaccine Efficacy 100%,Low
132,10.0,2.171350000000018,Total infected derivative,40%,Vaccine Efficacy 100%,Low
133,11.0,2.5380499999999984,Total infected derivative,40%,Vaccine Efficacy 100%,Low
134,12.0,2.377749999999992,Total infected derivative,40%,Vaccine Efficacy 100%,Low
135,13.0,1.792650000000009,Total infected derivative,40%,Vaccine Efficacy 100%,Low
136,14.0,2.21244999999999,Total infected derivative,40%,Vaccine Efficacy 100%,Low
137,15.0,3.2544499999999914,Total infected derivative,40%,Vaccine Efficacy 100%,Low
138,16.0,3.9248000000000047,Total infected derivative,40%,Vaccine Efficacy 100%,Low
139,17.0,4.396850000000001,Total infected derivative,40%,Vaccine Efficacy 100%,Low
140,18.0,4.824699999999993,Total infected derivative,40%,Vaccine Efficacy 100%,Low
141,19.0,4.463900000000024,Total infected derivative,40%,Vaccine Efficacy 100%,Low
142,20.0,3.254499999999993,Total infected derivative,40%,Vaccine Efficacy 100%,Low
143,21.0,3.5861499999999893,Total infected derivative,40%,Vaccine Efficacy 100%,Low
144,22.0,4.9950000000000045,Total infected derivative,40%,Vaccine Efficacy 100%,Low
145,23.0,5.6011999999999915,Total infected derivative,40%,Vaccine Efficacy 100%,Low
146,24.0,5.747500000000002,Total infected derivative,40%,Vaccine Efficacy 100%,Low
147,25.0,5.865800000000007,Total infected derivative,40%,Vaccine Efficacy 100%,Low
148,26.0,5.175299999999993,Total infected derivative,40%,Vaccine Efficacy 100%,Low
149,27.0,3.7293999999999983,Total infected derivative,40%,Vaccine Efficacy 100%,Low
150,28.0,3.947900000000004,Total infected derivative,40%,Vaccine Efficacy 100%,Low
151,29.0,5.053150000000002,Total infected derivative,40%,Vaccine Efficacy 100%,Low
152,30.0,5.184400000000011,Total infected derivative,40%,Vaccine Efficacy 100%,Low
153,31.0,4.95389999999999,Total infected derivative,40%,Vaccine Efficacy 100%,Low
154,32.0,4.7885499999999865,Total infected derivative,40%,Vaccine Efficacy 100%,Low
155,33.0,4.036050000000017,Total infected derivative,40%,Vaccine Efficacy 100%,Low
156,34.0,2.9218500000000063,Total infected derivative,40%,Vaccine Efficacy 100%,Low
157,35.0,2.9147999999999854,Total infected derivative,40%,Vaccine Efficacy 100%,Low
158,36.0,3.4018000000000086,Total infected derivative,40%,Vaccine Efficacy 100%,Low
159,37.0,3.258550000000014,Total infected derivative,40%,Vaccine Efficacy 100%,Low
160,38.0,2.8697499999999962,Total infected derivative,40%,Vaccine Efficacy 100%,Low
161,39.0,2.650299999999987,Total infected derivative,40%,Vaccine Efficacy 100%,Low
162,40.0,2.275599999999997,Total infected derivative,40%,Vaccine Efficacy 100%,Low
163,41.0,1.6433000000000106,Total infected derivative,40%,Vaccine Efficacy 100%,Low
164,42.0,1.5811000000000064,Total infected derivative,40%,Vaccine Efficacy 100%,Low
165,43.0,1.7925499999999914,Total infected derivative,40%,Vaccine Efficacy 100%,Low
166,44.0,1.7144499999999994,Total infected derivative,40%,Vaccine Efficacy 100%,Low
167,45.0,1.6252999999999957,Total infected derivative,40%,Vaccine Efficacy 100%,Low
168,46.0,1.4709499999999878,Total infected derivative,40%,Vaccine Efficacy 100%,Low
169,47.0,1.1773000000000025,Total infected derivative,40%,Vaccine Efficacy 100%,Low
170,48.0,0.8226500000000101,Total infected derivative,40%,Vaccine Efficacy 100%,Low
171,49.0,0.7205000000000013,Total infected derivative,40%,Vaccine Efficacy 100%,Low
172,50.0,0.7735500000000002,Total infected derivative,40%,Vaccine Efficacy 100%,Low
173,51.0,0.7224500000000091,Total infected derivative,40%,Vaccine Efficacy 100%,Low
174,52.0,0.6392500000000041,Total infected derivative,40%,Vaccine Efficacy 100%,Low
175,53.0,0.5540499999999895,Total infected derivative,40%,Vaccine Efficacy 100%,Low
176,54.0,0.4117999999999995,Total infected derivative,40%,Vaccine Efficacy 100%,Low
177,55.0,0.30365000000000464,Total infected derivative,40%,Vaccine Efficacy 100%,Low
178,56.0,0.2945999999999884,Total infected derivative,40%,Vaccine Efficacy 100%,Low
179,57.0,0.29760000000000275,Total infected derivative,40%,Vaccine Efficacy 100%,Low
180,58.0,0.2756000000000114,Total infected derivative,40%,Vaccine Efficacy 100%,Low
181,59.0,0.2545000000000073,Total infected derivative,40%,Vaccine Efficacy 100%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 100%,Low
183,0.0,0.02199999999999136,Total infected derivative,70%,Vaccine Efficacy 100%,Low
184,1.0,0.03710000000000946,Total infected derivative,70%,Vaccine Efficacy 100%,Low
185,2.0,0.0721499999999935,Total infected derivative,70%,Vaccine Efficacy 100%,Low
186,3.0,0.11220000000000141,Total infected derivative,70%,Vaccine Efficacy 100%,Low
187,4.0,0.1523000000000252,Total infected derivative,70%,Vaccine Efficacy 100%,Low
188,5.0,0.160349999999994,Total infected derivative,70%,Vaccine Efficacy 100%,Low
189,6.0,0.15330000000000155,Total infected derivative,70%,Vaccine Efficacy 100%,Low
190,7.0,0.21739999999999782,Total infected derivative,70%,Vaccine Efficacy 100%,Low
191,8.0,0.2755499999999813,Total infected derivative,70%,Vaccine Efficacy 100%,Low
192,9.0,0.3516999999999939,Total infected derivative,70%,Vaccine Efficacy 100%,Low
193,10.0,0.41585000000000605,Total infected derivative,70%,Vaccine Efficacy 100%,Low
194,11.0,0.4338999999999942,Total infected derivative,70%,Vaccine Efficacy 100%,Low
195,12.0,0.4138499999999965,Total infected derivative,70%,Vaccine Efficacy 100%,Low
196,13.0,0.30460000000002196,Total infected derivative,70%,Vaccine Efficacy 100%,Low
197,14.0,0.38075000000000614,Total infected derivative,70%,Vaccine Efficacy 100%,Low
198,15.0,0.5179999999999723,Total infected derivative,70%,Vaccine Efficacy 100%,Low
199,16.0,0.5561500000000024,Total infected derivative,70%,Vaccine Efficacy 100%,Low
200,17.0,0.6383000000000152,Total infected derivative,70%,Vaccine Efficacy 100%,Low
201,18.0,0.6843499999999949,Total infected derivative,70%,Vaccine Efficacy 100%,Low
202,19.0,0.6022000000000105,Total infected derivative,70%,Vaccine Efficacy 100%,Low
203,20.0,0.4479000000000042,Total infected derivative,70%,Vaccine Efficacy 100%,Low
204,21.0,0.5169999999999959,Total infected derivative,70%,Vaccine Efficacy 100%,Low
205,22.0,0.7043999999999926,Total infected derivative,70%,Vaccine Efficacy 100%,Low
206,23.0,0.7365000000000066,Total infected derivative,70%,Vaccine Efficacy 100%,Low
207,24.0,0.7734999999999843,Total infected derivative,70%,Vaccine Efficacy 100%,Low
208,25.0,0.8637499999999818,Total infected derivative,70%,Vaccine Efficacy 100%,Low
209,26.0,0.7495499999999993,Total infected derivative,70%,Vaccine Efficacy 100%,Low
210,27.0,0.5501000000000147,Total infected derivative,70%,Vaccine Efficacy 100%,Low
211,28.0,0.6332500000000039,Total infected derivative,70%,Vaccine Efficacy 100%,Low
212,29.0,0.8226499999999817,Total infected derivative,70%,Vaccine Efficacy 100%,Low
213,30.0,0.9168500000000108,Total infected derivative,70%,Vaccine Efficacy 100%,Low
214,31.0,0.932850000000002,Total infected derivative,70%,Vaccine Efficacy 100%,Low
215,32.0,0.9369000000000085,Total infected derivative,70%,Vaccine Efficacy 100%,Low
216,33.0,0.7946000000000026,Total infected derivative,70%,Vaccine Efficacy 100%,Low
217,34.0,0.5620499999999993,Total infected derivative,70%,Vaccine Efficacy 100%,Low
218,35.0,0.6111999999999966,Total infected derivative,70%,Vaccine Efficacy 100%,Low
219,36.0,0.7965999999999838,Total infected derivative,70%,Vaccine Efficacy 100%,Low
220,37.0,0.8798000000000172,Total infected derivative,70%,Vaccine Efficacy 100%,Low
221,38.0,0.9429500000000246,Total infected derivative,70%,Vaccine Efficacy 100%,Low
222,39.0,0.9668999999999812,Total infected derivative,70%,Vaccine Efficacy 100%,Low
223,40.0,0.8355999999999995,Total infected derivative,70%,Vaccine Efficacy 100%,Low
224,41.0,0.6101999999999919,Total infected derivative,70%,Vaccine Efficacy 100%,Low
225,42.0,0.6272499999999752,Total infected derivative,70%,Vaccine Efficacy 100%,Low
226,43.0,0.8076500000000237,Total infected derivative,70%,Vaccine Efficacy 100%,Low
227,44.0,0.8878500000000145,Total infected derivative,70%,Vaccine Efficacy 100%,Low
228,45.0,0.9158499999999776,Total infected derivative,70%,Vaccine Efficacy 100%,Low
229,46.0,0.916799999999995,Total infected derivative,70%,Vaccine Efficacy 100%,Low
230,47.0,0.811600000000027,Total infected derivative,70%,Vaccine Efficacy 100%,Low
231,48.0,0.586199999999991,Total infected derivative,70%,Vaccine Efficacy 100%,Low
232,49.0,0.5961999999999819,Total infected derivative,70%,Vaccine Efficacy 100%,Low
233,50.0,0.7704999999999984,Total infected derivative,70%,Vaccine Efficacy 100%,Low
234,51.0,0.8285999999999945,Total infected derivative,70%,Vaccine Efficacy 100%,Low
235,52.0,0.8196500000000242,Total infected derivative,70%,Vaccine Efficacy 100%,Low
236,53.0,0.8407000000000266,Total infected derivative,70%,Vaccine Efficacy 100%,Low
237,54.0,0.7214499999999759,Total infected derivative,70%,Vaccine Efficacy 100%,Low
238,55.0,0.5310499999999934,Total infected derivative,70%,Vaccine Efficacy 100%,Low
239,56.0,0.5631000000000199,Total infected derivative,70%,Vaccine Efficacy 100%,Low
240,57.0,0.6382999999999868,Total infected derivative,70%,Vaccine Efficacy 100%,Low
241,58.0,0.6883999999999872,Total infected derivative,70%,Vaccine Efficacy 100%,Low
242,59.0,0.7295000000000016,Total infected derivative,70%,Vaccine Efficacy 100%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 100%,Low
244,0.0,1.3267000000000166,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
245,1.0,3.2274500000000046,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
246,2.0,8.635249999999985,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
247,3.0,16.219449999999995,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
248,4.0,23.472949999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
249,5.0,23.104200000000006,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
250,6.0,17.127250000000018,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
251,7.0,20.483949999999993,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
252,8.0,26.405799999999985,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
253,9.0,24.359750000000005,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
254,10.0,19.86775,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
255,11.0,15.392799999999994,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
256,12.0,11.369700000000009,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
257,13.0,8.137249999999995,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
258,14.0,5.970999999999989,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
259,15.0,4.4529,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
260,16.0,3.195350000000005,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
261,17.0,2.271550000000005,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
262,18.0,1.596199999999996,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
263,19.0,1.1142499999999984,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
264,20.0,0.7986000000000075,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
265,21.0,0.6062000000000012,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
266,22.0,0.4428999999999945,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
267,23.0,0.2936000000000121,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
268,24.0,0.2204499999999996,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
269,25.0,0.1773499999999899,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
270,26.0,0.11320000000000618,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
271,27.0,0.07715000000000316,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
272,28.0,0.06614999999999327,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
273,29.0,0.03804999999999836,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
274,30.0,0.019050000000007117,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
275,31.0,0.018050000000002342,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
276,32.0,0.015000000000000568,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
277,33.0,0.01300000000000523,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
278,34.0,0.013049999999992679,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
279,35.0,0.007049999999992451,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
280,36.0,0.0020000000000095497,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
281,37.0,0.001999999999995339,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
282,38.0,0.001999999999995339,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
283,39.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
284,40.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
285,41.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
286,42.0,0.001999999999995339,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
287,43.0,0.000999999999990564,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
288,44.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
289,45.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
290,46.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
291,47.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
292,48.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
293,49.0,0.0010000000000047748,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
294,50.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
295,51.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
296,52.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
297,53.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
298,54.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
299,55.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
300,56.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
301,57.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
302,58.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
303,59.0,0.0,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
304,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
305,0.0,1.130200000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
306,1.0,2.832650000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
307,2.0,7.417900000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
308,3.0,13.846749999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
309,4.0,20.004949999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
310,5.0,19.73045000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
311,6.0,14.58720000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
312,7.0,17.410799999999995,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
313,8.0,23.264499999999998,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
314,9.0,22.536050000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
315,10.0,18.736499999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
316,11.0,14.475999999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
317,12.0,10.782600000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
318,13.0,7.734449999999995,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
319,14.0,5.886749999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
320,15.0,4.559100000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
321,16.0,3.2284000000000077,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
322,17.0,2.296599999999998,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
323,18.0,1.6573499999999939,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
324,19.0,1.2535000000000025,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
325,20.0,0.9278500000000065,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
326,21.0,0.667349999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
327,22.0,0.470950000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
