,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
59,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
60,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
61,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
62,3.0,0.9403142857142817,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
63,4.0,1.2311714285714288,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
64,5.0,1.7643785714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
65,6.0,2.4617785714285674,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
66,7.0,3.278271428571425,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
67,8.0,4.215285714285711,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
68,9.0,5.073135714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
69,10.0,5.676628571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
70,11.0,6.309192857142859,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
71,12.0,7.132414285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
72,13.0,8.001000000000005,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
73,14.0,8.824935714285717,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
74,15.0,9.519471428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
75,16.0,10.041521428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
76,17.0,10.430007142857141,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
77,18.0,10.69652857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
78,19.0,10.808328571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
79,20.0,10.712564285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
80,21.0,10.395921428571425,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
81,22.0,9.906664285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
82,23.0,9.422421428571429,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
83,24.0,9.079600000000001,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
84,25.0,8.679935714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
85,26.0,8.058399999999999,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
86,27.0,7.334242857142854,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
87,28.0,6.61867142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
88,29.0,5.9197000000000015,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
89,30.0,5.324221428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
90,31.0,4.885335714285713,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
91,32.0,4.446749999999999,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
92,33.0,3.9397357142857152,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
93,34.0,3.4476071428571458,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
94,35.0,2.9967142857142863,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
95,36.0,2.5871785714285704,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
96,37.0,2.2463428571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
97,38.0,1.9987000000000013,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
98,39.0,1.7819928571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
99,40.0,1.564571428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
100,41.0,1.3663142857142854,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
101,42.0,1.1786428571428573,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
102,43.0,1.005435714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
103,44.0,0.8723142857142838,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
104,45.0,0.7769928571428558,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
105,46.0,0.6800785714285705,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
106,47.0,0.5791428571428554,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
107,48.0,0.4959785714285699,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
108,49.0,0.42556428571428534,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
109,50.0,0.35929285714285747,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
110,51.0,0.3014642857142868,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
111,52.0,0.26152857142857244,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
112,53.0,0.22845714285714433,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
113,54.0,0.19911428571428758,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
114,55.0,0.17349285714285906,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
298,3.0,0.7964571428571381,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
299,4.0,1.0256214285714285,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
300,5.0,1.4577714285714314,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
301,6.0,2.028207142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
302,7.0,2.6951142857142867,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
303,8.0,3.4553428571428606,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
304,9.0,4.144714285714288,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
305,10.0,4.651585714285716,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
306,11.0,5.208992857142858,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
307,12.0,5.93544285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
308,13.0,6.6949642857142875,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
309,14.0,7.423135714285713,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
310,15.0,8.083164285714282,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
311,16.0,8.624964285714283,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
312,17.0,9.011878571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
313,18.0,9.306035714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
314,19.0,9.483678571428566,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
315,20.0,9.50557857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
316,21.0,9.391635714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
317,22.0,9.089892857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
318,23.0,8.750792857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
319,24.0,8.498864285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
320,25.0,8.135128571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
321,26.0,7.61194285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
322,27.0,7.024335714285716,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
323,28.0,6.376750000000001,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
324,29.0,5.741057142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
325,30.0,5.200542857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
326,31.0,4.809328571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
327,32.0,4.429578571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
328,33.0,3.950049999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
329,34.0,3.4503357142857114,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
330,35.0,2.9886999999999997,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
331,36.0,2.563842857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
332,37.0,2.198678571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
333,38.0,1.935157142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
334,39.0,1.7154285714285686,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
335,40.0,1.4883999999999984,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
336,41.0,1.2809928571428586,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
337,42.0,1.0956142857142868,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
338,43.0,0.9194071428571432,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
339,44.0,0.7805714285714304,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
340,45.0,0.6865142857142875,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
341,46.0,0.6007642857142872,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
342,47.0,0.5151714285714307,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
343,48.0,0.4341500000000004,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
344,49.0,0.36329999999999935,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
345,50.0,0.3089071428571434,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
346,51.0,0.26352142857142674,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
347,52.0,0.23002857142857022,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
348,53.0,0.20212142857143076,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
349,54.0,0.17047857142857278,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
350,55.0,0.1421357142857147,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
534,3.0,0.31634285714285476,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
535,4.0,0.40967857142857556,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
536,5.0,0.5711500000000049,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
537,6.0,0.7742714285714262,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
538,7.0,0.9954214285714247,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
539,8.0,1.2354714285714292,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
540,9.0,1.4447500000000029,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
541,10.0,1.5856071428571445,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
542,11.0,1.7560857142857131,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
543,12.0,1.991264285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
544,13.0,2.2334571428571457,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
545,14.0,2.4875357142857166,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
546,15.0,2.7514928571428556,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
547,16.0,2.980235714285712,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
548,17.0,3.136264285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
549,18.0,3.270392857142856,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
550,19.0,3.4310071428571405,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
551,20.0,3.60020714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
552,21.0,3.742635714285713,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
553,22.0,3.824800000000002,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
554,23.0,3.8826357142857137,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
555,24.0,3.9543499999999985,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
556,25.0,4.011028571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
557,26.0,4.033207142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
558,27.0,4.024042857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
559,28.0,3.9872500000000013,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
560,29.0,3.935864285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
561,30.0,3.881621428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
562,31.0,3.839814285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
563,32.0,3.7619428571428557,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
564,33.0,3.603921428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
565,34.0,3.414685714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
566,35.0,3.226314285714283,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
567,36.0,3.044949999999998,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
568,37.0,2.876892857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
569,38.0,2.735328571428571,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
570,39.0,2.61695,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
571,40.0,2.5011499999999995,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
572,41.0,2.3803357142857124,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
573,42.0,2.252214285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
574,43.0,2.111214285714287,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
575,44.0,1.9805285714285705,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
576,45.0,1.8862,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
577,46.0,1.7764071428571446,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
578,47.0,1.6441428571428574,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
579,48.0,1.5115928571428583,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
580,49.0,1.3823357142857162,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
581,50.0,1.2798571428571432,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
582,51.0,1.203414285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
583,52.0,1.1434285714285701,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
584,53.0,1.082028571428568,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
585,54.0,1.0017214285714269,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
586,55.0,0.9149714285714279,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
