,day,cumulative_infected,type,type_pretty
0,1.0,1.9601178917520005e-16,Total infected,0%
1,2.0,0.00029000000000012046,Total infected,0%
2,3.0,0.0009258620689655768,Total infected,0%
3,4.0,0.001955517241379445,Total infected,0%
4,5.0,0.0036975862068966935,Total infected,0%
5,6.0,0.006634137931034494,Total infected,0%
6,7.0,0.008651724137931084,Total infected,0%
7,8.0,0.010586896551724137,Total infected,0%
8,9.0,0.014898620689655218,Total infected,0%
9,10.0,0.02195413793103461,Total infected,0%
10,11.0,0.03114517241379315,Total infected,0%
11,12.0,0.04325862068965503,Total infected,0%
12,13.0,0.05783310344827598,Total infected,0%
13,14.0,0.06861310344827573,Total infected,0%
14,15.0,0.07651862068965501,Total infected,0%
15,16.0,0.0911958620689655,Total infected,0%
16,17.0,0.10991655172413782,Total infected,0%
17,18.0,0.1331079310344828,Total infected,0%
18,19.0,0.15998896551724132,Total infected,0%
19,20.0,0.19072620689655181,Total infected,0%
20,21.0,0.2142282758620688,Total infected,0%
21,22.0,0.23055068965517242,Total infected,0%
22,23.0,0.2572596551724138,Total infected,0%
23,24.0,0.28902620689655173,Total infected,0%
24,25.0,0.32548517241379304,Total infected,0%
25,26.0,0.3648262068965517,Total infected,0%
26,27.0,0.40666172413793106,Total infected,0%
27,28.0,0.4352220689655172,Total infected,0%
28,29.0,0.45678965517241377,Total infected,0%
29,30.0,0.48732655172413786,Total infected,0%
30,31.0,0.5204893103448276,Total infected,0%
31,32.0,0.5555455172413792,Total infected,0%
32,33.0,0.5912862068965518,Total infected,0%
33,34.0,0.6261148275862068,Total infected,0%
34,35.0,0.6509982758620689,Total infected,0%
35,36.0,0.6692696551724138,Total infected,0%
36,37.0,0.6909958620689656,Total infected,0%
37,38.0,0.7143806896551725,Total infected,0%
38,39.0,0.7370396551724137,Total infected,0%
39,40.0,0.758876551724138,Total infected,0%
40,41.0,0.7785365517241379,Total infected,0%
41,42.0,0.7932968965517242,Total infected,0%
42,43.0,0.8038006896551724,Total infected,0%
43,44.0,0.8158041379310345,Total infected,0%
44,45.0,0.8274896551724138,Total infected,0%
45,46.0,0.8384355172413793,Total infected,0%
46,47.0,0.8484072413793103,Total infected,0%
47,48.0,0.8571141379310344,Total infected,0%
48,49.0,0.8635544827586207,Total infected,0%
49,50.0,0.8681220689655172,Total infected,0%
50,51.0,0.8729110344827586,Total infected,0%
51,52.0,0.8773203448275863,Total infected,0%
52,53.0,0.8813834482758621,Total infected,0%
53,54.0,0.8850389655172414,Total infected,0%
54,55.0,0.8880662068965517,Total infected,0%
55,56.0,0.8900837931034483,Total infected,0%
56,57.0,0.8920048275862069,Total infected,0%
57,58.0,0.893711724137931,Total infected,0%
58,59.0,0.8952179310344828,Total infected,0%
59,60.0,0.8965582758620689,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.0002279310344827787,Total infected,10%
62,3.0,0.0006910344827586273,Total infected,10%
63,4.0,0.0014786206896550585,Total infected,10%
64,5.0,0.0028951724137931674,Total infected,10%
65,6.0,0.004913448275862195,Total infected,10%
66,7.0,0.00674448275862064,Total infected,10%
67,8.0,0.008402758620689673,Total infected,10%
68,9.0,0.011934137931034417,Total infected,10%
69,10.0,0.017262068965517536,Total infected,10%
70,11.0,0.024545517241379315,Total infected,10%
71,12.0,0.033729655172413685,Total infected,10%
72,13.0,0.04537344827586225,Total infected,10%
73,14.0,0.053638275862069096,Total infected,10%
74,15.0,0.059816206896551524,Total infected,10%
75,16.0,0.07095551724137922,Total infected,10%
