,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.712600000000009,Total infected,Without screening
2,3.0,2.0541000000000054,Total infected,Without screening
3,4.0,4.100100000000026,Total infected,Without screening
4,5.0,7.07110000000003,Total infected,Without screening
5,6.0,10.887800000000027,Total infected,Without screening
6,7.0,14.306399999999996,Total infected,Without screening
7,8.0,17.37349999999998,Total infected,Without screening
8,9.0,22.450500000000005,Total infected,Without screening
9,10.0,29.173099999999977,Total infected,Without screening
10,11.0,37.25629999999998,Total infected,Without screening
11,12.0,46.7107,Total infected,Without screening
12,13.0,57.07110000000003,Total infected,Without screening
13,14.0,64.86889999999997,Total infected,Without screening
14,15.0,70.7938,Total infected,Without screening
15,16.0,79.0721,Total infected,Without screening
16,17.0,88.31239999999997,Total infected,Without screening
17,18.0,97.99689999999998,Total infected,Without screening
18,19.0,107.98300000000003,Total infected,Without screening
19,20.0,117.7746,Total infected,Without screening
20,21.0,124.977,Total infected,Without screening
21,22.0,130.31130000000002,Total infected,Without screening
22,23.0,136.2283,Total infected,Without screening
23,24.0,142.2371,Total infected,Without screening
24,25.0,147.97289999999998,Total infected,Without screening
25,26.0,153.5265,Total infected,Without screening
26,27.0,158.52949999999998,Total infected,Without screening
27,28.0,162.3182,Total infected,Without screening
28,29.0,164.9669,Total infected,Without screening
29,30.0,167.964,Total infected,Without screening
30,31.0,170.9189,Total infected,Without screening
31,32.0,173.73680000000002,Total infected,Without screening
32,33.0,176.3874,Total infected,Without screening
33,34.0,179.044,Total infected,Without screening
34,35.0,181.04809999999998,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.6734000000000151,Total infected,Screening 25%
37,3.0,1.9697000000000173,Total infected,Screening 25%
38,4.0,3.864399999999989,Total infected,Screening 25%
39,5.0,6.447100000000006,Total infected,Screening 25%
40,6.0,9.87439999999998,Total infected,Screening 25%
41,7.0,13.1909,Total infected,Screening 25%
42,8.0,16.020200000000045,Total infected,Screening 25%
43,9.0,20.391999999999996,Total infected,Screening 25%
44,10.0,26.65330000000003,Total infected,Screening 25%
45,11.0,32.77889999999999,Total infected,Screening 25%
46,12.0,39.03030000000001,Total infected,Screening 25%
47,13.0,45.52270000000004,Total infected,Screening 25%
48,14.0,50.28139999999999,Total infected,Screening 25%
49,15.0,54.41209999999998,Total infected,Screening 25%
50,16.0,59.59299999999999,Total infected,Screening 25%
51,17.0,65.64819999999997,Total infected,Screening 25%
52,18.0,71.37180000000004,Total infected,Screening 25%
53,19.0,76.09559999999999,Total infected,Screening 25%
54,20.0,80.65319999999997,Total infected,Screening 25%
55,21.0,83.90939999999998,Total infected,Screening 25%
56,22.0,86.66329999999999,Total infected,Screening 25%
57,23.0,89.61300000000003,Total infected,Screening 25%
58,24.0,92.40199999999999,Total infected,Screening 25%
59,25.0,95.36190000000002,Total infected,Screening 25%
60,26.0,97.9297,Total infected,Screening 25%
61,27.0,100.5428,Total infected,Screening 25%
62,28.0,102.59289999999999,Total infected,Screening 25%
63,29.0,104.19090000000003,Total infected,Screening 25%
64,30.0,106.14569999999998,Total infected,Screening 25%
65,31.0,108.201,Total infected,Screening 25%
66,32.0,110.51759999999999,Total infected,Screening 25%
67,33.0,112.9044,Total infected,Screening 25%
68,34.0,115.52260000000001,Total infected,Screening 25%
69,35.0,117.4422,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.5276000000000067,Total infected,Screening 50%
72,3.0,1.869400000000013,Total infected,Screening 50%
73,4.0,3.5072999999999865,Total infected,Screening 50%
74,5.0,5.799000000000007,Total infected,Screening 50%
75,6.0,9.015000000000015,Total infected,Screening 50%
76,7.0,11.869200000000035,Total infected,Screening 50%
77,8.0,14.432200000000023,Total infected,Screening 50%
78,9.0,18.618100000000027,Total infected,Screening 50%
79,10.0,24.16580000000002,Total infected,Screening 50%
80,11.0,29.21089999999998,Total infected,Screening 50%
81,12.0,33.864300000000014,Total infected,Screening 50%
82,13.0,38.296400000000034,Total infected,Screening 50%
83,14.0,41.995000000000005,Total infected,Screening 50%
84,15.0,44.8091,Total infected,Screening 50%
85,16.0,48.291499999999985,Total infected,Screening 50%
86,17.0,52.54760000000002,Total infected,Screening 50%
87,18.0,56.231100000000026,Total infected,Screening 50%
88,19.0,59.346599999999995,Total infected,Screening 50%
89,20.0,61.90459999999999,Total infected,Screening 50%
90,21.0,63.95969999999997,Total infected,Screening 50%
91,22.0,65.60300000000001,Total infected,Screening 50%
92,23.0,67.4522,Total infected,Screening 50%
93,24.0,69.55770000000001,Total infected,Screening 50%
94,25.0,71.62820000000002,Total infected,Screening 50%
95,26.0,73.5728,Total infected,Screening 50%
96,27.0,75.36670000000001,Total infected,Screening 50%
97,28.0,76.94969999999995,Total infected,Screening 50%
98,29.0,78.39189999999999,Total infected,Screening 50%
99,30.0,80.23109999999997,Total infected,Screening 50%
100,31.0,82.67339999999999,Total infected,Screening 50%
101,32.0,84.92459999999997,Total infected,Screening 50%
102,33.0,87.15580000000003,Total infected,Screening 50%
103,34.0,89.41199999999998,Total infected,Screening 50%
104,35.0,91.22629999999998,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.7236000000000047,Total infected,Screening 100%
107,3.0,2.0050999999999988,Total infected,Screening 100%
108,4.0,3.693499999999972,Total infected,Screening 100%
109,5.0,5.854299999999995,Total infected,Screening 100%
