day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457079	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457079	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	0
2	123457079	229	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	1
3	123457079	220	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	[]	0	0.02	3
4	123457079	210	23	6	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	0.02	4
5	123457079	186	40	13	1	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	[]	0	0.02	8
6	123457079	182	31	24	3	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	8
7	123457079	173	19	25	3	6	5	7	1	0	0	0	0	0	0	1	0	79	2	1	7	0	1	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	[2A]	1	0.02	11
8	123457079	99	15	5	1	73	13	24	8	0	0	1	0	0	0	0	1	186	4	1	20	1	1	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	[2A 3C 2C 2D 3A 3D]	6	0.02	10
9	123457079	88	23	6	3	73	8	27	10	0	0	1	0	0	0	0	1	186	4	1	20	1	1	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	[2A 3C 2C 2D 3A 3D]	6	0.02	10
10	123457079	68	39	9	4	73	5	27	13	0	0	1	0	0	0	0	1	186	5	1	20	1	1	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	[2A 3C 2C 2D 3A 3D]	6	0.02	11
11	123457079	51	46	18	5	73	3	27	15	0	0	1	0	0	0	0	1	186	6	1	20	1	1	47	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	[2A 3C 2C 2D 3A 3D]	6	0.02	11
12	123457079	36	52	26	6	73	0	26	19	0	0	1	0	0	0	0	1	186	6	1	20	1	1	47	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39	[2A 3C 2C 2D 3A 3D]	6	0.02	12
13	123457079	35	39	40	6	73	0	23	22	0	0	1	0	0	0	0	1	186	6	1	20	1	1	47	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	[2A 3C 2C 2D 3A 3D]	6	0.02	12
14	123457079	34	30	44	12	73	0	21	24	0	0	1	0	0	0	0	1	186	6	1	20	1	1	47	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	41	[2A 3C 2C 2D 3A 3D]	6	0.02	12
15	123457079	0	0	0	0	107	15	68	47	0	0	2	0	0	0	0	1	230	7	1	46	2	1	47	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	41	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
16	123457079	0	0	0	0	107	14	61	55	0	0	2	0	0	0	0	1	230	7	1	46	2	1	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	42	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
17	123457079	0	0	0	0	107	12	55	63	0	0	2	0	0	0	0	1	230	7	1	46	2	1	46	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	42	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
18	123457079	0	0	0	0	107	9	51	70	0	0	2	0	0	0	0	1	230	7	1	46	2	1	46	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	42	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
19	123457079	0	0	0	0	107	6	51	73	0	0	1	1	0	0	0	1	230	7	1	46	2	1	46	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	42	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
20	123457079	0	0	0	0	107	4	45	81	0	0	1	1	0	0	0	1	230	7	1	46	2	1	46	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	42	[2A 3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	12	0.02	11
21	123457079	6	0	0	14	101	2	39	76	0	0	1	1	0	0	0	0	230	7	1	46	2	1	46	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	42	[3C 2C 2D 3A 3D 1D 1A 1B 1C 2B 3B]	11	0.02	10
22	123457079	73	0	0	47	34	1	30	54	0	0	1	0	0	0	0	0	260	7	1	46	2	1	46	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	42	[1D 1A 1B 1C 2B 3B]	6	0.02	6
23	123457079	73	0	0	47	34	0	27	58	0	0	1	0	0	0	0	0	260	7	1	46	2	1	46	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	42	[1D 1A 1B 1C 2B 3B]	6	0.02	6
24	123457079	68	5	0	47	34	0	22	63	0	0	1	0	0	0	0	0	260	8	1	46	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	47	[1D 1A 1B 1C 2B 3B]	6	0.02	6
25	123457079	63	8	2	47	34	0	16	69	0	0	1	0	0	0	0	0	260	8	1	46	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	49	[1D 1A 1B 1C 2B 3B]	6	0.02	8
26	123457079	58	12	3	47	34	0	14	71	0	0	1	0	0	0	0	0	260	8	1	46	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	50	[1D 1A 1B 1C 2B 3B]	6	0.02	8
27	123457079	57	13	3	47	34	0	10	75	0	0	1	0	0	0	0	0	260	8	1	46	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	51	[1D 1A 1B 1C 2B 3B]	6	0.02	7
28	123457079	55	11	7	47	34	0	10	75	0	0	0	1	0	0	0	0	260	8	1	46	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	53	[1D 1A 1B 1C 2B 3B]	6	0.02	7
29	123457079	73	7	1	119	15	2	9	14	0	0	0	0	0	0	0	0	358	9	1	55	2	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	53	[2C 3C]	2	0.02	3
30	123457079	71	7	3	119	15	0	10	15	0	0	0	0	0	0	0	0	358	9	1	55	2	1	44	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	54	[2C 3C]	2	0.02	3
31	123457079	69	7	5	119	15	0	9	16	0	0	0	0	0	0	0	0	358	10	1	55	2	1	44	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	54	[2C 3C]	2	0.02	4
32	123457079	61	14	6	119	15	0	6	19	0	0	0	0	0	0	0	0	358	10	1	55	2	1	44	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	56	[2C 3C]	2	0.02	4
33	123457079	53	10	3	114	20	4	8	27	0	0	0	0	0	0	1	0	377	11	2	59	2	2	44	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	57	[2C 3C 3A]	3	0.02	5
34	123457079	51	8	7	114	20	2	10	27	0	0	0	0	0	0	1	0	377	11	2	59	2	2	44	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	59	[2C 3C 3A]	3	0.02	6
35	123457079	49	9	6	116	20	2	7	30	0	0	0	0	0	0	0	1	377	13	2	59	2	2	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	61	[2C 3C 3A]	3	0.02	6
36	123457079	42	4	3	111	25	3	12	38	0	0	0	0	0	0	1	1	436	15	3	63	2	3	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	5
37	123457079	39	6	4	111	25	2	9	42	0	0	0	0	0	0	1	1	436	15	3	63	2	3	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	6
38	123457079	37	7	4	112	25	2	7	44	0	0	0	0	0	0	1	1	436	15	3	63	2	3	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	6
39	123457079	34	5	9	112	25	2	5	46	0	0	0	0	0	0	0	2	436	16	3	63	2	3	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	7
40	123457079	30	5	12	113	25	0	7	46	0	0	0	0	0	0	0	2	436	16	3	63	2	3	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	7
41	123457079	30	4	10	116	25	0	6	47	0	0	0	0	0	0	0	2	436	16	3	63	2	3	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	62	[2C 3C 3A 3D]	4	0.02	6
42	123457079	29	4	7	120	25	0	6	47	0	0	0	0	0	0	0	2	436	16	3	63	2	3	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	63	[2C 3C 3A 3D]	4	0.02	6
43	123457079	41	3	6	130	11	0	8	39	0	0	0	0	0	0	0	2	486	16	3	65	2	3	43	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	63	[3A 3D 2B]	3	0.02	6
44	123457079	40	3	6	131	11	0	7	40	0	0	0	0	0	0	0	2	486	17	3	65	2	3	43	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	63	[3A 3D 2B]	3	0.02	6
45	123457079	40	3	5	132	11	0	6	41	0	0	0	0	0	0	0	2	486	19	3	65	2	3	43	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	63	[3A 3D 2B]	3	0.02	5
46	123457079	38	4	2	116	11	1	7	58	0	0	0	0	0	0	1	2	505	21	4	66	2	4	43	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	64	[3A 3D 2B 3B]	4	0.02	5
47	123457079	43	4	2	131	6	1	3	48	0	0	0	0	0	0	1	1	505	21	4	66	2	4	43	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	64	[3D 2B 3B]	3	0.02	4
