,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.07699999999999818,Total infected,Without screening
2,3.0,0.2061999999999955,Total infected,Without screening
3,4.0,0.3942999999999586,Total infected,Without screening
4,5.0,0.6977999999999724,Total infected,Without screening
5,6.0,1.1061000000000263,Total infected,Without screening
6,7.0,1.4564000000000021,Total infected,Without screening
7,8.0,1.81280000000001,Total infected,Without screening
8,9.0,2.3964,Total infected,Without screening
9,10.0,3.1651999999999987,Total infected,Without screening
10,11.0,4.22229999999999,Total infected,Without screening
11,12.0,5.499500000000012,Total infected,Without screening
12,13.0,7.02800000000002,Total infected,Without screening
13,14.0,8.271199999999993,Total infected,Without screening
14,15.0,9.161099999999976,Total infected,Without screening
15,16.0,10.568600000000032,Total infected,Without screening
16,17.0,12.399400000000014,Total infected,Without screening
17,18.0,14.581600000000037,Total infected,Without screening
18,19.0,17.125200000000007,Total infected,Without screening
19,20.0,20.060000000000002,Total infected,Without screening
20,21.0,22.201299999999947,Total infected,Without screening
21,22.0,23.828699999999998,Total infected,Without screening
22,23.0,26.163100000000014,Total infected,Without screening
23,24.0,29.064999999999998,Total infected,Without screening
24,25.0,32.23919999999998,Total infected,Without screening
25,26.0,35.813800000000015,Total infected,Without screening
26,27.0,39.63659999999999,Total infected,Without screening
27,28.0,42.43339999999998,Total infected,Without screening
28,29.0,44.46739999999997,Total infected,Without screening
29,30.0,47.36829999999998,Total infected,Without screening
30,31.0,50.800899999999984,Total infected,Without screening
31,32.0,54.54639999999998,Total infected,Without screening
32,33.0,58.52359999999999,Total infected,Without screening
33,34.0,62.71079999999998,Total infected,Without screening
34,35.0,65.6705,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.08539999999999281,Total infected,Screening 25%
37,3.0,0.23610000000002174,Total infected,Screening 25%
38,4.0,0.4421000000000106,Total infected,Screening 25%
39,5.0,0.748800000000017,Total infected,Screening 25%
40,6.0,1.1607999999999947,Total infected,Screening 25%
41,7.0,1.557799999999986,Total infected,Screening 25%
42,8.0,1.9498999999999853,Total infected,Screening 25%
43,9.0,2.4723000000000184,Total infected,Screening 25%
44,10.0,3.2763999999999953,Total infected,Screening 25%
45,11.0,4.326600000000013,Total infected,Screening 25%
46,12.0,5.417100000000005,Total infected,Screening 25%
47,13.0,7.045100000000019,Total infected,Screening 25%
48,14.0,8.200999999999965,Total infected,Screening 25%
49,15.0,9.055199999999985,Total infected,Screening 25%
50,16.0,10.40700000000001,Total infected,Screening 25%
51,17.0,12.014999999999986,Total infected,Screening 25%
52,18.0,14.085400000000021,Total infected,Screening 25%
53,19.0,16.286399999999986,Total infected,Screening 25%
54,20.0,18.688299999999998,Total infected,Screening 25%
55,21.0,20.633199999999988,Total infected,Screening 25%
56,22.0,21.89949999999999,Total infected,Screening 25%
57,23.0,23.9247,Total infected,Screening 25%
58,24.0,26.406999999999954,Total infected,Screening 25%
59,25.0,28.839200000000034,Total infected,Screening 25%
60,26.0,31.62809999999996,Total infected,Screening 25%
61,27.0,34.59299999999999,Total infected,Screening 25%
62,28.0,36.507600000000025,Total infected,Screening 25%
63,29.0,38.040100000000024,Total infected,Screening 25%
64,30.0,40.3014,Total infected,Screening 25%
65,31.0,43.150699999999944,Total infected,Screening 25%
66,32.0,46.185900000000004,Total infected,Screening 25%
67,33.0,49.42210000000003,Total infected,Screening 25%
68,34.0,52.71849999999998,Total infected,Screening 25%
69,35.0,55.085499999999996,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.07030000000000314,Total infected,Screening 50%
72,3.0,0.19599999999999795,Total infected,Screening 50%
73,4.0,0.42210000000000036,Total infected,Screening 50%
74,5.0,0.7236000000000047,Total infected,Screening 50%
75,6.0,1.155699999999996,Total infected,Screening 50%
76,7.0,1.587900000000019,Total infected,Screening 50%
77,8.0,1.8291999999999575,Total infected,Screening 50%
78,9.0,2.401999999999987,Total infected,Screening 50%
79,10.0,3.1255000000000166,Total infected,Screening 50%
80,11.0,4.145700000000005,Total infected,Screening 50%
81,12.0,5.206099999999992,Total infected,Screening 50%
82,13.0,6.602899999999977,Total infected,Screening 50%
83,14.0,7.597899999999953,Total infected,Screening 50%
84,15.0,8.406999999999982,Total infected,Screening 50%
85,16.0,9.623100000000022,Total infected,Screening 50%
86,17.0,11.055200000000013,Total infected,Screening 50%
87,18.0,12.819000000000017,Total infected,Screening 50%
88,19.0,14.924599999999998,Total infected,Screening 50%
89,20.0,16.82910000000001,Total infected,Screening 50%
90,21.0,18.43209999999999,Total infected,Screening 50%
91,22.0,19.572799999999972,Total infected,Screening 50%
92,23.0,21.125500000000017,Total infected,Screening 50%
93,24.0,23.236000000000047,Total infected,Screening 50%
94,25.0,25.387,Total infected,Screening 50%
95,26.0,27.773799999999937,Total infected,Screening 50%
96,27.0,30.3467,Total infected,Screening 50%
97,28.0,32.04510000000002,Total infected,Screening 50%
98,29.0,33.39699999999996,Total infected,Screening 50%
99,30.0,35.286400000000015,Total infected,Screening 50%
