day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456996	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456996	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123456996	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
3	123456996	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
4	123456996	232	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
5	123456996	228	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
6	123456996	228	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
7	123456996	228	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
8	123456996	224	5	8	3	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	[]	0	1
9	123456996	219	6	12	3	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	2
10	123456996	218	7	10	5	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	1
11	123456996	217	7	10	6	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	1
12	123456996	217	5	11	7	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	2
13	123456996	217	3	13	7	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	3
14	123456996	217	3	10	10	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	2
15	123456996	215	4	11	10	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	[]	0	2
16	123456996	194	4	1	1	19	0	11	10	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	3
17	123456996	191	6	2	1	19	0	9	12	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	4
18	123456996	190	6	3	1	19	0	8	13	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	4
19	123456996	189	5	5	1	19	0	7	14	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	5
20	123456996	189	3	7	1	19	0	5	16	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	5
21	123456996	189	3	7	1	19	0	5	16	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	5
22	123456996	182	9	7	2	19	0	5	16	0	0	0	0	0	0	0	0	48	0	0	2	0	0	[1D 3D]	2	4
23	123456996	164	7	7	2	32	2	9	17	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	5
24	123456996	161	9	7	3	32	1	9	18	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	5
25	123456996	158	8	10	4	32	1	6	21	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	4
26	123456996	155	6	15	4	32	1	5	22	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	5
27	123456996	155	6	14	5	32	1	4	23	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	4
28	123456996	155	4	14	7	32	1	2	25	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	4
29	123456996	146	11	14	9	32	1	2	25	0	0	0	0	0	0	0	0	58	0	0	3	0	0	[1D 3D 2D]	3	5
30	123456996	160	10	4	26	15	3	11	11	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	4
31	123456996	158	10	4	28	15	1	12	12	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	4
32	123456996	158	9	5	28	15	1	10	14	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	4
33	123456996	151	11	10	28	15	1	8	16	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	5
34	123456996	151	8	11	30	15	1	8	16	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	6
35	123456996	151	8	7	34	15	1	7	17	0	0	0	0	0	0	0	0	80	0	0	4	0	0	[2D 2C]	2	5
