,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,237.5075,Susceptible,Screening 25%,Susceptible
2,2.0,234.3829,Susceptible,Screening 25%,Susceptible
3,3.0,229.6764,Susceptible,Screening 25%,Susceptible
4,4.0,222.9176,Susceptible,Screening 25%,Susceptible
5,5.0,214.3065,Susceptible,Screening 25%,Susceptible
6,6.0,210.6774,Susceptible,Screening 25%,Susceptible
7,7.0,206.6503,Susceptible,Screening 25%,Susceptible
8,8.0,192.9387,Susceptible,Screening 25%,Susceptible
9,9.0,177.5317,Susceptible,Screening 25%,Susceptible
10,10.0,161.8975,Susceptible,Screening 25%,Susceptible
11,11.0,146.0231,Susceptible,Screening 25%,Susceptible
12,12.0,129.6925,Susceptible,Screening 25%,Susceptible
13,13.0,125.7377,Susceptible,Screening 25%,Susceptible
14,14.0,121.9618,Susceptible,Screening 25%,Susceptible
15,15.0,105.2342,Susceptible,Screening 25%,Susceptible
16,16.0,90.4583,Susceptible,Screening 25%,Susceptible
17,17.0,77.589,Susceptible,Screening 25%,Susceptible
18,18.0,66.8151,Susceptible,Screening 25%,Susceptible
19,19.0,57.8442,Susceptible,Screening 25%,Susceptible
20,20.0,57.1769,Susceptible,Screening 25%,Susceptible
21,21.0,56.7045,Susceptible,Screening 25%,Susceptible
22,22.0,51.6925,Susceptible,Screening 25%,Susceptible
23,23.0,49.398,Susceptible,Screening 25%,Susceptible
24,24.0,47.7206,Susceptible,Screening 25%,Susceptible
25,25.0,47.7427,Susceptible,Screening 25%,Susceptible
26,26.0,47.8895,Susceptible,Screening 25%,Susceptible
27,27.0,49.3648,Susceptible,Screening 25%,Susceptible
28,28.0,50.7829,Susceptible,Screening 25%,Susceptible
29,29.0,50.9688,Susceptible,Screening 25%,Susceptible
30,30.0,52.6503,Susceptible,Screening 25%,Susceptible
31,31.0,53.8091,Susceptible,Screening 25%,Susceptible
32,32.0,54.6864,Susceptible,Screening 25%,Susceptible
33,33.0,55.194,Susceptible,Screening 25%,Susceptible
34,34.0,55.7608,Susceptible,Screening 25%,Susceptible
35,35.0,56.5236,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.3387,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,1.1075,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,2.5609,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,4.7829,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,6.3076,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,8.2854,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,12.4774,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,17.7025,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,22.6583,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,28.2684,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,33.5377,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,36.1426,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,38.730599999999995,Susceptible in quarantine,Screening 25%,Susceptible
