,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7567999999999984,Total infected,Without screening
25,26.0,4.139199999999988,Total infected,Without screening
26,27.0,4.602699999999999,Total infected,Without screening
27,28.0,4.974000000000018,Total infected,Without screening
28,29.0,5.226200000000006,Total infected,Without screening
29,30.0,5.61269999999999,Total infected,Without screening
30,31.0,6.1162000000000205,Total infected,Without screening
31,32.0,6.711600000000004,Total infected,Without screening
32,33.0,7.317200000000014,Total infected,Without screening
33,34.0,8.007000000000033,Total infected,Without screening
34,35.0,8.488399999999984,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.005000000000023874,Total infected,Screening 25%
37,3.0,0.030100000000004457,Total infected,Screening 25%
38,4.0,0.04019999999999868,Total infected,Screening 25%
39,5.0,0.07529999999999859,Total infected,Screening 25%
40,6.0,0.12060000000002447,Total infected,Screening 25%
41,7.0,0.16579999999999018,Total infected,Screening 25%
42,8.0,0.21600000000000819,Total infected,Screening 25%
43,9.0,0.30160000000000764,Total infected,Screening 25%
44,10.0,0.43219999999996617,Total infected,Screening 25%
45,11.0,0.5980000000000132,Total infected,Screening 25%
46,12.0,0.7789000000000215,Total infected,Screening 25%
47,13.0,1.0301000000000329,Total infected,Screening 25%
48,14.0,1.221100000000007,Total infected,Screening 25%
49,15.0,1.3217000000000212,Total infected,Screening 25%
50,16.0,1.512599999999992,Total infected,Screening 25%
51,17.0,1.7538000000000125,Total infected,Screening 25%
52,18.0,2.0352000000000032,Total infected,Screening 25%
53,19.0,2.3667000000000087,Total infected,Screening 25%
54,20.0,2.7085999999999615,Total infected,Screening 25%
55,21.0,2.9746999999999844,Total infected,Screening 25%
56,22.0,3.150800000000004,Total infected,Screening 25%
57,23.0,3.4775000000000205,Total infected,Screening 25%
58,24.0,3.829199999999986,Total infected,Screening 25%
59,25.0,4.336699999999979,Total infected,Screening 25%
60,26.0,4.909500000000008,Total infected,Screening 25%
61,27.0,5.39700000000002,Total infected,Screening 25%
62,28.0,5.7336999999999705,Total infected,Screening 25%
63,29.0,6.060299999999984,Total infected,Screening 25%
64,30.0,6.512499999999989,Total infected,Screening 25%
65,31.0,6.954700000000031,Total infected,Screening 25%
66,32.0,7.497500000000002,Total infected,Screening 25%
67,33.0,8.070300000000003,Total infected,Screening 25%
68,34.0,8.607999999999976,Total infected,Screening 25%
69,35.0,9.060100000000006,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.014999999999986358,Total infected,Screening 50%
72,3.0,0.03509999999999991,Total infected,Screening 50%
73,4.0,0.06029999999998381,Total infected,Screening 50%
74,5.0,0.09040000000001669,Total infected,Screening 50%
75,6.0,0.13059999999998695,Total infected,Screening 50%
76,7.0,0.19089999999999918,Total infected,Screening 50%
77,8.0,0.22110000000000696,Total infected,Screening 50%
78,9.0,0.28130000000001587,Total infected,Screening 50%
79,10.0,0.3668000000000404,Total infected,Screening 50%
80,11.0,0.44220000000004234,Total infected,Screening 50%
81,12.0,0.587900000000019,Total infected,Screening 50%
82,13.0,0.7840000000000487,Total infected,Screening 50%
83,14.0,0.8895000000000266,Total infected,Screening 50%
84,15.0,0.9447000000000401,Total infected,Screening 50%
85,16.0,1.0504000000000246,Total infected,Screening 50%
86,17.0,1.195900000000023,Total infected,Screening 50%
87,18.0,1.3670000000000186,Total infected,Screening 50%
88,19.0,1.6132000000000346,Total infected,Screening 50%
89,20.0,1.9145000000000039,Total infected,Screening 50%
90,21.0,2.1255999999999915,Total infected,Screening 50%
91,22.0,2.296500000000009,Total infected,Screening 50%
92,23.0,2.487499999999983,Total infected,Screening 50%
93,24.0,2.7789999999999964,Total infected,Screening 50%
94,25.0,3.1006000000000427,Total infected,Screening 50%
95,26.0,3.4621999999999957,Total infected,Screening 50%
96,27.0,3.8644000000000176,Total infected,Screening 50%
97,28.0,4.196000000000026,Total infected,Screening 50%
98,29.0,4.4372000000000185,Total infected,Screening 50%
99,30.0,4.768899999999974,Total infected,Screening 50%
100,31.0,5.100399999999979,Total infected,Screening 50%
101,32.0,5.391800000000018,Total infected,Screening 50%
102,33.0,5.7987999999999715,Total infected,Screening 50%
103,34.0,6.306499999999943,Total infected,Screening 50%
104,35.0,6.703499999999963,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.015099999999989677,Total infected,Screening 100%
108,4.0,0.030199999999979354,Total infected,Screening 100%
109,5.0,0.045199999999994134,Total infected,Screening 100%
110,6.0,0.08039999999999736,Total infected,Screening 100%
111,7.0,0.12059999999999604,Total infected,Screening 100%
112,8.0,0.16080000000002315,Total infected,Screening 100%
113,9.0,0.25620000000000687,Total infected,Screening 100%
114,10.0,0.33670000000000755,Total infected,Screening 100%
115,11.0,0.40200000000001523,Total infected,Screening 100%
116,12.0,0.5074999999999932,Total infected,Screening 100%
117,13.0,0.5878999999999905,Total infected,Screening 100%
118,14.0,0.6632999999999925,Total infected,Screening 100%
119,15.0,0.7538000000000125,Total infected,Screening 100%
120,16.0,0.9146999999999821,Total infected,Screening 100%
121,17.0,1.0704000000000065,Total infected,Screening 100%
122,18.0,1.2965999999999553,Total infected,Screening 100%
123,19.0,1.462399999999974,Total infected,Screening 100%
124,20.0,1.6784000000000106,Total infected,Screening 100%
125,21.0,1.8794000000000324,Total infected,Screening 100%
126,22.0,2.020099999999985,Total infected,Screening 100%
127,23.0,2.190899999999999,Total infected,Screening 100%
128,24.0,2.341700000000003,Total infected,Screening 100%
129,25.0,2.5276000000000067,Total infected,Screening 100%
130,26.0,2.844099999999969,Total infected,Screening 100%
131,27.0,3.050200000000018,Total infected,Screening 100%
132,28.0,3.2110999999999876,Total infected,Screening 100%
133,29.0,3.351799999999969,Total infected,Screening 100%
134,30.0,3.572900000000004,Total infected,Screening 100%
135,31.0,3.7538000000000693,Total infected,Screening 100%
136,32.0,3.9347000000000207,Total infected,Screening 100%
137,33.0,4.105500000000035,Total infected,Screening 100%
138,34.0,4.366900000000015,Total infected,Screening 100%
139,35.0,4.537800000000033,Total infected,Screening 100%
