,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2241999999999962,Total infected,Without screening
2,3.0,1.6275999999999726,Total infected,Without screening
3,4.0,2.156099999999981,Total infected,Without screening
4,5.0,2.9589999999999748,Total infected,Without screening
5,6.0,3.8579000000000008,Total infected,Without screening
6,7.0,4.532499999999999,Total infected,Without screening
7,8.0,5.015000000000015,Total infected,Without screening
8,9.0,5.890899999999988,Total infected,Without screening
9,10.0,7.0441000000000145,Total infected,Without screening
10,11.0,8.290300000000002,Total infected,Without screening
11,12.0,9.79079999999999,Total infected,Without screening
12,13.0,11.472499999999997,Total infected,Without screening
13,14.0,12.6036,Total infected,Without screening
14,15.0,13.409400000000005,Total infected,Without screening
15,16.0,14.698699999999974,Total infected,Without screening
16,17.0,16.238200000000006,Total infected,Without screening
17,18.0,17.963900000000024,Total infected,Without screening
18,19.0,19.847800000000007,Total infected,Without screening
19,20.0,22.02800000000002,Total infected,Without screening
20,21.0,23.529500000000013,Total infected,Without screening
21,22.0,24.587500000000006,Total infected,Without screening
22,23.0,26.206199999999995,Total infected,Without screening
23,24.0,28.15010000000001,Total infected,Without screening
24,25.0,30.373400000000004,Total infected,Without screening
25,26.0,32.8989,Total infected,Without screening
26,27.0,35.49449999999999,Total infected,Without screening
27,28.0,37.41739999999999,Total infected,Without screening
28,29.0,38.81880000000001,Total infected,Without screening
29,30.0,40.921899999999994,Total infected,Without screening
30,31.0,43.401399999999995,Total infected,Without screening
31,32.0,46.105199999999996,Total infected,Without screening
32,33.0,49.048100000000005,Total infected,Without screening
33,34.0,52.36340000000001,Total infected,Without screening
34,35.0,54.63669999999999,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.243300000000005,Total infected,Screening 25%
37,3.0,1.6206999999999994,Total infected,Screening 25%
38,4.0,2.1411999999999978,Total infected,Screening 25%
39,5.0,2.8829000000000065,Total infected,Screening 25%
40,6.0,3.7057000000000073,Total infected,Screening 25%
41,7.0,4.32729999999998,Total infected,Screening 25%
42,8.0,4.775800000000004,Total infected,Screening 25%
43,9.0,5.511500000000012,Total infected,Screening 25%
44,10.0,6.4454000000000065,Total infected,Screening 25%
45,11.0,7.476499999999987,Total infected,Screening 25%
46,12.0,8.571500000000015,Total infected,Screening 25%
47,13.0,9.828800000000001,Total infected,Screening 25%
48,14.0,10.749700000000018,Total infected,Screening 25%
49,15.0,11.406300000000044,Total infected,Screening 25%
50,16.0,12.43350000000001,Total infected,Screening 25%
51,17.0,13.554600000000022,Total infected,Screening 25%
52,18.0,14.697699999999998,Total infected,Screening 25%
53,19.0,15.94999999999996,Total infected,Screening 25%
54,20.0,17.350299999999976,Total infected,Screening 25%
55,21.0,18.31929999999997,Total infected,Screening 25%
56,22.0,19.03,Total infected,Screening 25%
57,23.0,20.048000000000002,Total infected,Screening 25%
58,24.0,21.236099999999993,Total infected,Screening 25%
59,25.0,22.481499999999983,Total infected,Screening 25%
60,26.0,23.886899999999997,Total infected,Screening 25%
61,27.0,25.298299999999983,Total infected,Screening 25%
62,28.0,26.341399999999993,Total infected,Screening 25%
63,29.0,27.075999999999965,Total infected,Screening 25%
64,30.0,28.1892,Total infected,Screening 25%
65,31.0,29.484399999999994,Total infected,Screening 25%
66,32.0,30.788699999999977,Total infected,Screening 25%
67,33.0,32.20319999999998,Total infected,Screening 25%
68,34.0,33.63059999999999,Total infected,Screening 25%
69,35.0,34.69569999999999,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2012,Total infected,Screening 50%
72,3.0,1.573599999999999,Total infected,Screening 50%
73,4.0,2.1020999999999788,Total infected,Screening 50%
74,5.0,2.7327999999999975,Total infected,Screening 50%
75,6.0,3.488500000000016,Total infected,Screening 50%
76,7.0,4.088099999999997,Total infected,Screening 50%
77,8.0,4.4894999999999925,Total infected,Screening 50%
78,9.0,5.2412000000000205,Total infected,Screening 50%
79,10.0,6.03400000000002,Total infected,Screening 50%
80,11.0,6.879799999999989,Total infected,Screening 50%
81,12.0,7.75479999999996,Total infected,Screening 50%
82,13.0,8.702799999999996,Total infected,Screening 50%
83,14.0,9.36239999999998,Total infected,Screening 50%
84,15.0,9.871899999999982,Total infected,Screening 50%
85,16.0,10.654799999999994,Total infected,Screening 50%
86,17.0,11.394500000000022,Total infected,Screening 50%
87,18.0,12.210199999999986,Total infected,Screening 50%
88,19.0,13.065100000000001,Total infected,Screening 50%
89,20.0,14.00200000000001,Total infected,Screening 50%
90,21.0,14.694800000000015,Total infected,Screening 50%
91,22.0,15.149200000000008,Total infected,Screening 50%
92,23.0,15.903899999999993,Total infected,Screening 50%
93,24.0,16.600599999999986,Total infected,Screening 50%
94,25.0,17.375400000000013,Total infected,Screening 50%
95,26.0,18.20320000000001,Total infected,Screening 50%
96,27.0,19.105000000000018,Total infected,Screening 50%
97,28.0,19.771800000000013,Total infected,Screening 50%
98,29.0,20.21719999999999,Total infected,Screening 50%
99,30.0,20.9409,Total infected,Screening 50%
100,31.0,21.65070000000003,Total infected,Screening 50%
101,32.0,22.310299999999984,Total infected,Screening 50%
102,33.0,23.024100000000033,Total infected,Screening 50%
103,34.0,23.8288,Total infected,Screening 50%
104,35.0,24.40040000000002,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.224299999999971,Total infected,Screening 100%
107,3.0,1.5715999999999894,Total infected,Screening 100%
108,4.0,1.9919999999999618,Total infected,Screening 100%
109,5.0,2.533499999999975,Total infected,Screening 100%
110,6.0,3.197199999999981,Total infected,Screening 100%
111,7.0,3.6926999999999737,Total infected,Screening 100%
112,8.0,4.051099999999991,Total infected,Screening 100%
113,9.0,4.662599999999998,Total infected,Screening 100%
114,10.0,5.1591999999999985,Total infected,Screening 100%
115,11.0,5.73569999999998,Total infected,Screening 100%
116,12.0,6.330299999999994,Total infected,Screening 100%
117,13.0,6.881900000000002,Total infected,Screening 100%
118,14.0,7.304300000000012,Total infected,Screening 100%
119,15.0,7.6255999999999915,Total infected,Screening 100%
120,16.0,8.05110000000002,Total infected,Screening 100%
121,17.0,8.488500000000016,Total infected,Screening 100%
122,18.0,8.904899999999998,Total infected,Screening 100%
123,19.0,9.346400000000045,Total infected,Screening 100%
124,20.0,9.762800000000027,Total infected,Screening 100%
125,21.0,10.074200000000047,Total infected,Screening 100%
