,trace,day,type
0,0,33,School screening
1,1,12,School screening
2,2,12,School screening
3,3,0,-
4,4,5,School screening
5,5,12,School screening
6,6,26,School screening
7,7,12,School screening
8,8,26,School screening
9,9,19,School screening
10,10,5,School screening
11,11,19,School screening
12,12,0,-
13,13,19,School screening
14,14,33,School screening
15,15,5,School screening
16,16,5,School screening
17,17,19,School screening
18,18,26,School screening
19,19,26,School screening
20,20,0,-
21,21,5,School screening
22,22,12,School screening
23,23,0,-
24,24,5,School screening
25,25,19,School screening
26,26,12,School screening
27,27,19,School screening
28,28,12,School screening
29,29,26,School screening
30,30,0,-
31,31,12,School screening
32,32,19,School screening
33,33,19,School screening
34,34,0,-
35,35,19,School screening
36,36,19,School screening
37,37,5,School screening
38,38,19,School screening
39,39,19,School screening
40,40,0,-
41,41,5,School screening
42,42,12,School screening
43,43,12,School screening
44,44,12,School screening
45,45,12,School screening
46,46,12,School screening
47,47,12,School screening
48,48,33,School screening
49,49,33,School screening
50,50,0,-
51,51,0,-
52,52,0,-
53,53,19,School screening
54,54,12,School screening
55,55,12,School screening
56,56,33,School screening
57,57,5,School screening
58,58,26,School screening
59,59,33,School screening
60,60,12,School screening
61,61,12,School screening
62,62,26,School screening
63,63,26,School screening
64,64,19,School screening
65,65,19,School screening
66,66,5,School screening
67,67,12,School screening
68,68,33,School screening
69,69,12,School screening
70,70,0,-
71,71,26,School screening
72,72,26,School screening
73,73,12,School screening
74,74,12,School screening
75,75,5,School screening
76,76,12,School screening
77,77,12,School screening
78,78,12,School screening
79,79,26,School screening
80,80,0,-
81,81,5,School screening
82,82,19,School screening
83,83,19,School screening
84,84,19,School screening
85,85,33,School screening
86,86,0,-
87,87,12,School screening
88,88,26,School screening
89,89,26,School screening
90,90,0,-
91,91,0,-
92,92,5,School screening
93,93,0,-
94,94,0,-
95,95,0,-
96,96,19,School screening
97,97,12,School screening
98,98,0,-
99,99,5,School screening
100,100,12,School screening
101,101,19,School screening
102,102,19,School screening
103,103,12,School screening
104,104,0,-
105,105,26,School screening
106,106,0,-
107,107,19,School screening
108,108,0,-
109,109,0,-
110,110,26,School screening
111,111,5,School screening
112,112,19,School screening
113,113,5,School screening
114,114,0,-
115,115,19,School screening
116,116,12,School screening
117,117,26,School screening
118,118,12,School screening
119,119,0,-
120,120,12,School screening
121,121,0,-
122,122,12,School screening
123,123,33,School screening
124,124,5,School screening
125,125,0,-
126,126,12,School screening
127,127,12,School screening
128,128,5,School screening
129,129,12,School screening
130,130,19,School screening
131,131,5,School screening
132,132,12,School screening
133,133,19,School screening
134,134,19,School screening
135,135,12,School screening
136,136,26,School screening
137,137,19,School screening
138,138,12,School screening
139,139,19,School screening
140,140,0,-
141,141,26,School screening
142,142,5,School screening
143,143,19,School screening
144,144,12,School screening
145,145,12,School screening
146,146,33,School screening
147,147,26,School screening
148,148,12,School screening
149,149,12,School screening
150,150,12,School screening
151,151,12,School screening
152,152,12,School screening
153,153,5,School screening
154,154,0,-
155,155,12,School screening
156,156,12,School screening
157,157,12,School screening
158,158,0,-
159,159,12,School screening
160,160,5,School screening
161,161,5,School screening
162,162,12,School screening
163,163,12,School screening
164,164,12,School screening
165,165,12,School screening
166,166,0,-
167,167,0,-
168,168,12,School screening
169,169,0,-
170,170,12,School screening
171,171,12,School screening
172,172,26,School screening
173,173,5,School screening
174,174,0,-
175,175,19,School screening
176,176,19,School screening
177,177,19,School screening
178,178,26,School screening
179,179,5,School screening
180,180,19,School screening
181,181,12,School screening
182,182,5,School screening
183,183,26,School screening
184,184,0,-
185,185,12,School screening
186,186,12,School screening
187,187,5,School screening
188,188,5,School screening
189,189,26,School screening
190,190,26,School screening
191,191,19,School screening
192,192,12,School screening
193,193,5,School screening
194,194,12,School screening
195,195,5,School screening
196,196,0,-
197,197,33,School screening
198,198,5,School screening
199,199,19,School screening
200,200,0,-
201,201,5,School screening
202,202,19,School screening
203,203,5,School screening
204,204,19,School screening
205,205,12,School screening
206,206,33,School screening
207,207,19,School screening
208,208,26,School screening
209,209,26,School screening
210,210,12,School screening
211,211,19,School screening
212,212,12,School screening
213,213,0,-
214,214,19,School screening
215,215,26,School screening
216,216,33,School screening
217,217,26,School screening
218,218,26,School screening
219,219,12,School screening
220,220,0,-
221,221,19,School screening
222,222,12,School screening
223,223,5,School screening
224,224,0,-
225,225,26,School screening
226,226,12,School screening
227,227,26,School screening
228,228,19,School screening
229,229,5,School screening
230,230,5,School screening
231,231,12,School screening
232,232,0,-
233,233,12,School screening
234,234,26,School screening
235,235,12,School screening
236,236,5,School screening
237,237,0,-
238,238,26,School screening
239,239,5,School screening
240,240,5,School screening
241,241,0,-
242,242,33,School screening
243,243,0,-
244,244,26,School screening
245,245,26,School screening
246,246,12,School screening
247,247,19,School screening
248,248,19,School screening
249,249,19,School screening
250,250,0,-
251,251,0,-
252,252,33,School screening
253,253,5,School screening
254,254,12,School screening
255,255,19,School screening
256,256,19,School screening
257,257,0,-
258,258,26,School screening
259,259,12,School screening
260,260,33,School screening
261,261,5,School screening
262,262,26,School screening
263,263,12,School screening
264,264,19,School screening
265,265,12,School screening
266,266,26,School screening
267,267,12,School screening
268,268,19,School screening
269,269,19,School screening
270,270,19,School screening
271,271,5,School screening
272,272,5,School screening
273,273,26,School screening
274,274,19,School screening
275,275,0,-
276,276,5,School screening
277,277,26,School screening
278,278,19,School screening
279,279,19,School screening
280,280,0,-
281,281,26,School screening
282,282,0,-
283,283,0,-
284,284,19,School screening
285,285,26,School screening
286,286,0,-
287,287,5,School screening
288,288,5,School screening
289,289,12,School screening
290,290,12,School screening
291,291,19,School screening
292,292,5,School screening
293,293,19,School screening
294,294,19,School screening
295,295,12,School screening
296,296,0,-
297,297,33,School screening
298,298,5,School screening
299,299,0,-
300,300,12,School screening
301,301,0,-
302,302,0,-
303,303,5,School screening
304,304,0,-
305,305,19,School screening
306,306,19,School screening
307,307,12,School screening
308,308,12,School screening
309,309,0,-
310,310,12,School screening
311,311,12,School screening
312,312,19,School screening
313,313,12,School screening
314,314,19,School screening
315,315,12,School screening
316,316,12,School screening
317,317,12,School screening
318,318,12,School screening
319,319,26,School screening
320,320,12,School screening
321,321,19,School screening
322,322,33,School screening
323,323,33,School screening
324,324,0,-
325,325,26,School screening
326,326,26,School screening
327,327,5,School screening
328,328,26,School screening
329,329,0,-
330,330,19,School screening
331,331,12,School screening
332,332,12,School screening
333,333,12,School screening
334,334,12,School screening
335,335,19,School screening
336,336,0,-
337,337,19,School screening
338,338,0,-
339,339,0,-
340,340,12,School screening
341,341,0,-
342,342,19,School screening
343,343,0,-
344,344,12,School screening
345,345,0,-
346,346,19,School screening
347,347,26,School screening
348,348,0,-
349,349,26,School screening
350,350,0,-
351,351,19,School screening
352,352,19,School screening
353,353,5,School screening
354,354,12,School screening
355,355,5,School screening
356,356,5,School screening
357,357,5,School screening
358,358,0,-
359,359,0,-
360,360,33,School screening
361,361,5,School screening
362,362,33,School screening
363,363,19,School screening
364,364,5,School screening
365,365,5,School screening
366,366,12,School screening
367,367,19,School screening
368,368,5,School screening
369,369,12,School screening
370,370,0,-
371,371,26,School screening
372,372,26,School screening
373,373,0,-
374,374,26,School screening
375,375,12,School screening
376,376,0,-
377,377,12,School screening
378,378,33,School screening
379,379,12,School screening
380,380,5,School screening
381,381,19,School screening
382,382,12,School screening
383,383,33,School screening
384,384,12,School screening
385,385,26,School screening
386,386,26,School screening
387,387,5,School screening
388,388,0,-
389,389,19,School screening
390,390,19,School screening
391,391,33,School screening
392,392,19,School screening
393,393,26,School screening
394,394,26,School screening
395,395,0,-
396,396,0,-
397,397,12,School screening
398,398,5,School screening
399,399,33,School screening
400,400,12,School screening
401,401,0,-
402,402,26,School screening
403,403,26,School screening
404,404,19,School screening
405,405,26,School screening
406,406,0,-
407,407,26,School screening
408,408,12,School screening
409,409,12,School screening
410,410,5,School screening
411,411,12,School screening
412,412,12,School screening
413,413,12,School screening
414,414,0,-
415,415,0,-
416,416,0,-
417,417,19,School screening
418,418,12,School screening
419,419,12,School screening
420,420,5,School screening
421,421,26,School screening
422,422,12,School screening
423,423,19,School screening
424,424,12,School screening
425,425,12,School screening
426,426,19,School screening
427,427,19,School screening
428,428,12,School screening
429,429,19,School screening
430,430,12,School screening
431,431,26,School screening
432,432,0,-
433,433,19,School screening
434,434,5,School screening
435,435,26,School screening
436,436,5,School screening
437,437,5,School screening
438,438,0,-
439,439,5,School screening
440,440,0,-
441,441,0,-
442,442,19,School screening
443,443,19,School screening
444,444,26,School screening
445,445,0,-
446,446,19,School screening
447,447,19,School screening
448,448,5,School screening
449,449,5,School screening
450,450,26,School screening
451,451,0,-
452,452,19,School screening
453,453,19,School screening
454,454,5,School screening
455,455,0,-
456,456,19,School screening
457,457,26,School screening
458,458,0,-
459,459,26,School screening
460,460,12,School screening
461,461,12,School screening
462,462,19,School screening
463,463,19,School screening
464,464,12,School screening
465,465,0,-
466,466,5,School screening
467,467,12,School screening
468,468,19,School screening
469,469,0,-
470,470,12,School screening
471,471,5,School screening
472,472,0,-
473,473,12,School screening
474,474,0,-
475,475,5,School screening
476,476,33,School screening
477,477,26,School screening
478,478,0,-
479,479,33,School screening
480,480,5,School screening
481,481,26,School screening
482,482,26,School screening
483,483,19,School screening
484,484,0,-
485,485,12,School screening
486,486,0,-
487,487,19,School screening
488,488,0,-
489,489,5,School screening
490,490,19,School screening
491,491,0,-
492,492,12,School screening
493,493,12,School screening
494,494,0,-
495,495,5,School screening
496,496,0,-
497,497,19,School screening
498,498,5,School screening
499,499,12,School screening
500,500,33,School screening
501,501,12,School screening
502,502,5,School screening
503,503,12,School screening
504,504,5,School screening
505,505,5,School screening
506,506,5,School screening
507,507,12,School screening
508,508,26,School screening
509,509,0,-
510,510,12,School screening
511,511,26,School screening
512,512,0,-
513,513,19,School screening
514,514,5,School screening
515,515,19,School screening
516,516,0,-
517,517,19,School screening
518,518,12,School screening
519,519,12,School screening
520,520,26,School screening
521,521,33,School screening
522,522,12,School screening
523,523,33,School screening
524,524,12,School screening
525,525,19,School screening
526,526,26,School screening
527,527,0,-
528,528,19,School screening
529,529,0,-
530,530,12,School screening
531,531,12,School screening
532,532,0,-
533,533,5,School screening
534,534,5,School screening
535,535,33,School screening
536,536,5,School screening
537,537,19,School screening
538,538,26,School screening
539,539,12,School screening
540,540,12,School screening
541,541,19,School screening
542,542,12,School screening
543,543,26,School screening
544,544,26,School screening
545,545,26,School screening
546,546,0,-
547,547,12,School screening
548,548,0,-
549,549,26,School screening
550,550,26,School screening
551,551,12,School screening
552,552,19,School screening
553,553,0,-
554,554,0,-
555,555,5,School screening
556,556,12,School screening
557,557,19,School screening
558,558,26,School screening
559,559,33,School screening
560,560,12,School screening
561,561,0,-
562,562,0,-
563,563,19,School screening
564,564,12,School screening
565,565,26,School screening
566,566,19,School screening
567,567,0,-
568,568,12,School screening
569,569,0,-
570,570,12,School screening
571,571,12,School screening
572,572,5,School screening
573,573,5,School screening
574,574,5,School screening
575,575,33,School screening
576,576,12,School screening
577,577,5,School screening
578,578,19,School screening
579,579,12,School screening
580,580,26,School screening
581,581,12,School screening
582,582,12,School screening
583,583,0,-
584,584,5,School screening
585,585,12,School screening
586,586,19,School screening
587,587,19,School screening
588,588,26,School screening
589,589,12,School screening
590,590,5,School screening
591,591,12,School screening
592,592,19,School screening
593,593,0,-
594,594,0,-
595,595,12,School screening
596,596,5,School screening
597,597,26,School screening
598,598,26,School screening
599,599,0,-
600,600,19,School screening
601,601,5,School screening
602,602,26,School screening
603,603,33,School screening
604,604,0,-
605,605,0,-
606,606,5,School screening
607,607,5,School screening
608,608,5,School screening
609,609,12,School screening
610,610,12,School screening
611,611,5,School screening
612,612,26,School screening
613,613,19,School screening
614,614,5,School screening
615,615,26,School screening
616,616,19,School screening
617,617,26,School screening
618,618,12,School screening
619,619,12,School screening
620,620,0,-
621,621,0,-
622,622,5,School screening
623,623,26,School screening
624,624,12,School screening
625,625,0,-
626,626,0,-
627,627,26,School screening
628,628,0,-
629,629,12,School screening
630,630,33,School screening
631,631,0,-
632,632,5,School screening
633,633,33,School screening
634,634,12,School screening
635,635,19,School screening
636,636,12,School screening
637,637,19,School screening
638,638,19,School screening
639,639,5,School screening
640,640,12,School screening
641,641,33,School screening
642,642,5,School screening
643,643,26,School screening
644,644,26,School screening
645,645,12,School screening
646,646,0,-
647,647,26,School screening
648,648,0,-
649,649,5,School screening
650,650,12,School screening
651,651,0,-
652,652,19,School screening
653,653,5,School screening
654,654,19,School screening
655,655,0,-
656,656,0,-
657,657,0,-
658,658,0,-
659,659,19,School screening
660,660,12,School screening
661,661,5,School screening
662,662,5,School screening
663,663,12,School screening
664,664,19,School screening
665,665,26,School screening
666,666,0,-
667,667,0,-
668,668,33,School screening
669,669,0,-
670,670,0,-
671,671,19,School screening
672,672,12,School screening
673,673,12,School screening
674,674,19,School screening
675,675,0,-
676,676,26,School screening
677,677,12,School screening
678,678,26,School screening
679,679,12,School screening
680,680,0,-
681,681,19,School screening
682,682,19,School screening
683,683,5,School screening
684,684,19,School screening
685,685,33,School screening
686,686,5,School screening
687,687,12,School screening
688,688,26,School screening
689,689,19,School screening
690,690,19,School screening
691,691,12,School screening
692,692,5,School screening
693,693,0,-
694,694,5,School screening
695,695,19,School screening
696,696,12,School screening
697,697,26,School screening
698,698,19,School screening
699,699,19,School screening
700,700,5,School screening
701,701,0,-
702,702,26,School screening
703,703,0,-
704,704,19,School screening
705,705,19,School screening
706,706,12,School screening
707,707,5,School screening
708,708,33,School screening
709,709,12,School screening
710,710,12,School screening
711,711,5,School screening
712,712,12,School screening
713,713,33,School screening
714,714,0,-
715,715,26,School screening
716,716,0,-
717,717,12,School screening
718,718,5,School screening
719,719,33,School screening
720,720,19,School screening
721,721,12,School screening
722,722,0,-
723,723,26,School screening
724,724,19,School screening
725,725,19,School screening
726,726,0,-
727,727,19,School screening
728,728,0,-
729,729,19,School screening
730,730,12,School screening
731,731,12,School screening
732,732,19,School screening
733,733,12,School screening
734,734,26,School screening
735,735,19,School screening
736,736,26,School screening
737,737,5,School screening
738,738,12,School screening
739,739,12,School screening
740,740,19,School screening
741,741,5,School screening
742,742,26,School screening
743,743,12,School screening
744,744,19,School screening
745,745,12,School screening
746,746,19,School screening
747,747,0,-
748,748,26,School screening
749,749,0,-
750,750,19,School screening
751,751,0,-
752,752,19,School screening
753,753,26,School screening
754,754,0,-
755,755,19,School screening
756,756,5,School screening
757,757,26,School screening
758,758,19,School screening
759,759,5,School screening
760,760,12,School screening
761,761,19,School screening
762,762,33,School screening
763,763,26,School screening
764,764,5,School screening
765,765,19,School screening
766,766,0,-
767,767,0,-
768,768,19,School screening
769,769,19,School screening
770,770,0,-
771,771,26,School screening
772,772,12,School screening
773,773,5,School screening
774,774,12,School screening
775,775,5,School screening
776,776,19,School screening
777,777,19,School screening
778,778,12,School screening
779,779,0,-
780,780,12,School screening
781,781,19,School screening
782,782,0,-
783,783,0,-
784,784,12,School screening
785,785,12,School screening
786,786,12,School screening
787,787,12,School screening
788,788,0,-
789,789,12,School screening
790,790,33,School screening
791,791,19,School screening
792,792,33,School screening
793,793,12,School screening
794,794,12,School screening
795,795,26,School screening
796,796,5,School screening
797,797,33,School screening
798,798,12,School screening
799,799,19,School screening
800,800,33,School screening
801,801,5,School screening
802,802,12,School screening
803,803,19,School screening
804,804,5,School screening
805,805,26,School screening
806,806,5,School screening
807,807,19,School screening
808,808,12,School screening
809,809,5,School screening
810,810,19,School screening
811,811,12,School screening
812,812,19,School screening
813,813,0,-
814,814,0,-
815,815,19,School screening
816,816,0,-
817,817,5,School screening
818,818,19,School screening
819,819,19,School screening
820,820,0,-
821,821,0,-
822,822,5,School screening
823,823,12,School screening
824,824,0,-
825,825,0,-
826,826,19,School screening
827,827,26,School screening
828,828,19,School screening
829,829,19,School screening
830,830,0,-
831,831,12,School screening
832,832,5,School screening
833,833,12,School screening
834,834,19,School screening
835,835,19,School screening
836,836,26,School screening
837,837,0,-
838,838,0,-
839,839,12,School screening
840,840,0,-
841,841,12,School screening
842,842,19,School screening
843,843,5,School screening
844,844,19,School screening
