day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457620	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457620	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457620	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457620	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457620	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457620	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457620	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457620	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457620	234	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457620	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	1	0	0	0	[]	0	1
10	123457620	229	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	1
11	123457620	226	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	1
12	123457620	220	10	8	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	47	2	1	0	0	[]	0	2
13	123457620	220	5	13	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	47	0	3	0	0	[]	0	2
14	123457620	220	4	14	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	47	0	2	1	0	[]	0	2
15	123457620	219	4	13	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	47	0	2	1	0	[]	0	2
16	123457620	218	1	1	0	1	2	12	5	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	1	2	1	0	[2C]	1	2
17	123457620	218	1	1	0	1	1	11	7	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	1	0	3	0	[2C]	1	2
18	123457620	217	2	1	0	1	1	10	8	0	0	0	0	0	0	0	0	47	0	0	1	0	0	46	1	0	3	0	[2C]	1	2
19	123457620	215	4	1	0	1	1	10	8	0	0	0	0	0	0	0	0	47	0	0	1	0	0	46	1	0	3	0	[2C]	1	2
20	123457620	215	2	3	0	1	1	9	9	0	0	0	0	0	0	0	0	47	0	0	1	0	0	46	0	1	3	0	[2C]	1	3
21	123457620	215	1	4	0	1	1	7	11	0	0	0	0	0	0	0	0	47	0	0	1	0	0	46	0	0	4	0	[2C]	1	2
22	123457620	212	3	4	1	1	1	6	12	0	0	0	0	0	0	0	0	47	0	0	1	0	0	46	0	0	4	0	[2C]	1	2
23	123457620	206	8	5	1	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	45	1	0	4	0	[2C]	1	2
24	123457620	205	7	6	2	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	45	1	0	4	0	[2C]	1	2
25	123457620	201	9	6	4	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	45	0	1	4	0	[2C]	1	3
26	123457620	201	7	8	4	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	44	1	1	4	0	[2C]	1	3
27	123457620	201	6	6	7	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	44	1	0	5	0	[2C]	1	3
28	123457620	201	5	7	7	1	0	7	12	0	0	0	0	0	0	0	0	58	0	0	1	0	0	44	1	0	5	0	[2C]	1	3
29	123457620	199	6	6	9	1	0	6	13	0	0	0	0	0	0	0	0	58	0	0	1	0	0	44	1	0	5	0	[2C]	1	3
30	123457620	198	7	7	28	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	1	0	5	0	[]	0	2
31	123457620	192	10	10	28	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	1	0	5	0	[]	0	2
32	123457620	190	9	13	28	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	1	0	5	0	[]	0	3
33	123457620	187	8	15	30	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	1	0	5	0	[]	0	2
34	123457620	187	6	15	32	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	0	1	5	0	[]	0	2
35	123457620	187	5	14	34	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	44	0	1	5	0	[]	0	2
