,day,agents,type,type_of_screening_pretty
0,1.0,0.0,Infected,Screening 25%
1,2.0,0.005,Infected,Screening 25%
2,3.0,0.0251,Infected,Screening 25%
3,4.0,0.0201,Infected,Screening 25%
4,5.0,0.0452,Infected,Screening 25%
5,6.0,0.0854,Infected,Screening 25%
6,7.0,0.1256,Infected,Screening 25%
7,8.0,0.1548,Infected,Screening 25%
8,9.0,0.2161,Infected,Screening 25%
9,10.0,0.2935,Infected,Screening 25%
10,11.0,0.39,Infected,Screening 25%
11,12.0,0.401,Infected,Screening 25%
12,13.0,0.5688,Infected,Screening 25%
13,14.0,0.5849,Infected,Screening 25%
14,15.0,0.5055,Infected,Screening 25%
15,16.0,0.5307,Infected,Screening 25%
16,17.0,0.6221,Infected,Screening 25%
17,18.0,0.7236,Infected,Screening 25%
18,19.0,0.7759,Infected,Screening 25%
19,20.0,0.9488,Infected,Screening 25%
20,21.0,0.997,Infected,Screening 25%
21,22.0,0.9347,Infected,Screening 25%
22,23.0,0.9699,Infected,Screening 25%
23,24.0,1.0211,Infected,Screening 25%
24,25.0,1.1809,Infected,Screening 25%
25,26.0,1.3357,Infected,Screening 25%
26,27.0,1.4945,Infected,Screening 25%
27,28.0,1.5347,Infected,Screening 25%
28,29.0,1.4643,Infected,Screening 25%
29,30.0,1.4613,Infected,Screening 25%
30,31.0,1.4593,Infected,Screening 25%
31,32.0,1.6061,Infected,Screening 25%
32,33.0,1.7427,Infected,Screening 25%
33,34.0,1.8935,Infected,Screening 25%
34,35.0,1.8291,Infected,Screening 25%
35,1.0,0.0,Infected in quarantine,Screening 25%
36,2.0,0.0,Infected in quarantine,Screening 25%
37,3.0,0.0,Infected in quarantine,Screening 25%
38,4.0,0.0,Infected in quarantine,Screening 25%
39,5.0,0.0,Infected in quarantine,Screening 25%
40,6.0,0.0,Infected in quarantine,Screening 25%
41,7.0,0.0,Infected in quarantine,Screening 25%
42,8.0,0.006,Infected in quarantine,Screening 25%
43,9.0,0.01,Infected in quarantine,Screening 25%
44,10.0,0.0362,Infected in quarantine,Screening 25%
45,11.0,0.0754,Infected in quarantine,Screening 25%
46,12.0,0.1457,Infected in quarantine,Screening 25%
47,13.0,0.1558,Infected in quarantine,Screening 25%
48,14.0,0.20309999999999997,Infected in quarantine,Screening 25%
49,15.0,0.24020000000000002,Infected in quarantine,Screening 25%
