,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.179900000000032,Total infected,Screening 25%
37,3.0,1.531899999999979,Total infected,Screening 25%
38,4.0,2.007000000000005,Total infected,Screening 25%
39,5.0,2.560200000000009,Total infected,Screening 25%
40,6.0,3.1785999999999888,Total infected,Screening 25%
41,7.0,3.6359999999999673,Total infected,Screening 25%
42,8.0,3.948799999999977,Total infected,Screening 25%
43,9.0,4.420400000000001,Total infected,Screening 25%
44,10.0,4.97369999999998,Total infected,Screening 25%
45,11.0,5.600599999999986,Total infected,Screening 25%
46,12.0,6.209599999999995,Total infected,Screening 25%
47,13.0,6.765300000000025,Total infected,Screening 25%
48,14.0,7.181900000000013,Total infected,Screening 25%
49,15.0,7.4983,Total infected,Screening 25%
50,16.0,7.896499999999975,Total infected,Screening 25%
51,17.0,8.30589999999998,Total infected,Screening 25%
52,18.0,8.705700000000007,Total infected,Screening 25%
53,19.0,9.103300000000019,Total infected,Screening 25%
54,20.0,9.493499999999983,Total infected,Screening 25%
55,21.0,9.788000000000011,Total infected,Screening 25%
56,22.0,9.965900000000005,Total infected,Screening 25%
57,23.0,10.2166,Total infected,Screening 25%
58,24.0,10.465100000000035,Total infected,Screening 25%
59,25.0,10.734699999999975,Total infected,Screening 25%
60,26.0,10.998500000000007,Total infected,Screening 25%
61,27.0,11.239000000000004,Total infected,Screening 25%
62,28.0,11.408799999999985,Total infected,Screening 25%
63,29.0,11.530200000000008,Total infected,Screening 25%
64,30.0,11.68950000000001,Total infected,Screening 25%
65,31.0,11.871899999999982,Total infected,Screening 25%
66,32.0,12.046599999999984,Total infected,Screening 25%
67,33.0,12.219099999999997,Total infected,Screening 25%
68,34.0,12.388500000000022,Total infected,Screening 25%
69,35.0,12.501800000000003,Total infected,Screening 25%
70,1.0,1.000099999999975,Total infected,Screening 50%
71,2.0,1.2035999999999945,Total infected,Screening 50%
72,3.0,1.5324999999999704,Total infected,Screening 50%
73,4.0,1.9344000000000108,Total infected,Screening 50%
74,5.0,2.4405999999999892,Total infected,Screening 50%
75,6.0,2.9065999999999974,Total infected,Screening 50%
76,7.0,3.252699999999976,Total infected,Screening 50%
77,8.0,3.4808000000000163,Total infected,Screening 50%
78,9.0,3.820300000000003,Total infected,Screening 50%
79,10.0,4.16670000000002,Total infected,Screening 50%
80,11.0,4.526200000000017,Total infected,Screening 50%
81,12.0,4.848299999999995,Total infected,Screening 50%
82,13.0,5.129599999999982,Total infected,Screening 50%
83,14.0,5.334800000000001,Total infected,Screening 50%
84,15.0,5.475099999999969,Total infected,Screening 50%
85,16.0,5.656800000000004,Total infected,Screening 50%
86,17.0,5.838600000000042,Total infected,Screening 50%
87,18.0,6.001600000000025,Total infected,Screening 50%
88,19.0,6.170199999999994,Total infected,Screening 50%
89,20.0,6.302999999999997,Total infected,Screening 50%
90,21.0,6.397700000000015,Total infected,Screening 50%
91,22.0,6.461000000000013,Total infected,Screening 50%
92,23.0,6.541499999999985,Total infected,Screening 50%
93,24.0,6.626600000000025,Total infected,Screening 50%
94,25.0,6.6988999999999805,Total infected,Screening 50%
95,26.0,6.773399999999981,Total infected,Screening 50%
96,27.0,6.833999999999975,Total infected,Screening 50%
97,28.0,6.876499999999993,Total infected,Screening 50%
98,29.0,6.91089999999997,Total infected,Screening 50%
99,30.0,6.94319999999999,Total infected,Screening 50%
100,31.0,6.974899999999991,Total infected,Screening 50%
101,32.0,7.00800000000001,Total infected,Screening 50%
102,33.0,7.0351,Total infected,Screening 50%
103,34.0,7.056100000000015,Total infected,Screening 50%
104,35.0,7.074899999999985,Total infected,Screening 50%
105,1.0,1.0000000000000284,Total infected,Screening 100%
106,2.0,1.195600000000013,Total infected,Screening 100%
107,3.0,1.497399999999999,Total infected,Screening 100%
108,4.0,1.8380999999999972,Total infected,Screening 100%
109,5.0,2.2017999999999915,Total infected,Screening 100%
110,6.0,2.466700000000003,Total infected,Screening 100%
111,7.0,2.6593000000000018,Total infected,Screening 100%
112,8.0,2.8049999999999784,Total infected,Screening 100%
113,9.0,2.9317000000000064,Total infected,Screening 100%
114,10.0,3.0512999999999977,Total infected,Screening 100%
115,11.0,3.16579999999999,Total infected,Screening 100%
116,12.0,3.264700000000005,Total infected,Screening 100%
117,13.0,3.3506000000000142,Total infected,Screening 100%
118,14.0,3.414600000000007,Total infected,Screening 100%
119,15.0,3.455900000000014,Total infected,Screening 100%
120,16.0,3.488999999999976,Total infected,Screening 100%
121,17.0,3.5206000000000017,Total infected,Screening 100%
122,18.0,3.5475999999999885,Total infected,Screening 100%
123,19.0,3.5720000000000027,Total infected,Screening 100%
124,20.0,3.5944000000000074,Total infected,Screening 100%
125,21.0,3.606200000000001,Total infected,Screening 100%
126,22.0,3.6180000000000234,Total infected,Screening 100%
127,23.0,3.6266000000000247,Total infected,Screening 100%
128,24.0,3.6368000000000222,Total infected,Screening 100%
129,25.0,3.6443999999999903,Total infected,Screening 100%
130,26.0,3.6507000000000005,Total infected,Screening 100%
131,27.0,3.656899999999979,Total infected,Screening 100%
132,28.0,3.661699999999996,Total infected,Screening 100%
133,29.0,3.6663000000000068,Total infected,Screening 100%
134,30.0,3.6681000000000097,Total infected,Screening 100%
135,31.0,3.6732999999999834,Total infected,Screening 100%
136,32.0,3.6765000000000327,Total infected,Screening 100%
137,33.0,3.679699999999997,Total infected,Screening 100%
