,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Screening 25%,Susceptible
1,1.0,237.5075,Susceptible,Screening 25%,Susceptible
2,2.0,234.3216,Susceptible,Screening 25%,Susceptible
3,3.0,229.2864,Susceptible,Screening 25%,Susceptible
4,4.0,223.1457,Susceptible,Screening 25%,Susceptible
5,5.0,215.2261,Susceptible,Screening 25%,Susceptible
6,6.0,211.464,Susceptible,Screening 25%,Susceptible
7,7.0,207.1022,Susceptible,Screening 25%,Susceptible
8,8.0,192.7487,Susceptible,Screening 25%,Susceptible
9,9.0,176.3836,Susceptible,Screening 25%,Susceptible
10,10.0,159.7605,Susceptible,Screening 25%,Susceptible
11,11.0,144.99,Susceptible,Screening 25%,Susceptible
12,12.0,130.2211,Susceptible,Screening 25%,Susceptible
13,13.0,126.4774,Susceptible,Screening 25%,Susceptible
14,14.0,121.8492,Susceptible,Screening 25%,Susceptible
15,15.0,102.5729,Susceptible,Screening 25%,Susceptible
16,16.0,87.2747,Susceptible,Screening 25%,Susceptible
17,17.0,73.536,Susceptible,Screening 25%,Susceptible
18,18.0,64.3484,Susceptible,Screening 25%,Susceptible
19,19.0,56.2814,Susceptible,Screening 25%,Susceptible
20,20.0,55.6717,Susceptible,Screening 25%,Susceptible
21,21.0,56.1306,Susceptible,Screening 25%,Susceptible
22,22.0,51.0452,Susceptible,Screening 25%,Susceptible
23,23.0,49.4992,Susceptible,Screening 25%,Susceptible
24,24.0,48.8024,Susceptible,Screening 25%,Susceptible
25,25.0,48.4271,Susceptible,Screening 25%,Susceptible
26,26.0,47.8844,Susceptible,Screening 25%,Susceptible
27,27.0,49.1072,Susceptible,Screening 25%,Susceptible
28,28.0,51.2211,Susceptible,Screening 25%,Susceptible
29,29.0,54.1575,Susceptible,Screening 25%,Susceptible
30,30.0,56.4724,Susceptible,Screening 25%,Susceptible
31,31.0,59.1173,Susceptible,Screening 25%,Susceptible
32,32.0,58.1993,Susceptible,Screening 25%,Susceptible
33,33.0,56.9866,Susceptible,Screening 25%,Susceptible
34,34.0,57.66,Susceptible,Screening 25%,Susceptible
35,35.0,57.8576,Susceptible,Screening 25%,Susceptible
36,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
37,1.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
38,2.0,0.4071,Susceptible in quarantine,Screening 25%,Susceptible
39,3.0,1.5243,Susceptible in quarantine,Screening 25%,Susceptible
40,4.0,2.382,Susceptible in quarantine,Screening 25%,Susceptible
41,5.0,3.8174,Susceptible in quarantine,Screening 25%,Susceptible
42,6.0,5.4674,Susceptible in quarantine,Screening 25%,Susceptible
43,7.0,7.7621,Susceptible in quarantine,Screening 25%,Susceptible
44,8.0,12.593,Susceptible in quarantine,Screening 25%,Susceptible
45,9.0,18.8627,Susceptible in quarantine,Screening 25%,Susceptible
46,10.0,25.167499999999997,Susceptible in quarantine,Screening 25%,Susceptible
47,11.0,29.505899999999997,Susceptible in quarantine,Screening 25%,Susceptible
48,12.0,33.0821,Susceptible in quarantine,Screening 25%,Susceptible
49,13.0,35.4624,Susceptible in quarantine,Screening 25%,Susceptible
50,14.0,38.7555,Susceptible in quarantine,Screening 25%,Susceptible
