,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.208200000000005,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1521999999999935,Total infected,Without screening
4,5.0,2.834000000000003,Total infected,Without screening
5,6.0,3.667500000000018,Total infected,Without screening
6,7.0,4.26430000000002,Total infected,Without screening
7,8.0,4.723700000000008,Total infected,Without screening
8,9.0,5.4713999999999885,Total infected,Without screening
9,10.0,6.402300000000025,Total infected,Without screening
10,11.0,7.461500000000001,Total infected,Without screening
11,12.0,8.597499999999968,Total infected,Without screening
12,13.0,9.73769999999999,Total infected,Without screening
13,14.0,10.631699999999995,Total infected,Without screening
14,15.0,11.205099999999987,Total infected,Without screening
15,16.0,12.061000000000007,Total infected,Without screening
16,17.0,13.021000000000015,Total infected,Without screening
17,18.0,14.043999999999983,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35329999999996,Total infected,Without screening
20,21.0,17.191200000000038,Total infected,Without screening
21,22.0,17.84190000000001,Total infected,Without screening
22,23.0,18.643500000000017,Total infected,Without screening
23,24.0,19.530500000000018,Total infected,Without screening
24,25.0,20.60759999999999,Total infected,Without screening
25,26.0,21.728800000000007,Total infected,Without screening
26,27.0,22.85900000000001,Total infected,Without screening
27,28.0,23.66980000000001,Total infected,Without screening
28,29.0,24.23429999999999,Total infected,Without screening
29,30.0,25.018899999999974,Total infected,Without screening
30,31.0,25.974999999999994,Total infected,Without screening
31,32.0,26.9409,Total infected,Without screening
32,33.0,27.92689999999999,Total infected,Without screening
33,34.0,29.02109999999999,Total infected,Without screening
34,35.0,29.792800000000028,Total infected,Without screening
35,1.0,1.0000000000000284,Total infected,Screening 25%
36,2.0,1.195999999999998,Total infected,Screening 25%
37,3.0,1.4121000000000095,Total infected,Screening 25%
38,4.0,1.7587000000000046,Total infected,Screening 25%
39,5.0,2.321500000000043,Total infected,Screening 25%
40,6.0,2.81910000000002,Total infected,Screening 25%
41,7.0,3.251199999999983,Total infected,Screening 25%
42,8.0,3.56269999999995,Total infected,Screening 25%
43,9.0,3.9044999999999845,Total infected,Screening 25%
44,10.0,4.241199999999992,Total infected,Screening 25%
45,11.0,4.592999999999989,Total infected,Screening 25%
46,12.0,5.009899999999988,Total infected,Screening 25%
47,13.0,5.406899999999979,Total infected,Screening 25%
48,14.0,5.698499999999996,Total infected,Screening 25%
49,15.0,5.9547999999999774,Total infected,Screening 25%
50,16.0,6.185799999999972,Total infected,Screening 25%
51,17.0,6.4221,Total infected,Screening 25%
52,18.0,6.643299999999982,Total infected,Screening 25%
53,19.0,6.859199999999987,Total infected,Screening 25%
54,20.0,7.0803000000000225,Total infected,Screening 25%
55,21.0,7.205999999999989,Total infected,Screening 25%
56,22.0,7.3265999999999565,Total infected,Screening 25%
57,23.0,7.437099999999987,Total infected,Screening 25%
58,24.0,7.56280000000001,Total infected,Screening 25%
59,25.0,7.723600000000005,Total infected,Screening 25%
60,26.0,7.849199999999996,Total infected,Screening 25%
61,27.0,7.959600000000023,Total infected,Screening 25%
62,28.0,8.055199999999985,Total infected,Screening 25%
63,29.0,8.100500000000011,Total infected,Screening 25%
64,30.0,8.155800000000028,Total infected,Screening 25%
65,31.0,8.216199999999986,Total infected,Screening 25%
66,32.0,8.251300000000043,Total infected,Screening 25%
67,33.0,8.286400000000043,Total infected,Screening 25%
68,34.0,8.36680000000004,Total infected,Screening 25%
69,35.0,8.39700000000002,Total infected,Screening 25%
70,1.0,1.0000000000000284,Total infected,Screening 50%
71,2.0,1.150700000000029,Total infected,Screening 50%
72,3.0,1.3466000000000236,Total infected,Screening 50%
73,4.0,1.7034000000000447,Total infected,Screening 50%
74,5.0,2.0702999999999747,Total infected,Screening 50%
75,6.0,2.5678999999999803,Total infected,Screening 50%
76,7.0,2.9244999999999948,Total infected,Screening 50%
77,8.0,3.1757999999999527,Total infected,Screening 50%
78,9.0,3.366800000000012,Total infected,Screening 50%
79,10.0,3.6081000000000074,Total infected,Screening 50%
80,11.0,3.7990999999999815,Total infected,Screening 50%
81,12.0,3.9648999999999717,Total infected,Screening 50%
82,13.0,4.1807999999999765,Total infected,Screening 50%
83,14.0,4.31140000000002,Total infected,Screening 50%
84,15.0,4.416899999999998,Total infected,Screening 50%
85,16.0,4.482400000000013,Total infected,Screening 50%
86,17.0,4.577799999999968,Total infected,Screening 50%
87,18.0,4.658199999999994,Total infected,Screening 50%
88,19.0,4.718600000000009,Total infected,Screening 50%
89,20.0,4.798899999999975,Total infected,Screening 50%
90,21.0,4.824099999999987,Total infected,Screening 50%
91,22.0,4.844200000000001,Total infected,Screening 50%
92,23.0,4.864200000000011,Total infected,Screening 50%
93,24.0,4.909600000000012,Total infected,Screening 50%
94,25.0,4.94980000000001,Total infected,Screening 50%
95,26.0,4.964799999999997,Total infected,Screening 50%
96,27.0,5.010000000000019,Total infected,Screening 50%
97,28.0,5.040100000000024,Total infected,Screening 50%
98,29.0,5.055300000000017,Total infected,Screening 50%
99,30.0,5.0704000000000065,Total infected,Screening 50%
100,31.0,5.0704000000000065,Total infected,Screening 50%
101,32.0,5.080400000000026,Total infected,Screening 50%
102,33.0,5.085400000000021,Total infected,Screening 50%
103,34.0,5.0955000000000155,Total infected,Screening 50%
104,35.0,5.0955000000000155,Total infected,Screening 50%
105,1.0,1.0000000000000284,Total infected,Screening 100%
106,2.0,1.0000000000000284,Total infected,Screening 100%
107,3.0,1.0000000000000284,Total infected,Screening 100%
108,4.0,1.0000000000000284,Total infected,Screening 100%
109,5.0,1.0000000000000284,Total infected,Screening 100%
110,6.0,1.0000000000000284,Total infected,Screening 100%
111,7.0,1.0000000000000284,Total infected,Screening 100%
112,8.0,1.0000000000000284,Total infected,Screening 100%
113,9.0,1.0000000000000284,Total infected,Screening 100%
114,10.0,1.0000000000000284,Total infected,Screening 100%
115,11.0,1.0000000000000284,Total infected,Screening 100%
116,12.0,1.0000000000000284,Total infected,Screening 100%
117,13.0,1.0000000000000284,Total infected,Screening 100%
118,14.0,1.0000000000000284,Total infected,Screening 100%
119,15.0,1.0,Total infected,Screening 100%
120,16.0,1.0,Total infected,Screening 100%
121,17.0,1.0,Total infected,Screening 100%
122,18.0,1.0,Total infected,Screening 100%
123,19.0,1.0,Total infected,Screening 100%
124,20.0,1.0,Total infected,Screening 100%
125,21.0,1.0,Total infected,Screening 100%
126,22.0,1.0,Total infected,Screening 100%
127,23.0,1.0,Total infected,Screening 100%
128,24.0,1.0,Total infected,Screening 100%
129,25.0,1.0,Total infected,Screening 100%
130,26.0,1.0,Total infected,Screening 100%
131,27.0,1.0,Total infected,Screening 100%
132,28.0,1.0,Total infected,Screening 100%
133,29.0,1.0,Total infected,Screening 100%
134,30.0,1.0,Total infected,Screening 100%
135,31.0,1.0,Total infected,Screening 100%
136,32.0,1.0,Total infected,Screening 100%
137,33.0,1.0,Total infected,Screening 100%
138,34.0,1.0,Total infected,Screening 100%
139,35.0,1.0,Total infected,Screening 100%
